"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
884,"N,N-Dimethylsphingosine","C20 H41 N O2",0.54,327.3139,328.32118,19.262,"newdry","mz_cloud",8484612.64068961
884,"N,N-Dimethylsphingosine","C20 H41 N O2",0.54,327.3139,328.32118,19.262,"olddry","mz_cloud",60997364.1370384
1733,"N-Acetylsphingosine","C20 H39 N O3",0.28,341.29309,342.30037,21.569,"newdry","mz_cloud",3145408.78910674
1733,"N-Acetylsphingosine","C20 H39 N O3",0.28,341.29309,342.30037,21.569,"olddry","mz_cloud",8200822.21023351
1795,"N-Benzyl-2-[(3R,4S)-3-{[5-(methoxymethyl)-1,2-oxazol-3-yl]methyl}-4-piperidinyl]-N-methylacetamide","C21 H29 N3 O3",0.14,371.22094,372.22822,14.988,"newdry","mz_cloud",11023655.8356566
1272,"N-Benzyl-2-[(3R,4S)-3-{[5-(methoxymethyl)-1,2-oxazol-3-yl]methyl}-4-piperidinyl]-N-methylacetamide","C21 H29 N3 O3",0.12,371.22094,372.22821,16.841,"olddry","mz_cloud",40381522.874679
537,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",-0.06,213.08234,214.08962,15.094,"newdry","mz_cloud",21881653.9646081
537,"N-Butylbenzenesulfonamide","C10 H15 N O2 S",-0.06,213.08234,214.08962,15.094,"olddry","mz_cloud",60657144.3869932
3578,"N-Desmethyl-loperamide","C28 H31 Cl N2 O2",-0.02,462.2074,463.21467,18.193,"newdry","mz_cloud",1427034.19189089
33,"N-Methyldioctylamine","C17 H37 N",-0.16,255.29256,256.29984,21.829,"newdry","mz_cloud",208312080.513966
33,"N-Methyldioctylamine","C17 H37 N",-0.16,255.29256,256.29984,21.829,"olddry","mz_cloud",27534473.5863361
2450,"N-Palmitoylglycine","C18 H35 N O3",0.31,313.26179,314.26907,21.838,"newdry","kps_pharmaceuticals_oct22",19487327.1472205
3588,"N-[1,1'-Biphenyl]-4-ylacetamide","C14 H13 N O",-0.16,211.09968,212.10696,16.944,"olddry","mz_cloud",9667018.52200409
532,"N-cyclooctylurea","C9 H18 N2 O",0.27,170.14196,171.14924,2.347,"newdry","mz_cloud",49439887.6909234
532,"N-cyclooctylurea","C9 H18 N2 O",0.27,170.14196,171.14924,2.347,"olddry","mz_cloud",56235661.8836782
565,"NORBIOTIN","C9 H14 N2 O3 S",2.85,230.07317,231.08044,19.272,"newdry","kps_pharmaceuticals_oct22",5718828.13019492
565,"NORBIOTIN","C9 H14 N2 O3 S",2.85,230.07317,231.08044,19.272,"olddry","kps_pharmaceuticals_oct22",42528741.7375096
238,"NP-002954","C27 H39 N O3",0.06,425.29302,426.3003,18.384,"olddry","mz_cloud",201977104.784394
2426,"NP-003692","C29 H46 O4",-0.07,458.33958,459.34685,22.405,"newdry","mz_cloud",17247477.0919687
1884,"NP-008095","C15 H24 O3",-0.09,252.17252,253.1798,18.446,"olddry","mz_cloud",2256175.37410528
1836,"NP-008993","C18 H34 O4",0.56,314.24589,315.25316,22.754,"newdry","mz_cloud",8068152.27669276
1836,"NP-008993","C18 H34 O4",0.56,314.24589,315.25316,22.754,"olddry","mz_cloud",8579446.49364457
100,"NP-009800","C23 H36 O4",-0.12,376.26132,377.26859,18.788,"newdry","mz_cloud",6152756.69370206
1621,"NP-015559","C17 H14 O7",0.68,330.07418,331.08145,16.381,"newdry","mz_cloud",11048040.7954612
1621,"NP-015559","C17 H14 O7",0.68,330.07418,331.08145,16.381,"olddry","mz_cloud",16744927.8269592
577,"NP-016582","C20 H35 N O",0.05,305.27188,306.27916,21.119,"newdry","mz_cloud",27778321.1365842
577,"NP-016582","C20 H35 N O",0.05,305.27188,306.27916,21.119,"olddry","mz_cloud",33488315.4750949
2462,"NP-017871","C40 H60 O15",0.46,780.39358,803.38281,16.865,"olddry","mz_cloud",14456517.7597396
2252,"NP-020112","C30 H48 O2",-0.01,440.36542,441.3727,24.171,"newdry","mz_cloud",5537510.70468774
2472,"NP-020112","C30 H48 O2",0.08,440.36547,441.37274,23.287,"olddry","mz_cloud",7067710.26191608
2983,"NP-020232","C25 H24 O7",0.06,436.15223,437.15951,19.014,"olddry","mz_cloud",14513695.5177079
126,"NP-022229","C27 H43 N O3",-0.09,429.32426,430.33153,18.285,"newdry","mz_cloud",20410892.3639503
126,"NP-022229","C27 H43 N O3",-0.09,429.32426,430.33153,18.285,"olddry","mz_cloud",35106693.442982
157,"Nabilone","C24 H36 O3",0.03,372.26646,373.27373,21.823,"newdry","kps_psychoactive_substances_v2",281032111.874529
157,"Nabilone","C24 H36 O3",0.03,372.26646,373.27373,21.823,"olddry","kps_psychoactive_substances_v2",83899966.9065988
671,"Nadifloxacin_BTM04326","C19 H20 F N2 O4",4.67,359.14239,360.14966,18.645,"newdry","itn_cyp_metabolites",863275.697402185
2449,"Nandrolone","C18 H26 O2",0.13,274.19332,275.20059,17.554,"newdry","itn_cyp_metabolites",16249903.4099943
533,"Naronapride","C27 H41 Cl N4 O5",1.65,536.27743,537.28471,22.695,"newdry","kps_pharmaceuticals_oct22",15937874.5090989
533,"Naronapride","C27 H41 Cl N4 O5",1.65,536.27743,537.28471,22.695,"olddry","kps_pharmaceuticals_oct22",18060923.8217814
2156,"Nicaraven","C15 H16 N4 O2",-4.52,284.12604,285.13332,22.672,"newdry","kps_pharmaceuticals_oct22",4061794.31166622
2156,"Nicaraven","C15 H16 N4 O2",-4.52,284.12604,285.13332,22.672,"olddry","kps_pharmaceuticals_oct22",5853260.53620606
42,"Nonyltrimethylammonium","C12 H27 N",0.48,185.21444,186.22172,20.584,"newdry","mz_cloud",26614215.8904217
42,"Nonyltrimethylammonium","C12 H27 N",0.48,185.21444,186.22172,20.584,"olddry","mz_cloud",4336007.0366907
2781,"Noopept","C17 H22 N2 O4",0.7,318.15818,319.16546,14.289,"newdry","kps_psychoactive_substances_v2",7997061.49103239
1665,"Nootkatone","C15 H22 O",-0.12,218.16704,219.17432,20.29,"newdry","mz_cloud",5625622.3848872
2890,"Nootkatone","C15 H22 O",-0.13,218.16704,219.17431,15.201,"olddry","mz_cloud",13329293.1346475
4032,"Norgestimate","C23 H31 N O3",0.08,369.23042,370.2377,22.513,"newdry","kps_pharmaceuticals_oct22",5015024.3560394
4032,"Norgestimate","C23 H31 N O3",0.08,369.23042,370.2377,22.513,"olddry","kps_pharmaceuticals_oct22",8576753.69435942
1002,"Noroxycodone-d3","C17 H16 [2]H3 N O4",-1.19,304.14988,305.15715,1.304,"newdry","mz_cloud",54346666.3040633
1002,"Noroxycodone-d3","C17 H16 [2]H3 N O4",-1.19,304.14988,305.15715,1.304,"olddry","mz_cloud",6161844.27771394
500,"O-Arachidonoyl ethanolamine","C22 H37 N O2",0.35,347.28255,348.28983,19.461,"newdry","mz_cloud",107608477.124789
12,"O-Arachidonoyl ethanolamine","C22 H37 N O2",0.07,347.28245,348.28973,20.424,"olddry","mz_cloud",5354082.03235003
22,"Octadecanamine","C18 H39 N",-0.13,269.30822,270.31549,21.78,"newdry","mz_cloud",387512329.981707
22,"Octadecanamine","C18 H39 N",-0.13,269.30822,270.31549,21.78,"olddry","mz_cloud",209883884.985924
166,"Oleic acid","C18 H34 O2",0.03,282.25589,283.26316,22.318,"newdry","kps_pharmaceuticals_oct22",62365316.4916533
166,"Oleic acid","C18 H34 O2",0.03,282.25589,283.26316,22.318,"olddry","kps_pharmaceuticals_oct22",98545489.7947419
880,"Oleoyl ethanolamide","C20 H39 N O2",0.68,325.2983,326.30558,23.267,"newdry","mz_cloud",7427251.1498314
880,"Oleoyl ethanolamide","C20 H39 N O2",0.68,325.2983,326.30558,23.267,"olddry","mz_cloud",8511431.89864124
819,"Oxabolone","C18 H26 O3",-0.2,290.18814,291.19541,19.226,"newdry","kps_psychoactive_substances_v2",45035859.6617349
617,"Oxabolone","C18 H26 O3",-0.05,290.18818,291.19546,19.593,"olddry","kps_psychoactive_substances_v2",28074924.6726121
1127,"Oxandrolone","C19 H30 O3",0.41,306.21962,307.2269,22.184,"newdry","kps_psychoactive_substances_v2",7244317.80843567
1127,"Oxandrolone","C19 H30 O3",0.41,306.21962,307.2269,22.184,"olddry","kps_psychoactive_substances_v2",8818347.96738755
1964,"Oxyphencyclimine","C20 H28 N2 O3",0.38,344.21012,345.2174,12.543,"olddry","kps_pharmaceuticals_oct22",22652697.9321212
4274,"Oxyphenonium","C21 H33 N O3",0.48,347.24621,348.25349,21.821,"newdry","mz_cloud",5624519.27739329
699,"PEG Monolaurate n5","C22 H44 O7",0.02,420.30871,443.2979,22.45,"newdry","mz_cloud",14250508.7467787
2312,"PEG Monolaurate n6","C24 H48 O8",-0.07,464.33488,465.34215,22.471,"newdry","mz_cloud",4768882.83814282
2613,"PEG n8","C16 H34 O9",0.09,370.22032,371.22759,10.415,"newdry","mz_cloud",11925618.9934258
99,"PPG n10","C30 H62 O11",0.56,598.42955,621.41873,19.603,"newdry","mz_cloud",151954820.662662
50,"PPG n7","C21 H44 O8",0.11,424.30366,447.29286,17.137,"newdry","mz_cloud",116194587.805163
290,"PPG n8","C24 H50 O9",0,482.34548,483.35277,18.223,"newdry","mz_cloud",36105911.0650089
236,"PPG n8","C24 H50 O9",-0.08,482.34544,505.33466,17.771,"olddry","mz_cloud",34813383.0249909
4567,"Palmitelaidic acid methyl ester","C17 H32 O2",-0.09,268.2402,269.24748,22.993,"newdry","mz_cloud",5690649.15720312
3964,"Palmitoylcarnitine","C23 H45 N O4",0.06,399.33488,400.34216,21.807,"newdry","mz_cloud",3165020.47591206
3964,"Palmitoylcarnitine","C23 H45 N O4",0.06,399.33488,400.34216,21.807,"olddry","mz_cloud",5443907.33607058
101,"Palmitoylethanolamide","C18 H37 N O2",1.26,299.28281,300.29008,21.008,"newdry","kps_pharmaceuticals_oct22",117642027.475766
101,"Palmitoylethanolamide","C18 H37 N O2",1.26,299.28281,300.29008,21.008,"olddry","kps_pharmaceuticals_oct22",31094438.1479437
2862,"Perifosine","C25 H53 N O4 P",-0.48,462.371,463.37828,24.102,"olddry","kps_pharmaceuticals_oct22",7868174.12518363
4128,"Perospirone","C23 H30 N4 O2 S",2.73,426.21011,449.19931,11.392,"newdry","kps_pharmaceuticals_oct22",6150229.60481087
2557,"Phenazone","C11 H12 N2 O",0.05,188.09497,189.10225,14.679,"newdry","kps_pharmaceuticals_oct22",6342355.53475965
2557,"Phenazone","C11 H12 N2 O",0.05,188.09497,189.10225,14.679,"olddry","kps_pharmaceuticals_oct22",4836121.45498025
4020,"Phosphorylcholine","C5 H15 N O4 P",-1.6,184.07358,185.08085,16.925,"olddry","kps_pharmaceuticals_oct22",5632723.03106865
2184,"Phthalic acid","C8 H6 O4",0.08,166.02662,167.0339,24.71,"newdry","kps_pharmaceuticals_oct22",4384627.97746075
2184,"Phthalic acid","C8 H6 O4",0.08,166.02662,167.0339,24.71,"olddry","kps_pharmaceuticals_oct22",5017202.17945277
2336,"Phytosphingosine","C18 H39 N O3",0.78,317.29324,318.30052,21.446,"newdry","kps_pharmaceuticals_oct22",2974087.50918833
2336,"Phytosphingosine","C18 H39 N O3",0.78,317.29324,318.30052,21.446,"olddry","kps_pharmaceuticals_oct22",8820726.66721103
5338,"Piceatannol","C14 H12 O4",0.02,244.07356,245.08084,18.752,"olddry","kps_pharmaceuticals_oct22",2268639.25926906
1467,"Pipendoxifene","C29 H32 N2 O3",0.03,456.2413,457.24858,19.76,"newdry","kps_pharmaceuticals_oct22",12989884.9182564
1467,"Pipendoxifene","C29 H32 N2 O3",0.03,456.2413,457.24858,19.76,"olddry","kps_pharmaceuticals_oct22",11033817.3660139
2305,"Pirarubicin","C32 H37 N O12",0.54,627.23191,628.23919,16.734,"olddry","itn_kps",20969734.2545839
2431,"Pirlimycin","C17 H31 Cl N2 O5 S",1.27,410.16474,411.17202,22.416,"newdry","itn_kps",16224414.2257004
2431,"Pirlimycin","C17 H31 Cl N2 O5 S",1.27,410.16474,411.17202,22.416,"olddry","itn_kps",16605974.8869991
119,"Poly THF n7","C28 H58 O8",-0.06,522.41314,545.40231,23.717,"newdry","mz_cloud",31693436.0151707
119,"Poly THF n7","C28 H58 O8",-0.06,522.41314,545.40231,23.717,"olddry","mz_cloud",19803553.1124571
52,"Poly THF n8","C32 H66 O9",0.55,594.47101,617.46019,23.916,"newdry","mz_cloud",461530373.138274
52,"Poly THF n8","C32 H66 O9",0.55,594.47101,617.46019,23.916,"olddry","mz_cloud",165977887.747708
244,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.58,582.43463,605.42381,22.648,"newdry","kps_pharmaceuticals_oct22",53694857.8683295
244,"Polyoxyethylene (9) lauryl ether","C30 H62 O10",0.58,582.43463,605.42381,22.648,"olddry","kps_pharmaceuticals_oct22",30256644.9892091
3045,"Prednisolone","C21 H28 O5",0.39,360.19381,361.20109,18.167,"newdry","kps_pharmaceuticals_oct22",8355003.08906168
4224,"Propiconazole","C15 H17 Cl2 N3 O2",0.34,341.0699,342.07717,19.406,"olddry","mz_cloud",5077287.21218351
506,"Propranolol","C16 H21 N O2",-0.06,259.15721,260.16449,12.889,"newdry","kps_pharmaceuticals_oct22",42890466.5419296
506,"Propranolol","C16 H21 N O2",-0.06,259.15721,260.16449,12.889,"olddry","kps_pharmaceuticals_oct22",91020944.718954
3284,"Propylparaben","C10 H12 O3",0.01,180.07865,181.08592,20.943,"newdry","itn_cyp_metabolites",4079240.22471123
3284,"Propylparaben","C10 H12 O3",0.01,180.07865,181.08592,20.943,"olddry","itn_cyp_metabolites",5311377.0399908
1090,"Protriptyline","C19 H21 N",-0.04,263.16739,264.17466,18.77,"newdry","kps_pharmaceuticals_oct22",12533144.3158643
1090,"Protriptyline","C19 H21 N",-0.04,263.16739,264.17466,18.77,"olddry","kps_pharmaceuticals_oct22",29902777.7073468
861,"Pruvanserin","C22 H21 F N4 O",2.72,376.17096,377.17824,9.546,"olddry","kps_pharmaceuticals_oct22",22258324.8117241
2112,"Psychosine","C24 H47 N O7",0.06,461.33528,462.34256,21.369,"olddry","mz_cloud",18357476.3083428
768,"Quisinostat","C21 H26 N6 O2",4.05,394.21332,395.2206,13.148,"newdry","kps_pharmaceuticals_oct22",24755559.4547592
905,"R-Palmitoyl-(2-methyl) ethanolamide","C19 H39 N O2",0.38,313.2982,314.30547,21.211,"newdry","mz_cloud",13567055.1268819
905,"R-Palmitoyl-(2-methyl) ethanolamide","C19 H39 N O2",0.38,313.2982,314.30547,21.211,"olddry","mz_cloud",28604169.37592
174,"Raltegravir","C20 H21 F N6 O5",-0.06,444.15572,445.163,15.045,"newdry","kps_pharmaceuticals_oct22",70892996.3328862
174,"Raltegravir","C20 H21 F N6 O5",-0.06,444.15572,445.163,15.045,"olddry","kps_pharmaceuticals_oct22",181835226.931181
1800,"Resmethrin","C22 H26 O3",0.22,338.18827,339.19555,16.051,"newdry","mz_cloud",15681044.5730288
2355,"Retinol","C20 H30 O",0.15,286.22971,287.23699,22.826,"newdry","kps_pharmaceuticals_oct22",17768719.0151566
1945,"Retinol","C20 H30 O",0.17,286.22972,287.23699,22.201,"olddry","kps_pharmaceuticals_oct22",6380069.56961898
149,"Retinol acetate","C22 H32 O2",0.59,328.24042,329.2477,21.29,"newdry","kps_pharmaceuticals_oct22",297065571.657675
149,"Retinol acetate","C22 H32 O2",0.59,328.24042,329.2477,21.29,"olddry","kps_pharmaceuticals_oct22",23982531.9100252
171,"Rhodamine 6G","C28 H30 N2 O3",0.01,442.22565,443.23292,19.745,"newdry","mz_cloud",93381279.4405188
171,"Rhodamine 6G","C28 H30 N2 O3",0.01,442.22565,443.23292,19.745,"olddry","mz_cloud",31501157.7176188
3289,"Rhodomycin A","C36 H48 N2 O12",1.36,700.32168,701.32896,21.955,"newdry","itn_kps",5080410.87181069
1033,"Riboflavin","C17 H20 N4 O6",-0.01,376.13828,377.14556,10.105,"newdry","kps_pharmaceuticals_oct22",11475990.9415332
1314,"Rimexolone","C24 H34 O3",0.02,370.2508,371.25808,20.907,"newdry","kps_pharmaceuticals_oct22",37935323.2436647
1314,"Rimexolone","C24 H34 O3",0.02,370.2508,371.25808,20.907,"olddry","kps_pharmaceuticals_oct22",16544683.3109839
94,"Rofecoxib","C17 H14 O4 S",-3.05,314.06032,315.06761,1.559,"newdry","kps_pharmaceuticals_oct22",23188575.8814609
94,"Rofecoxib","C17 H14 O4 S",-3.05,314.06032,315.06761,1.559,"olddry","kps_pharmaceuticals_oct22",12372955.655191
1974,"Sacubitril","C24 H29 N O5",0.08,411.20461,412.21188,18.806,"olddry","kps_pharmaceuticals_oct22",25946446.2942709
531,"Safingol","C18 H39 N O2",0.48,301.29822,302.3055,21.775,"newdry","kps_pharmaceuticals_oct22",15970830.0289881
531,"Safingol","C18 H39 N O2",0.48,301.29822,302.3055,21.775,"olddry","kps_pharmaceuticals_oct22",67072348.908409
705,"Saquinavir","C38 H50 N6 O5",4.22,670.3871,693.37627,22.839,"newdry","kps_pharmaceuticals_oct22",67000216.3893848
705,"Saquinavir","C38 H50 N6 O5",4.22,670.3871,693.37627,22.839,"olddry","kps_pharmaceuticals_oct22",33006736.2272963
4087,"Selexipag","C26 H32 N4 O4 S",3.64,496.21623,497.22351,19.831,"olddry","kps_pharmaceuticals_oct22",820713.237561629
628,"Sertraline","C17 H17 Cl2 N",0.36,305.07392,306.08119,19.379,"newdry","kps_psychoactive_substances_v2",75557523.3856145
628,"Sertraline","C17 H17 Cl2 N",0.36,305.07392,306.08119,19.379,"olddry","kps_psychoactive_substances_v2",62471367.5025548
24,"Solanidine","C27 H43 N O",-0.07,397.33444,398.34171,18.83,"newdry","mz_cloud",529399146.410631
24,"Solanidine","C27 H43 N O",-0.07,397.33444,398.34171,18.83,"olddry","mz_cloud",321464248.278785
1998,"Solifenacin","C23 H26 N2 O2",0.37,362.19956,363.20684,17.703,"olddry","kps_pharmaceuticals_oct22",25431208.774991
842,"Squaric acid dibutyl ester","C12 H18 O4",-0.06,226.12049,227.12777,22.783,"newdry","kps_pharmaceuticals_oct22",21818310.1278272
842,"Squaric acid dibutyl ester","C12 H18 O4",-0.06,226.12049,227.12777,22.783,"olddry","kps_pharmaceuticals_oct22",23204720.7772977
53,"Stearamide","C18 H37 N O",-0.01,283.28751,284.29477,24.213,"newdry","mz_cloud",317461376.404667
53,"Stearamide","C18 H37 N O",-0.01,283.28751,284.29477,24.213,"olddry","mz_cloud",452272257.573359
4602,"Stearic acid","C18 H36 O2",0.25,284.2716,285.27885,22.363,"newdry","kps_pharmaceuticals_oct22",4472531.34943258
187,"Stearoyl ethanolamide","C20 H41 N O2",0.34,327.31384,328.32112,22.312,"newdry","mz_cloud",180112048.956843
187,"Stearoyl ethanolamide","C20 H41 N O2",0.34,327.31384,328.32112,22.312,"olddry","mz_cloud",93037920.2461972
3299,"Styrene oxide","C8 H8 O",0.85,120.05762,121.06489,18.69,"newdry","kps_pharmaceuticals_oct22",1263830.82792752
1754,"Talmetoprim_BTM03332","C21 H18 N4 O5",4.49,406.12954,407.13682,14.146,"olddry","itn_cyp_metabolites",22916447.5354552
1908,"Talnetant","C25 H22 N2 O2",-3.42,382.16682,383.1741,16.914,"newdry","kps_pharmaceuticals_oct22",27203445.0446004
2917,"Tamoxifen_BTM03704","C22 H20 O",0.52,300.15157,301.15885,22.835,"newdry","itn_cyp_metabolites",6217495.19614719
2917,"Tamoxifen_BTM03704","C22 H20 O",0.52,300.15157,301.15885,22.835,"olddry","itn_cyp_metabolites",7896551.39373079
2,"Tapentadol","C14 H23 N O",-0.47,221.17786,222.18513,19.07,"newdry","kps_psychoactive_substances_v2",231288162.313594
2,"Tapentadol","C14 H23 N O",-0.47,221.17786,222.18513,19.07,"olddry","kps_psychoactive_substances_v2",3112065850.25397
3428,"Tarazepide","C28 H24 N4 O2",-1.39,448.1893,449.19658,14.114,"newdry","kps_pharmaceuticals_oct22",10324746.8554884
5408,"Tebuconazole","C16 H22 Cl N3 O",0.34,307.14524,308.15252,18.659,"newdry","mz_cloud",888646.679720715
2436,"Tegaserod","C16 H23 N5 O",-4.28,301.18897,302.19625,5.915,"olddry","kps_pharmaceuticals_oct22",13007097.9624737
1086,"Telmisartan","C33 H30 N4 O2",-0.02,514.23687,515.24414,18.773,"newdry","kps_pharmaceuticals_oct22",2435969.87908455
1086,"Telmisartan","C33 H30 N4 O2",-0.02,514.23687,515.24414,18.773,"olddry","kps_pharmaceuticals_oct22",28991866.9062087
2772,"Terbinafine","C21 H25 N",0.12,291.19874,292.20601,18.978,"olddry","kps_pharmaceuticals_oct22",7115211.71779751
3458,"Terbutryn","C10 H19 N5 S",-0.01,241.13611,242.14339,15.949,"olddry","kps_pharmaceuticals_oct22",6840261.77309489
2089,"Testosterone decanoate","C29 H46 O3",-0.18,442.34461,443.35189,22.855,"newdry","kps_psychoactive_substances_v2",15741730.8280106
2089,"Testosterone decanoate","C29 H46 O3",-0.18,442.34461,443.35189,22.855,"olddry","kps_psychoactive_substances_v2",5268757.72609563
3699,"Testosterone isobutyrate","C23 H34 O3",0.38,358.25093,359.25821,21.493,"newdry","kps_psychoactive_substances_v2",6267080.29445337
31,"Testosterone propionate","C22 H32 O3",0.36,344.23527,345.24255,21.462,"newdry","kps_psychoactive_substances_v2",13038782.733407
44,"Testosterone propionate","C22 H32 O3",0.45,344.2353,345.24258,19.995,"olddry","kps_psychoactive_substances_v2",12131028.893971
1766,"Testosterone undecanoate","C30 H48 O3",-0.07,456.36031,479.34951,23.909,"newdry","kps_pharmaceuticals_oct22",12919881.7568858
1766,"Testosterone undecanoate","C30 H48 O3",-0.07,456.36031,479.34951,23.909,"olddry","kps_pharmaceuticals_oct22",9392196.25821122
407,"Tetracycline","C22 H24 N2 O8",0.13,444.15332,445.1606,17.28,"newdry","itn_kps",108172894.312518
3015,"Tetrahydrocannabivarin (THCV)","C19 H26 O2",0.08,286.1933,287.20058,17.434,"newdry","kps_cannabinoids",14291817.5044769
2757,"Tetrahydrogestrinone","C21 H28 O2",0.43,312.20907,313.21634,18.631,"newdry","kps_psychoactive_substances_v2",16469447.7249507
2261,"Ticagrelor","C23 H28 F2 N6 O4 S",-0.04,522.18606,523.19334,19.48,"newdry","kps_pharmaceuticals_oct22",21556713.9391653
2261,"Ticagrelor","C23 H28 F2 N6 O4 S",-0.04,522.18606,523.19334,19.48,"olddry","kps_pharmaceuticals_oct22",7074719.38135496
207,"Tomatidine","C27 H45 N O2",0.01,415.34503,416.35231,20.117,"newdry","mz_cloud",68679799.9018963
207,"Tomatidine","C27 H45 N O2",0.01,415.34503,416.35231,20.117,"olddry","mz_cloud",11476384.8402914
4159,"Tri-o-Cresyl phosphate","C21 H21 O4 P",-0.07,368.11772,369.125,21.532,"newdry","mz_cloud",7970076.21998704
542,"Triciribine","C13 H16 N6 O4",1.49,320.12378,321.13106,12.273,"newdry","kps_pharmaceuticals_oct22",94151710.2083793
542,"Triciribine","C13 H16 N6 O4",1.49,320.12378,321.13106,12.273,"olddry","kps_pharmaceuticals_oct22",57687869.8405009
317,"Tridemorph","C19 H39 N O",0.42,297.30329,298.31057,20.549,"newdry","mz_cloud",3209857.1163453
633,"Tridemorph","C19 H39 N O",0.47,297.30331,298.31058,19.721,"olddry","mz_cloud",73844217.4252212
1390,"Trilostane","C20 H27 N O3",0.63,329.1993,330.20658,16.298,"newdry","kps_pharmaceuticals_oct22",29327802.3376697
1390,"Trilostane","C20 H27 N O3",0.63,329.1993,330.20658,16.298,"olddry","kps_pharmaceuticals_oct22",18546038.9646213
4139,"Trimebutine","C22 H29 N O5",0.05,387.20459,388.21187,14.21,"olddry","kps_pharmaceuticals_oct22",5080182.39395594
815,"Trimetazidine","C14 H22 N2 O3",-0.17,266.163,289.15222,7.9,"olddry","kps_psychoactive_substances_v2",27901702.0209698
5038,"Triphenyl phosphate","C18 H15 O4 P",0.62,326.071,327.07827,18.852,"newdry","mz_cloud",4069275.55494918
3471,"Triphenyl phosphate","C18 H15 O4 P",0.69,326.07102,327.0783,19.384,"olddry","mz_cloud",10126633.9776915
1366,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",0.05,398.24336,399.25064,20.669,"newdry","mz_cloud",28649729.248582
1366,"Tris(2-butoxyethyl) phosphate","C18 H39 O7 P",0.05,398.24336,399.25064,20.669,"olddry","mz_cloud",14512549.6696878
3096,"UR-144","C21 H29 N O",0.32,311.22501,312.23229,20.242,"olddry","kps_cannabinoids",13698640.5043286
1735,"Vatiquinone","C29 H44 O3",-0.05,440.32902,441.3363,22.403,"newdry","kps_pharmaceuticals_oct22",15197412.3670881
1735,"Vatiquinone","C29 H44 O3",-0.05,440.32902,441.3363,22.403,"olddry","kps_pharmaceuticals_oct22",8954710.55634209
2734,"Velusetrag","C25 H36 N4 O5 S",1.23,504.24126,505.24854,20.179,"newdry","kps_pharmaceuticals_oct22",15425873.3802111
2734,"Velusetrag","C25 H36 N4 O5 S",1.23,504.24126,505.24854,20.179,"olddry","kps_pharmaceuticals_oct22",15432648.4187483
2002,"Veratramine","C27 H39 N O2",0.13,409.29813,410.30541,18.766,"olddry","mz_cloud",25290318.571853
339,"Vitamin D","C27 H44 O",0.14,384.33927,385.34653,24.877,"newdry","kps_pharmaceuticals_oct22",16318357.0053984
2092,"Warfarin Alcohol","C19 H18 O4",-4.04,310.11925,311.12653,19.032,"olddry","kps_pharmaceuticals_oct22",4095424.62238678
117,"Xanthohumol","C21 H22 O5",0.24,354.14681,355.15408,20.884,"newdry","mz_cloud",3396480.51913674
117,"Xanthohumol","C21 H22 O5",0.24,354.14681,355.15408,20.884,"olddry","mz_cloud",3291536.15619938
512,"Xibornol","C18 H26 O",-0.18,258.19832,259.2056,22.365,"newdry","itn_kps",51356249.4107867
512,"Xibornol","C18 H26 O",-0.18,258.19832,259.2056,22.365,"olddry","itn_kps",62358812.365856
1938,"Z-Pro-Prolinal","C18 H22 N2 O4",0.58,330.15815,331.16543,16.781,"olddry","kps_pharmaceuticals_oct22",25536144.5368703
1385,"Zicronapine","C22 H27 Cl N2",0.86,354.18658,355.19389,18.536,"newdry","kps_pharmaceuticals_oct22",18064956.1565065
4445,"[3,2-c]Pyrazole-androst-4-en-17β-ol","C20 H28 N2 O",0.48,312.22031,313.22759,22.091,"olddry","mz_cloud",6351274.69037825
1685,"[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S",0.08,181.01976,182.02704,10.351,"newdry","mz_cloud",24372673.9768977
1685,"[5-(2-thienyl)-3-isoxazolyl]methanol","C8 H7 N O2 S",0.08,181.01976,182.02704,10.351,"olddry","mz_cloud",15762824.0725472
686,"alpha-Hydroxybenzeneacetonitrile","C8 H7 N O",0.6,133.05284,134.06012,9.75,"newdry","kps_pharmaceuticals_oct22",44053472.2444674
1419,"alpha-pyrrolidinovalerophenone","C15 H21 N O",-0.11,231.16229,232.16956,18.017,"newdry","kps_psychoactive_substances_v2",6706255.55205742
675,"alpha-pyrrolidinovalerophenone","C15 H21 N O",-0.07,231.1623,232.16957,18.481,"olddry","kps_psychoactive_substances_v2",14477591.2315471
1006,"cis-12-Octadecenoic acid methyl ester","C19 H36 O2",0.49,296.27168,297.27895,23.148,"newdry","mz_cloud",3246447.97329461
1006,"cis-12-Octadecenoic acid methyl ester","C19 H36 O2",0.49,296.27168,297.27895,23.148,"olddry","mz_cloud",7964041.54221981
1277,"mesityl (4-methylphenyl) sulfone","C16 H18 O2 S",-0.03,274.10274,275.11002,18.81,"newdry","mz_cloud",3489637.54409835
1277,"mesityl (4-methylphenyl) sulfone","C16 H18 O2 S",-0.03,274.10274,275.11002,18.81,"olddry","mz_cloud",43343904.5151333
