"name","mass_list_name","mean_area","sample_location"
"Hydrochlorothiazide","kps_pharmaceuticals_oct22",624258.923721408,"palapye wwtp (eff) waste water"
"Hydrochlorothiazide","kps_pharmaceuticals_oct22",1043495.77131137,"palapye wwtp surface water"
"Hydrochlorothiazide","kps_pharmaceuticals_oct22",1096935.02360822,"francistown wwtp surface water"
"Hydrocinnamic acid","kps_pharmaceuticals_oct22",2083502.82257001,"francistown wwtp surface water"
"Hydrocinnamic acid","kps_pharmaceuticals_oct22",4664917.39279957,"maun wwtp (main) waste water"
"Hydrocinnamic acid","kps_pharmaceuticals_oct22",3894640.10294495,"glen valley (reclamation) surface water"
"Hydrocinnamic acid","kps_pharmaceuticals_oct22",3404694.53726565,"glen valley (recreational) surface water"
"Hydrocortamate","kps_pharmaceuticals_oct22",1092548.52410871,"glen valley (recreational) surface water"
"Hydroquinone","kps_pharmaceuticals_oct22",1350497.8264141,"palapye wwtp (eff) waste water"
"Hydroquinone","kps_pharmaceuticals_oct22",2039864.16891095,"palapye wwtp surface water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",20271618.6701261,"palapye wwtp (eff) waste water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",17198666.3308098,"palapye wwtp surface water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",3972419.18348396,"kasane wwtp (main) surface water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",628535.802871475,"kasane wwtp (overflow) surface water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",3509363.42240074,"maun beach (after) surface water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",2026765.55151967,"maun wwtp (main) waste water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",9481624.66038887,"glen valley (reclamation) surface water"
"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","kps_pharmaceuticals_oct22",2551690.62075875,"glen valley (recreational) surface water"
"Hydroxystilbamidine","kps_pharmaceuticals_oct22",4843392.17665245,"kasane wwtp (overflow) surface water"
"Hydroxystilbamidine","kps_pharmaceuticals_oct22",13060270.1804316,"glen valley (reclamation) surface water"
"Hydroxyzine","kps_pharmaceuticals_oct22",458065.03193436,"lecheng spring surface water"
"Hydroxyzine","kps_pharmaceuticals_oct22",1697929.06567508,"palapye wwtp surface water"
"Hydroxyzine","kps_pharmaceuticals_oct22",1089227.12500242,"francistown wwtp surface water"
"Hydroxyzine","kps_pharmaceuticals_oct22",769940.666645078,"kasane wwtp (main) surface water"
"Hydroxyzine","kps_pharmaceuticals_oct22",101530.220749625,"maun beach (before) surface water"
"Hydroxyzine","kps_pharmaceuticals_oct22",1188678.96165521,"maun wwtp (main) waste water"
"Ibandronic acid","kps_pharmaceuticals_oct22",12815484.4278448,"lecheng stream surface water"
"Ibandronic acid","kps_pharmaceuticals_oct22",1052464.18447414,"lecheng spring surface water"
"Ibandronic acid","kps_pharmaceuticals_oct22",9708172.08707224,"palapye wwtp (eff) waste water"
"Ibodutant","kps_pharmaceuticals_oct22",4546361.20272557,"palapye wwtp (eff) waste water"
"Ibodutant","kps_pharmaceuticals_oct22",912874.9276833,"kasane wwtp (main) surface water"
"Ibodutant","kps_pharmaceuticals_oct22",2872412.07015031,"glen valley (reclamation) surface water"
"Ibodutant","kps_pharmaceuticals_oct22",2806709.04757744,"glen valley (recreational) surface water"
"Ibudilast","kps_pharmaceuticals_oct22",1456169.72588512,"lecheng spring surface water"
"Ibudilast","kps_pharmaceuticals_oct22",883031.870500599,"kasane wwtp (main) surface water"
"Ibudilast","kps_pharmaceuticals_oct22",1698831.82365582,"kasane wwtp (overflow) surface water"
"Ibuprofen","kps_pharmaceuticals_oct22",2070099.99849733,"lecheng spring surface water"
"Ibuproxam","kps_pharmaceuticals_oct22",3287324.09576619,"palapye wwtp (eff) waste water"
"Ibuproxam","kps_pharmaceuticals_oct22",3795408.01398234,"palapye wwtp surface water"
"Ibuproxam","kps_pharmaceuticals_oct22",17540431.5120503,"francistown wwtp surface water"
"Ibuproxam","kps_pharmaceuticals_oct22",3885131.40678569,"kasane wwtp (overflow) surface water"
"Ibuproxam","kps_pharmaceuticals_oct22",1893722.02033059,"kasane (main) surface water"
"Ibuproxam","kps_pharmaceuticals_oct22",17434924.507419,"maun wwtp (main) waste water"
"Ibuproxam","kps_pharmaceuticals_oct22",10826781.6209074,"glen valley (reclamation) surface water"
"Ibuproxam","kps_pharmaceuticals_oct22",10861520.5843241,"glen valley (recreational) surface water"
"Ilomastat","kps_pharmaceuticals_oct22",4689038.61898958,"kasane (main) surface water"
"Imexon","kps_pharmaceuticals_oct22",49485786.6811761,"palapye wwtp (eff) waste water"
"Imexon","kps_pharmaceuticals_oct22",50445996.1740075,"palapye wwtp surface water"
"Imexon","kps_pharmaceuticals_oct22",197491859.805613,"francistown wwtp surface water"
"Imexon","kps_pharmaceuticals_oct22",49398822.728781,"maun wwtp (main) waste water"
"Imexon","kps_pharmaceuticals_oct22",28940661.0378856,"glen valley (reclamation) surface water"
"Imexon","kps_pharmaceuticals_oct22",38283164.1231203,"glen valley (recreational) surface water"
"Imidacloprid","kps_pharmaceuticals_oct22",381206.885472544,"palapye wwtp (eff) waste water"
"Imidacloprid","kps_pharmaceuticals_oct22",448603.292305912,"palapye wwtp surface water"
"Imidacloprid","kps_pharmaceuticals_oct22",805936.630291896,"francistown wwtp surface water"
"Imidacloprid","kps_pharmaceuticals_oct22",538950.378880448,"kasane wwtp (main) surface water"
"Imidazopyridazin 1","kps_pharmaceuticals_oct22",6098735.68391834,"palapye wwtp (eff) waste water"
"Imidazopyridazin 1","kps_pharmaceuticals_oct22",5805965.00763541,"palapye wwtp surface water"
"Imidazopyridazin 1","kps_pharmaceuticals_oct22",9401711.93596678,"francistown wwtp surface water"
"Imidazopyridazin 1","kps_pharmaceuticals_oct22",1919547.83201477,"kasane wwtp (main) surface water"
"Imidazopyridazin 1","kps_pharmaceuticals_oct22",4043736.50143304,"maun wwtp (main) waste water"
"Imidazopyridazin 1","kps_pharmaceuticals_oct22",149582514.406229,"glen valley (reclamation) surface water"
"Imidazopyridazin 1","kps_pharmaceuticals_oct22",35741741.7718344,"glen valley (recreational) surface water"
"Immucillin g","kps_pharmaceuticals_oct22",398457.689254427,"palapye wwtp (eff) waste water"
"Immucillin g","kps_pharmaceuticals_oct22",520999.24334544,"palapye wwtp surface water"
"Immucillin g","kps_pharmaceuticals_oct22",209198.196705447,"francistown wwtp surface water"
"Inavir","kps_pharmaceuticals_oct22",4109293.09581903,"palapye wwtp (eff) waste water"
"Inavir","kps_pharmaceuticals_oct22",8148108.27634193,"palapye wwtp surface water"
"Inavir","kps_pharmaceuticals_oct22",27944868.4051166,"francistown wwtp surface water"
"Inavir","kps_pharmaceuticals_oct22",1603829.76868316,"kasane wwtp (main) surface water"
"Inavir","kps_pharmaceuticals_oct22",1733379.12487663,"kasane wwtp (overflow) surface water"
"Inavir","kps_pharmaceuticals_oct22",281696.448632123,"kasane (main) surface water"
"Inavir","kps_pharmaceuticals_oct22",1695298.35167671,"maun beach (after) surface water"
"Inavir","kps_pharmaceuticals_oct22",1614662.41265966,"glen valley (reclamation) surface water"
"Inavir","kps_pharmaceuticals_oct22",882802.285531897,"glen valley (recreational) surface water"
"Indoleacetamide","kps_pharmaceuticals_oct22",1509830.96195808,"palapye wwtp (eff) waste water"
"Indoleacetamide","kps_pharmaceuticals_oct22",2301533.37111952,"maun wwtp (main) waste water"
"Iohexol","kps_pharmaceuticals_oct22",25090342.0746366,"francistown wwtp surface water"
"Ioversol","kps_pharmaceuticals_oct22",1467828.00995093,"glen valley (reclamation) surface water"
"Iproniazid","kps_pharmaceuticals_oct22",1655939.46608565,"francistown wwtp surface water"
"Isatin","kps_pharmaceuticals_oct22",9922972.32120845,"glen valley (reclamation) surface water"
"Isocarboxazid","kps_pharmaceuticals_oct22",369205.941126504,"lecheng stream surface water"
"Isocarboxazid","kps_pharmaceuticals_oct22",286125.535588415,"lecheng spring surface water"
"Isocarboxazid","kps_pharmaceuticals_oct22",930217.739064553,"palapye wwtp (eff) waste water"
"Isocarboxazid","kps_pharmaceuticals_oct22",1106038.50048128,"kasane wwtp (main) surface water"
"Isoniazid","kps_pharmaceuticals_oct22",707644.661402281,"palapye wwtp (eff) waste water"
"Isoniazid","kps_pharmaceuticals_oct22",2216666.25932266,"francistown wwtp surface water"
"Isoniazid","kps_pharmaceuticals_oct22",2302907.65557374,"glen valley (reclamation) surface water"
"Isopentenyl diphosphate-ta","kps_pharmaceuticals_oct22",937606.890839184,"lotsane dam surface water"
"Isopentenyl diphosphate-ta","kps_pharmaceuticals_oct22",670426.580399978,"kasane wwtp (overflow) surface water"
"Isopentenyl diphosphate-ta","kps_pharmaceuticals_oct22",328248.757364559,"maun beach (before) surface water"
"Isopentenyl diphosphate-ta","kps_pharmaceuticals_oct22",1328808.6693235,"maun beach (after) surface water"
"Isopentenyl pyrophosphate","kps_pharmaceuticals_oct22",1263305.01206197,"maun beach (after) surface water"
"Isopropyl tetradecanoate","kps_pharmaceuticals_oct22",1904885.80965424,"palapye wwtp surface water"
"Isoquinoline","kps_pharmaceuticals_oct22",703734.250890864,"lecheng stream surface water"
"Isoquinoline","kps_pharmaceuticals_oct22",780028.788399201,"kasane (main) surface water"
"Isoquinoline","kps_pharmaceuticals_oct22",950001.829929026,"kasane (recreational) surface water"
"Isoquinoline","kps_pharmaceuticals_oct22",1270325.47899232,"maun wwtp (main) waste water"
"Isoquinoline","kps_pharmaceuticals_oct22",811611.492070314,"glen valley (reclamation) surface water"
"Kebuzone","kps_pharmaceuticals_oct22",988562.676855029,"lecheng stream surface water"
"Kebuzone","kps_pharmaceuticals_oct22",486463.936050645,"palapye wwtp (eff) waste water"
"Kelatorphan","kps_pharmaceuticals_oct22",2359824.04171503,"palapye wwtp (eff) waste water"
"Ketanserin","kps_pharmaceuticals_oct22",1130212.90358004,"lecheng stream surface water"
"Ketanserin","kps_pharmaceuticals_oct22",162630.439452533,"lotsane dam surface water"
"Ketanserin","kps_pharmaceuticals_oct22",194069.633757372,"kasane (main) surface water"
"Ketanserin","kps_pharmaceuticals_oct22",243686.673614223,"glen valley (reclamation) surface water"
"Ketanserin","kps_pharmaceuticals_oct22",988324.258631893,"glen valley (recreational) surface water"
"Ketoprofen","kps_pharmaceuticals_oct22",1889460.60257424,"kasane wwtp (main) surface water"
"Kojic acid","kps_pharmaceuticals_oct22",15237274.9591557,"lecheng stream surface water"
"Kojic acid","kps_pharmaceuticals_oct22",2349376.35308026,"lecheng spring surface water"
"Kojic acid","kps_pharmaceuticals_oct22",15680330.0543096,"palapye wwtp (eff) waste water"
"Kojic acid","kps_pharmaceuticals_oct22",3599444.63299628,"palapye wwtp surface water"
"Kojic acid","kps_pharmaceuticals_oct22",839956.711746905,"francistown wwtp surface water"
"Kojic acid","kps_pharmaceuticals_oct22",858592.874534354,"kasane (recreational) surface water"
"Kojic acid","kps_pharmaceuticals_oct22",553329.654754785,"maun beach (before) surface water"
"Kojic acid","kps_pharmaceuticals_oct22",359532.991314601,"glen valley (reclamation) surface water"
"L-Domoic acid","kps_pharmaceuticals_oct22",1344068.59907768,"glen valley (recreational) surface water"
"L-Threoninol","kps_pharmaceuticals_oct22",1073575.00415986,"lecheng stream surface water"
"L-Threoninol","kps_pharmaceuticals_oct22",4808620.37082093,"palapye wwtp (eff) waste water"
"L-Threoninol","kps_pharmaceuticals_oct22",6213334.34664641,"palapye wwtp surface water"
"L-Threoninol","kps_pharmaceuticals_oct22",3626047.66772355,"francistown wwtp surface water"
"L-Threoninol","kps_pharmaceuticals_oct22",436737.142838211,"maun beach (after) surface water"
"L-Threoninol","kps_pharmaceuticals_oct22",853099.376670255,"maun wwtp (main) waste water"
"L-Threoninol","kps_pharmaceuticals_oct22",629210.285695762,"glen valley (reclamation) surface water"
"L-Threoninol","kps_pharmaceuticals_oct22",483734.572635642,"glen valley (recreational) surface water"
"L-Tyrosine","kps_pharmaceuticals_oct22",818406.569680393,"palapye wwtp (eff) waste water"
"L-Tyrosine","kps_pharmaceuticals_oct22",668347.299179251,"palapye wwtp surface water"
"L-Tyrosine","kps_pharmaceuticals_oct22",3452223.68759867,"francistown wwtp surface water"
"L-Tyrosine","kps_pharmaceuticals_oct22",297822.557861688,"kasane wwtp (main) surface water"
"L-Tyrosine","kps_pharmaceuticals_oct22",766648.422923703,"kasane wwtp (overflow) surface water"
"L-Tyrosine","kps_pharmaceuticals_oct22",926899.087228487,"maun wwtp (main) waste water"
"L-Tyrosine","kps_pharmaceuticals_oct22",795977.7013658,"glen valley (reclamation) surface water"
"L-Tyrosine","kps_pharmaceuticals_oct22",626500.108566057,"glen valley (recreational) surface water"
"Lactobionic acid","kps_pharmaceuticals_oct22",137601.304997862,"lecheng stream surface water"
"Lactobionic acid","kps_pharmaceuticals_oct22",367251.590097034,"lotsane dam surface water"
"Lactulose","kps_pharmaceuticals_oct22",6484083.36194923,"lecheng spring surface water"
"Lactulose","kps_pharmaceuticals_oct22",897880.200091547,"maun wwtp (main) waste water"
"Lamivudine","kps_pharmaceuticals_oct22",10465019.3562145,"palapye wwtp (eff) waste water"
"Lamivudine","kps_pharmaceuticals_oct22",11225727.5773157,"palapye wwtp surface water"
"Lamivudine","kps_pharmaceuticals_oct22",50715140.600239,"francistown wwtp surface water"
"Lamivudine","kps_pharmaceuticals_oct22",10328364.1985912,"maun wwtp (main) waste water"
"Lamivudine","kps_pharmaceuticals_oct22",5543713.23529002,"glen valley (reclamation) surface water"
"Lamivudine","kps_pharmaceuticals_oct22",8594173.28564447,"glen valley (recreational) surface water"
"Lamotrigine","kps_pharmaceuticals_oct22",7433088.11469834,"palapye wwtp (eff) waste water"
"Lamotrigine","kps_pharmaceuticals_oct22",8066971.66901359,"palapye wwtp surface water"
"Lamotrigine","kps_pharmaceuticals_oct22",4906771.45765507,"francistown wwtp surface water"
"Lamotrigine","kps_pharmaceuticals_oct22",4362864.73195618,"kasane wwtp (main) surface water"
"Lamotrigine","kps_pharmaceuticals_oct22",6467561.06669622,"maun wwtp (main) waste water"
"Lamotrigine","kps_pharmaceuticals_oct22",13258078.9150985,"glen valley (reclamation) surface water"
"Lamotrigine","kps_pharmaceuticals_oct22",6216116.57329414,"glen valley (recreational) surface water"
"Laninamivir","kps_pharmaceuticals_oct22",1352919.91429241,"palapye wwtp (eff) waste water"
"Laninamivir","kps_pharmaceuticals_oct22",1196831.74482214,"palapye wwtp surface water"
"Laninamivir","kps_pharmaceuticals_oct22",2721237.78584055,"francistown wwtp surface water"
"Laninamivir","kps_pharmaceuticals_oct22",1104370.57458413,"kasane wwtp (main) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1585806.45652695,"lecheng stream surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1199899.78172437,"lecheng spring surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1439236.4378701,"palapye wwtp (eff) waste water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1859379.30211107,"palapye wwtp surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1626368.86885687,"lotsane dam surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1697688.61459609,"francistown wwtp surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",806263.21512349,"kasane wwtp (main) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",614482.360516786,"kasane wwtp (overflow) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1330442.73757288,"kasane (main) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",2512970.87300309,"kasane (recreational) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",864228.355894404,"maun beach (before) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",916142.411159677,"maun beach (after) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1654081.48739783,"maun wwtp (main) waste water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1388867.24265004,"glen valley (reclamation) surface water"
"Lauryl sulfate","kps_pharmaceuticals_oct22",1738517.25756302,"glen valley (recreational) surface water"
"Lenalidomide","kps_pharmaceuticals_oct22",5770464.5678924,"maun wwtp (main) waste water"
"Lenalidomide","kps_pharmaceuticals_oct22",471710.62925368,"glen valley (recreational) surface water"
"Lerisetron","kps_pharmaceuticals_oct22",2641886.87304633,"palapye wwtp (eff) waste water"
"Lerisetron","kps_pharmaceuticals_oct22",3455273.73558243,"palapye wwtp surface water"
"Lerisetron","kps_pharmaceuticals_oct22",362366.163766488,"francistown wwtp surface water"
"Lerisetron","kps_pharmaceuticals_oct22",4897599.73710631,"kasane wwtp (main) surface water"
"Lerisetron","kps_pharmaceuticals_oct22",2510266.64957012,"maun wwtp (main) waste water"
"Lerisetron","kps_pharmaceuticals_oct22",23266799.0682516,"glen valley (reclamation) surface water"
"Lerisetron","kps_pharmaceuticals_oct22",3352830.53630217,"glen valley (recreational) surface water"
"Lersivirine","kps_pharmaceuticals_oct22",1256592.16946322,"lecheng spring surface water"
"Lersivirine","kps_pharmaceuticals_oct22",2357004.60541347,"palapye wwtp (eff) waste water"
"Lersivirine","kps_pharmaceuticals_oct22",2369916.78542774,"palapye wwtp surface water"
"Lersivirine","kps_pharmaceuticals_oct22",7062099.25575645,"kasane wwtp (overflow) surface water"
"Lersivirine","kps_pharmaceuticals_oct22",3276897.54513758,"maun wwtp (main) waste water"
"Lersivirine","kps_pharmaceuticals_oct22",21624370.7627035,"glen valley (reclamation) surface water"
"Lersivirine","kps_pharmaceuticals_oct22",3503145.9860798,"glen valley (recreational) surface water"
"Lesogaberan","kps_pharmaceuticals_oct22",979741.757354752,"palapye wwtp surface water"
"Lesogaberan","kps_pharmaceuticals_oct22",1464954.53244992,"glen valley (reclamation) surface water"
"Lesogaberan","kps_pharmaceuticals_oct22",896431.762310693,"glen valley (recreational) surface water"
"Levobunolol","kps_pharmaceuticals_oct22",433034.459945049,"lotsane dam surface water"
"Levobunolol","kps_pharmaceuticals_oct22",3636934.67968572,"kasane wwtp (main) surface water"
"Levobunolol","kps_pharmaceuticals_oct22",61213376.209501,"kasane wwtp (overflow) surface water"
"Levobunolol","kps_pharmaceuticals_oct22",5371453.94617549,"glen valley (recreational) surface water"
"Levomequitazine","kps_pharmaceuticals_oct22",451421.833882542,"maun beach (after) surface water"
"Lexiscan","kps_pharmaceuticals_oct22",1577279.9894192,"francistown wwtp surface water"
"Lidocaine","kps_pharmaceuticals_oct22",2433566.01851041,"palapye wwtp (eff) waste water"
"Lidocaine","kps_pharmaceuticals_oct22",3318354.47388349,"palapye wwtp surface water"
"Lidocaine","kps_pharmaceuticals_oct22",1781623.36099193,"francistown wwtp surface water"
"Lidocaine","kps_pharmaceuticals_oct22",777748.783004216,"kasane wwtp (main) surface water"
"Lifibrol","kps_pharmaceuticals_oct22",2439531.86948593,"maun beach (after) surface water"
"Linagliptin","kps_pharmaceuticals_oct22",4981464.32675469,"francistown wwtp surface water"
"Linoleic acid","kps_pharmaceuticals_oct22",505097.709543017,"kasane (recreational) surface water"
"Lopinavir","kps_pharmaceuticals_oct22",9238211.82987529,"palapye wwtp (eff) waste water"
"Lopinavir","kps_pharmaceuticals_oct22",12368707.7184168,"palapye wwtp surface water"
"Lopinavir","kps_pharmaceuticals_oct22",1835808.81562455,"francistown wwtp surface water"
"Lopinavir","kps_pharmaceuticals_oct22",5027681.05079314,"kasane wwtp (main) surface water"
"Lopinavir","kps_pharmaceuticals_oct22",1622306.28138202,"maun wwtp (main) waste water"
"Lopinavir","kps_pharmaceuticals_oct22",19244972.1204715,"glen valley (reclamation) surface water"
"Lopinavir","kps_pharmaceuticals_oct22",7777785.44449392,"glen valley (recreational) surface water"
"Lortalamine","kps_pharmaceuticals_oct22",15135632.2228026,"palapye wwtp (eff) waste water"
"Lortalamine","kps_pharmaceuticals_oct22",21337716.6399603,"palapye wwtp surface water"
"Lortalamine","kps_pharmaceuticals_oct22",9882712.00096865,"francistown wwtp surface water"
"Lortalamine","kps_pharmaceuticals_oct22",3947128.35955164,"glen valley (reclamation) surface water"
"Lovastatin","kps_pharmaceuticals_oct22",2592502.50426959,"lecheng spring surface water"
"Loxapine","kps_pharmaceuticals_oct22",6575875.65071752,"maun wwtp (main) waste water"
"Loxapine","kps_pharmaceuticals_oct22",1714679.16693205,"glen valley (recreational) surface water"
"Loxoprofen","kps_pharmaceuticals_oct22",1238453.77506893,"lecheng spring surface water"
"Loxoprofen","kps_pharmaceuticals_oct22",1154155.32281523,"francistown wwtp surface water"
"Loxoprofen","kps_pharmaceuticals_oct22",7349532.34291252,"kasane wwtp (overflow) surface water"
"Loxoprofen","kps_pharmaceuticals_oct22",7002099.79849519,"maun wwtp (main) waste water"
"Loxtidine","kps_pharmaceuticals_oct22",406657.315978521,"kasane (recreational) surface water"
"Lucanthone","kps_pharmaceuticals_oct22",366809.816013111,"palapye wwtp surface water"
"Lucanthone","kps_pharmaceuticals_oct22",161699.315488432,"kasane wwtp (overflow) surface water"
"Lucanthone","kps_pharmaceuticals_oct22",156436.037638788,"kasane (main) surface water"
"Lucanthone","kps_pharmaceuticals_oct22",121487.748888762,"maun beach (before) surface water"
"Lucanthone","kps_pharmaceuticals_oct22",147328.686197335,"glen valley (reclamation) surface water"
"Lucanthone","kps_pharmaceuticals_oct22",316641.722319497,"glen valley (recreational) surface water"
"Lumiflavine","kps_pharmaceuticals_oct22",446727.913558802,"kasane wwtp (main) surface water"
"Lumiflavine","kps_pharmaceuticals_oct22",416210.419416201,"glen valley (recreational) surface water"
"Luseogliflozin","kps_pharmaceuticals_oct22",1127734.85081777,"palapye wwtp (eff) waste water"
"Luseogliflozin","kps_pharmaceuticals_oct22",1195785.8972656,"palapye wwtp surface water"
"Luseogliflozin","kps_pharmaceuticals_oct22",1136614.73289353,"francistown wwtp surface water"
"Luseogliflozin","kps_pharmaceuticals_oct22",391621.815592212,"kasane (recreational) surface water"
"Luseogliflozin","kps_pharmaceuticals_oct22",712946.866977482,"glen valley (reclamation) surface water"
"Luseogliflozin","kps_pharmaceuticals_oct22",731421.179332249,"glen valley (recreational) surface water"
"Lynestrenol","kps_pharmaceuticals_oct22",853199.734062616,"lotsane dam surface water"
"Lynestrenol","kps_pharmaceuticals_oct22",2074254.27038429,"francistown wwtp surface water"
"Lynestrenol","kps_pharmaceuticals_oct22",480408.286419502,"maun wwtp (main) waste water"
"Maculosin","kps_pharmaceuticals_oct22",430857.953913747,"lecheng stream surface water"
"Maculosin","kps_pharmaceuticals_oct22",2048226.68963538,"palapye wwtp (eff) waste water"
"Maculosin","kps_pharmaceuticals_oct22",609014.40404921,"palapye wwtp surface water"
"Maculosin","kps_pharmaceuticals_oct22",3016396.02997496,"francistown wwtp surface water"
"Maculosin","kps_pharmaceuticals_oct22",2025659.05798868,"kasane wwtp (overflow) surface water"
"Maculosin","kps_pharmaceuticals_oct22",10513235.6853729,"maun wwtp (main) waste water"
"Maculosin","kps_pharmaceuticals_oct22",4835831.94377459,"glen valley (reclamation) surface water"
"Maculosin","kps_pharmaceuticals_oct22",2879517.8254502,"glen valley (recreational) surface water"
"Manidipine","kps_pharmaceuticals_oct22",643728.791782957,"lecheng spring surface water"
"Manidipine","kps_pharmaceuticals_oct22",287804.539286602,"palapye wwtp surface water"
"Manidipine","kps_pharmaceuticals_oct22",317594.96790233,"kasane wwtp (overflow) surface water"
"Manidipine","kps_pharmaceuticals_oct22",226232.070750113,"maun beach (after) surface water"
"Manidipine","kps_pharmaceuticals_oct22",527640.24134271,"maun wwtp (main) waste water"
"Manidipine","kps_pharmaceuticals_oct22",236401.515529954,"glen valley (reclamation) surface water"
"Manidipine","kps_pharmaceuticals_oct22",2081455.44155366,"glen valley (recreational) surface water"
"Marimastat","kps_pharmaceuticals_oct22",3454488.54896748,"kasane wwtp (main) surface water"
"Masoprocol","kps_pharmaceuticals_oct22",12149719.8042033,"palapye wwtp (eff) waste water"
"Masoprocol","kps_pharmaceuticals_oct22",16305814.5303035,"palapye wwtp surface water"
"Masoprocol","kps_pharmaceuticals_oct22",9280629.00545411,"francistown wwtp surface water"
"Masoprocol","kps_pharmaceuticals_oct22",20634438.6909997,"kasane wwtp (main) surface water"
"Masoprocol","kps_pharmaceuticals_oct22",18560055.3510172,"glen valley (reclamation) surface water"
"Masoprocol","kps_pharmaceuticals_oct22",11145945.1897499,"glen valley (recreational) surface water"
"Meclizine","kps_pharmaceuticals_oct22",1140866.53490831,"francistown wwtp surface water"
"Meclizine","kps_pharmaceuticals_oct22",648736.326516857,"maun beach (after) surface water"
"Medroxyprogesterone acetate","kps_pharmaceuticals_oct22",581586.685722041,"lecheng spring surface water"
"Mefenamic acid","kps_pharmaceuticals_oct22",697866.560618439,"palapye wwtp (eff) waste water"
"Mefenamic acid","kps_pharmaceuticals_oct22",961765.576333252,"palapye wwtp surface water"
"Mefenamic acid","kps_pharmaceuticals_oct22",1314863.33238599,"francistown wwtp surface water"
"Mefenamic acid","kps_pharmaceuticals_oct22",1829623.2923777,"glen valley (reclamation) surface water"
"Melatonin","kps_pharmaceuticals_oct22",20820955.7557262,"palapye wwtp (eff) waste water"
"Melatonin","kps_pharmaceuticals_oct22",28372152.9233208,"palapye wwtp surface water"
"Melatonin","kps_pharmaceuticals_oct22",30643690.9535683,"francistown wwtp surface water"
"Melatonin","kps_pharmaceuticals_oct22",1851104.29617331,"kasane wwtp (main) surface water"
"Melatonin","kps_pharmaceuticals_oct22",4775127.38703553,"kasane wwtp (overflow) surface water"
"Melatonin","kps_pharmaceuticals_oct22",160912.226465408,"kasane (main) surface water"
"Melatonin","kps_pharmaceuticals_oct22",274519.41809708,"kasane (recreational) surface water"
"Melatonin","kps_pharmaceuticals_oct22",404505.222433863,"maun beach (before) surface water"
"Melatonin","kps_pharmaceuticals_oct22",2035797.32750244,"maun beach (after) surface water"
"Melatonin","kps_pharmaceuticals_oct22",7857811.64638031,"maun wwtp (main) waste water"
"Melatonin","kps_pharmaceuticals_oct22",20737627.3891357,"glen valley (reclamation) surface water"
"Melatonin","kps_pharmaceuticals_oct22",10241016.2764465,"glen valley (recreational) surface water"
"Mephenesin","kps_pharmaceuticals_oct22",1264089.63594776,"lotsane dam surface water"
"Mephenesin","kps_pharmaceuticals_oct22",5789996.11357895,"kasane wwtp (overflow) surface water"
"Mephenesin","kps_pharmaceuticals_oct22",3929764.89484752,"maun wwtp (main) waste water"
"Meriolin 5","kps_pharmaceuticals_oct22",2487937.01168126,"palapye wwtp (eff) waste water"
"Meriolin 5","kps_pharmaceuticals_oct22",49764853.2146421,"francistown wwtp surface water"
"Metformin","kps_pharmaceuticals_oct22",1678884.53832706,"palapye wwtp (eff) waste water"
"Metformin","kps_pharmaceuticals_oct22",2076684.83668514,"palapye wwtp surface water"
"Metformin","kps_pharmaceuticals_oct22",333833.890439323,"glen valley (reclamation) surface water"
"Methallenestril","kps_pharmaceuticals_oct22",1420678.02040783,"kasane wwtp (main) surface water"
"Methallenestril","kps_pharmaceuticals_oct22",899343.904554436,"maun wwtp (main) waste water"
"Methantheline","kps_pharmaceuticals_oct22",1500463.11927002,"lecheng stream surface water"
"Methantheline","kps_pharmaceuticals_oct22",1308951.79026111,"lecheng spring surface water"
"Methantheline","kps_pharmaceuticals_oct22",2122132.73759242,"palapye wwtp (eff) waste water"
"Methantheline","kps_pharmaceuticals_oct22",1126015.90772906,"lotsane dam surface water"
