"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","replicate","sample_location","mass_list_name","mass_list_match"
329,"Masoprocol_15.511","Masoprocol","C18 H22 O4","Not the top hit","Not the top hit","Full match",0.36,302.15192,303.15919,15.511,20634438.6909997,7,72.5,8.6,"DDA for preferred ion","[M+H]+1","sc004_1",16305814.5303035,6.2,"1","sc004","kps_pharmaceuticals_oct22","Single match found"
329,"Masoprocol_15.511","Masoprocol","C18 H22 O4","Not the top hit","Not the top hit","Full match",0.36,302.15192,303.15919,15.511,20634438.6909997,7,72.5,8.6,"DDA for preferred ion","[M+H]+1","sc007_2",9280629.00545411,6.7,"2","sc007","kps_pharmaceuticals_oct22","Single match found"
329,"Masoprocol_15.511","Masoprocol","C18 H22 O4","Not the top hit","Not the top hit","Full match",0.36,302.15192,303.15919,15.511,20634438.6909997,7,72.5,8.6,"DDA for preferred ion","[M+H]+1","sc008_1",20634438.6909997,6.2,"1","sc008","kps_pharmaceuticals_oct22","Single match found"
2209,"Masoprocol_16.452","Masoprocol","C18 H22 O4","Not the top hit","Not the top hit","Full match",0.15,302.15185,303.15913,16.452,4335063.19394677,6,79.9,75.1,"DDA for preferred ion","[M+H]+1","sc015_2",574579.30180026,7.2,"2","sc015","kps_pharmaceuticals_oct22","Single match found"
329,"Masoprocol_15.511","Masoprocol","C18 H22 O4","Not the top hit","Not the top hit","Full match",0.36,302.15192,303.15919,15.511,20634438.6909997,7,72.5,8.6,"DDA for preferred ion","[M+H]+1","sc020_2",18560055.3510172,7.3,"2","sc020","kps_pharmaceuticals_oct22","Single match found"
329,"Masoprocol_15.511","Masoprocol","C18 H22 O4","Not the top hit","Not the top hit","Full match",0.36,302.15192,303.15919,15.511,20634438.6909997,7,72.5,8.6,"DDA for preferred ion","[M+H]+1","sc023_1",11145945.1897499,5.7,"1","sc023","kps_pharmaceuticals_oct22","Single match found"
3817,"Mazindol-d4_14.973","Mazindol-d4","C16 H9 [2]H4 Cl N2 O","No match","Full match","No results",2.78,288.09755,289.10482,14.973,2500605.40855986,6,97.3,9.9,"DDA for preferred ion","[M+H]+1","sc001_1",1821442.1379849,8.9,"1","sc001","mz_cloud","No matches found"
3817,"Mazindol-d4_14.973","Mazindol-d4","C16 H9 [2]H4 Cl N2 O","No match","Full match","No results",2.78,288.09755,289.10482,14.973,2500605.40855986,6,97.3,9.9,"DDA for preferred ion","[M+H]+1","sc003_2",471933.19053004,7.7,"2","sc003","mz_cloud","No matches found"
3817,"Mazindol-d4_14.973","Mazindol-d4","C16 H9 [2]H4 Cl N2 O","No match","Full match","No results",2.78,288.09755,289.10482,14.973,2500605.40855986,6,97.3,9.9,"DDA for preferred ion","[M+H]+1","sc008_1",2500605.40855986,6.7,"1","sc008","mz_cloud","No matches found"
7642,"Mebendazole amine_11.1","Mebendazole amine","C14 H11 N3 O","Not the top hit","Full match","No results",0.39,237.0903,238.09758,11.1,884467.910652845,8,93.5,9.7,"DDA for preferred ion","[M+H]+1","sc003_1",456339.526691045,5.5,"1","sc003","mz_cloud","No matches found"
7642,"Mebendazole amine_11.1","Mebendazole amine","C14 H11 N3 O","Not the top hit","Full match","No results",0.39,237.0903,238.09758,11.1,884467.910652845,8,93.5,9.7,"DDA for preferred ion","[M+H]+1","sc004_1",396676.099067105,8.8,"1","sc004","mz_cloud","No matches found"
7642,"Mebendazole amine_11.1","Mebendazole amine","C14 H11 N3 O","Not the top hit","Full match","No results",0.39,237.0903,238.09758,11.1,884467.910652845,8,93.5,9.7,"DDA for preferred ion","[M+H]+1","sc015_1",658389.140051997,7.2,"1","sc015","mz_cloud","No matches found"
7642,"Mebendazole amine_11.1","Mebendazole amine","C14 H11 N3 O","Not the top hit","Full match","No results",0.39,237.0903,238.09758,11.1,884467.910652845,8,93.5,9.7,"DDA for preferred ion","[M+H]+1","sc016_1",283368.422373746,7.4,"1","sc016","mz_cloud","No matches found"
4602,"Meclizine_9.896","Meclizine","C25 H27 Cl N2","No match","Invalid mass","Full match",1.01,390.18667,391.19395,9.896,2045893.7877882,3,85.5,9.3,"DDA for preferred ion","[M+H]+1","sc007_1",1140866.53490831,7.5,"1","sc007","kps_pharmaceuticals_oct22","Single match found"
4602,"Meclizine_9.896","Meclizine","C25 H27 Cl N2","No match","Invalid mass","Full match",1.01,390.18667,391.19395,9.896,2045893.7877882,3,85.5,9.3,"DDA for preferred ion","[M+H]+1","sc013_1",648736.326516857,7.2,"1","sc013","kps_pharmaceuticals_oct22","Single match found"
4648,"Medazepam_11.314","Medazepam","C16 H15 Cl N2","No match","Invalid mass","Full match",1.72,270.09284,293.08207,11.314,2019640.83573625,8,97.3,9.9,"DDA for preferred ion","[M+Na]+1","sc003_1",1352911.70274528,7.5,"1","sc003","kps_psychoactive_substances_v2","Single match found"
4648,"Medazepam_11.314","Medazepam","C16 H15 Cl N2","No match","Invalid mass","Full match",1.72,270.09284,293.08207,11.314,2019640.83573625,8,97.3,9.9,"DDA for preferred ion","[M+Na]+1","sc004_2",2019640.83573625,7.8,"2","sc004","kps_psychoactive_substances_v2","Single match found"
5597,"Medazepam_11.151","Medazepam","C16 H15 Cl N2","No match","Invalid mass","Full match",1.32,270.09273,271.09997,11.151,1560715.09650172,8,91.2,60.2,"DDA for preferred ion","[M+H]+1","sc007_1",1560715.09650172,5.3,"1","sc007","kps_psychoactive_substances_v2","Single match found"
5016,"Medroxyprogesterone acetate_15.956","Medroxyprogesterone acetate","C24 H34 O4","Not the top hit","Invalid mass","Full match",0.1,386.24575,387.25297,15.956,1824576.88352419,2,88.7,9.4,"DDA for preferred ion","[M+H]+1","sc002_1",581586.685722041,7.7,"1","sc002","kps_pharmaceuticals_oct22","Single match found"
5006,"Mefenamic acid_18.614","Mefenamic acid","C15 H15 N O2","Not the top hit","Full match","Full match",0.42,241.11038,242.11766,18.614,1829623.2923777,2,96.7,9.8,"DDA for preferred ion","[M+H]+1","sc003_1",697866.560618439,8,"1","sc003","kps_pharmaceuticals_oct22","Multiple matches found"
5006,"Mefenamic acid_18.614","Mefenamic acid","C15 H15 N O2","Not the top hit","Full match","Full match",0.42,241.11038,242.11766,18.614,1829623.2923777,2,96.7,9.8,"DDA for preferred ion","[M+H]+1","sc004_1",961765.576333252,8,"1","sc004","kps_pharmaceuticals_oct22","Multiple matches found"
5006,"Mefenamic acid_18.614","Mefenamic acid","C15 H15 N O2","Not the top hit","Full match","Full match",0.42,241.11038,242.11766,18.614,1829623.2923777,2,96.7,9.8,"DDA for preferred ion","[M+H]+1","sc007_1",1314863.33238599,8.6,"1","sc007","kps_pharmaceuticals_oct22","Multiple matches found"
5006,"Mefenamic acid_18.614","Mefenamic acid","C15 H15 N O2","Not the top hit","Full match","Full match",0.42,241.11038,242.11766,18.614,1829623.2923777,2,96.7,9.8,"DDA for preferred ion","[M+H]+1","sc020_1",1829623.2923777,7.8,"1","sc020","kps_pharmaceuticals_oct22","Multiple matches found"
8422,"Meglutol_1.27","Meglutol","C6 H10 O5","Full match","No results","Full match",0.76,162.05295,163.06026,1.27,642618.253488425,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc017_1",159716.30529705,8.2,"1","sc017","kps_pharmaceuticals_oct22","Single match found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","qc15x",794134.943785266,5.3,"1","qc15x","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_1",20820955.7557262,8.9,"1","sc003","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc004_1",28372152.9233208,8.4,"1","sc004","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_1",30643690.9535683,8.4,"1","sc007","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_1",1851104.29617331,7.3,"1","sc008","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_1",4775127.38703553,7.3,"1","sc009","kps_pharmaceuticals_oct22","Multiple matches found"
3459,"Melatonin_7.098","Melatonin","C13 H16 N2 O2","Not the top hit","Invalid mass","Full match",0.36,232.12126,233.12854,7.098,2754373.20067538,1,86.4,9.3,"DDA for preferred ion","[M+H]+1","sc010_1",160912.226465408,6,"1","sc010","kps_pharmaceuticals_oct22","Multiple matches found"
3459,"Melatonin_7.098","Melatonin","C13 H16 N2 O2","Not the top hit","Invalid mass","Full match",0.36,232.12126,233.12854,7.098,2754373.20067538,1,86.4,9.3,"DDA for preferred ion","[M+H]+1","sc011_1",274519.41809708,6.3,"1","sc011","kps_pharmaceuticals_oct22","Multiple matches found"
4629,"Melatonin_9.842","Melatonin","C13 H16 N2 O2","Full match","Invalid mass","Full match",0.52,232.1213,233.12859,9.842,2035797.32750244,3,73.2,8.7,"DDA for preferred ion","[M+H]+1","sc012_1",404505.222433863,8.3,"1","sc012","kps_pharmaceuticals_oct22","Multiple matches found"
4629,"Melatonin_9.842","Melatonin","C13 H16 N2 O2","Full match","Invalid mass","Full match",0.52,232.1213,233.12859,9.842,2035797.32750244,3,73.2,8.7,"DDA for preferred ion","[M+H]+1","sc013_1",2035797.32750244,8.4,"1","sc013","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_1",7857811.64638031,7.8,"1","sc014","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc015_1",8158891.33635301,8.4,"1","sc015","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc016_1",1119023.10729385,7,"1","sc016","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_1",20737627.3891357,8.4,"1","sc020","kps_pharmaceuticals_oct22","Multiple matches found"
193,"Melatonin_10.183","Melatonin","C13 H16 N2 O2","Not the top hit","No results","Full match",0.48,232.12129,233.12857,10.183,30643690.9535683,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_1",10241016.2764465,8.4,"1","sc023","kps_pharmaceuticals_oct22","Multiple matches found"
2513,"Meperidine-d5_19.885","Meperidine-d5","C15 H16 [2]H5 N O2","No match","Full match","No results",-2.84,252.1879,253.19517,19.885,3835749.97967677,1,74.8,54.6,"DDA for preferred ion","[M+H]+1","sc004_1",2752151.0633009,5.7,"1","sc004","mz_cloud","No matches found"
1524,"Mephenesin_8.455","Mephenesin","C10 H14 O3","Full match","No results","Full match",0.33,182.09435,183.10165,8.455,6049637.72470152,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc005_1",1264089.63594776,8,"1","sc005","kps_pharmaceuticals_oct22","Single match found"
1524,"Mephenesin_8.455","Mephenesin","C10 H14 O3","Full match","No results","Full match",0.33,182.09435,183.10165,8.455,6049637.72470152,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc009_1",5789996.11357895,8.9,"1","sc009","kps_pharmaceuticals_oct22","Single match found"
1524,"Mephenesin_8.455","Mephenesin","C10 H14 O3","Full match","No results","Full match",0.33,182.09435,183.10165,8.455,6049637.72470152,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc014_1",3929764.89484752,6.7,"1","sc014","kps_pharmaceuticals_oct22","Single match found"
1486,"Mephobarbital_13.045","Mephobarbital","C13 H14 N2 O3","Not the top hit","No results","Full match",0.51,246.10057,247.10785,13.045,6179181.73935473,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc003_1",4504809.35920578,6.2,"1","sc003","kps_psychoactive_substances_v2","Single match found"
1486,"Mephobarbital_13.045","Mephobarbital","C13 H14 N2 O3","Not the top hit","No results","Full match",0.51,246.10057,247.10785,13.045,6179181.73935473,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc004_1",5792938.7714883,8.4,"1","sc004","kps_psychoactive_substances_v2","Single match found"
1486,"Mephobarbital_13.045","Mephobarbital","C13 H14 N2 O3","Not the top hit","No results","Full match",0.51,246.10057,247.10785,13.045,6179181.73935473,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc007_1",782518.476520812,7,"1","sc007","kps_psychoactive_substances_v2","Single match found"
2230,"Mephobarbital_13.21","Mephobarbital","C13 H14 N2 O3","Not the top hit","No results","Full match",0.48,246.10056,247.10784,13.21,4296201.55630489,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc008_1",1264346.5417397,6.4,"1","sc008","kps_psychoactive_substances_v2","Single match found"
4299,"Mephobarbital_10.847","Mephobarbital","C13 H14 N2 O3","Full match","Not the top hit","Full match",0.52,246.10057,247.10785,10.847,2197257.9677895,4,80.8,50.6,"DDA for preferred ion","[M+H]+1","sc009_1",1363022.68160137,5.3,"1","sc009","kps_psychoactive_substances_v2","Single match found"
4299,"Mephobarbital_10.847","Mephobarbital","C13 H14 N2 O3","Full match","Not the top hit","Full match",0.52,246.10057,247.10785,10.847,2197257.9677895,4,80.8,50.6,"DDA for preferred ion","[M+H]+1","sc014_1",1612334.42584928,6.7,"1","sc014","kps_psychoactive_substances_v2","Single match found"
1486,"Mephobarbital_13.045","Mephobarbital","C13 H14 N2 O3","Not the top hit","No results","Full match",0.51,246.10057,247.10785,13.045,6179181.73935473,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc015_1",1376003.88704701,7.5,"1","sc015","kps_psychoactive_substances_v2","Single match found"
4473,"Mephobarbital_8.89","Mephobarbital","C13 H14 N2 O3","Not the top hit","Not the top hit","Full match",0.55,246.10058,247.10785,8.89,2117522.72069052,5,89.2,9.5,"DDA for preferred ion","[M+H]+1","sc016_1",591442.604463458,7.2,"1","sc016","kps_psychoactive_substances_v2","Single match found"
2230,"Mephobarbital_13.21","Mephobarbital","C13 H14 N2 O3","Not the top hit","No results","Full match",0.48,246.10056,247.10784,13.21,4296201.55630489,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_1",1647517.38694515,7.8,"1","sc020","kps_psychoactive_substances_v2","Single match found"
2230,"Mephobarbital_13.21","Mephobarbital","C13 H14 N2 O3","Not the top hit","No results","Full match",0.48,246.10056,247.10784,13.21,4296201.55630489,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc023_1",2720651.22936449,7.3,"1","sc023","kps_psychoactive_substances_v2","Single match found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","qc15x",683742.047388612,7.2,"1","qc15x","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc001_1",1141349.06283981,7.5,"1","sc001","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc002_1",623568.106811752,7.7,"1","sc002","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc003_1",3684500.78876908,7.8,"1","sc003","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc004_1",3519597.17173007,8.9,"1","sc004","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc005_1",1561214.81169992,9.1,"1","sc005","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc007_1",3166926.10848636,8.4,"1","sc007","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc008_1",1759485.56344982,7.3,"1","sc008","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc009_1",1058014.4981028,5.9,"1","sc009","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc011_1",2130157.41910758,8.9,"1","sc011","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc012_1",843327.702747203,8,"1","sc012","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc013_1",2420376.96925511,8.9,"1","sc013","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc014_1",1460977.30291584,8,"1","sc014","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc015_1",1419822.59983805,6.4,"1","sc015","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc016_1",612934.048714204,7.7,"1","sc016","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc017_1",700693.18160467,7.5,"1","sc017","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc018_1",1203695.98788762,7.5,"1","sc018","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc020_1",1899022.51635785,7.8,"1","sc020","mz_cloud","No matches found"
2562,"Meptazinol_15.99","Meptazinol","C15 H23 N O","Not the top hit","Full match","No results",0.48,233.17808,234.18535,15.99,3746294.94365922,3,93.9,9.7,"DDA for preferred ion","[M+H]+1","sc023_1",1908128.60312209,8.9,"1","sc023","mz_cloud","No matches found"
108,"Meriolin 5_8.182","Meriolin 5","C14 H15 N5 O","Not the top hit","Invalid mass","Full match",0.97,269.12792,287.16161,8.182,49764853.2146421,1,99.5,98.8,"DDA for preferred ion","[M+NH4]+1","sc003_1",2487937.01168126,7.8,"1","sc003","kps_pharmaceuticals_oct22","Single match found"
108,"Meriolin 5_8.182","Meriolin 5","C14 H15 N5 O","Not the top hit","Invalid mass","Full match",0.97,269.12792,287.16161,8.182,49764853.2146421,1,99.5,98.8,"DDA for preferred ion","[M+NH4]+1","sc007_1",49764853.2146421,7.8,"1","sc007","kps_pharmaceuticals_oct22","Single match found"
5368,"Mescaline_10.509","Mescaline","C11 H17 N O3","Not the top hit","Invalid mass","Full match",0.33,211.12091,212.12812,10.509,1662249.05866891,3,90.9,9.5,"DDA for preferred ion","[M+H]+1","sc007_1",1662249.05866891,7.3,"1","sc007","kps_psychoactive_substances_v2","Single match found"
2190,"Mescaline_8.158","Mescaline","C11 H17 N O3","Not the top hit","Partial match","Full match",0.16,211.12088,212.12812,8.158,4372286.25838869,1,76.3,72.5,"DDA for preferred ion","[M+H]+1","sc014_1",2935473.9094669,8.9,"1","sc014","kps_psychoactive_substances_v2","Single match found"
2190,"Mescaline_8.158","Mescaline","C11 H17 N O3","Not the top hit","Partial match","Full match",0.16,211.12088,212.12812,8.158,4372286.25838869,1,76.3,72.5,"DDA for preferred ion","[M+H]+1","sc015_1",3443623.39980889,6.7,"1","sc015","kps_psychoactive_substances_v2","Single match found"
5707,"Mescaline_8.908","Mescaline","C11 H17 N O3","Full match","No results","Full match",0.02,211.12085,212.12813,8.908,1515342.6296651,0,NA,NA,"DDA for preferred ion","[M+H]+1","sc020_1",503661.041281367,5.5,"1","sc020","kps_psychoactive_substances_v2","Single match found"
2190,"Mescaline_8.158","Mescaline","C11 H17 N O3","Not the top hit","Partial match","Full match",0.16,211.12088,212.12812,8.158,4372286.25838869,1,76.3,72.5,"DDA for preferred ion","[M+H]+1","sc023_1",972956.846594945,5.3,"1","sc023","kps_psychoactive_substances_v2","Single match found"
8451,"Metampicillin_BTM00755_12.14","Metampicillin_BTM00755","C17 H19 N3 O5 S","No match","Invalid mass","Full match",0.16,377.1046,378.11188,12.14,632740.601540463,2,68.8,8.4,"DDA for preferred ion","[M+H]+1","sc004_1",632740.601540463,5.5,"1","sc004","itn_cyp_metabolites","Multiple matches found"
3885,"Metampicillin_BTM00755_11.915","Metampicillin_BTM00755","C17 H19 N3 O5 S","No match","Invalid mass","Full match",0.04,377.10456,378.11183,11.915,2452047.57779065,1,74.5,54.2,"DDA for preferred ion","[M+H]+1","sc007_1",2452047.57779065,6.2,"1","sc007","itn_cyp_metabolites","Multiple matches found"
4517,"Metformin_1.246","Metformin","C4 H11 N5","Full match","Full match","Full match",1.2,129.1016,130.10883,1.246,2091516.45016277,1,89.8,55.8,"DDA for preferred ion","[M+H]+1","sc003_1",1678884.53832706,8.4,"1","sc003","kps_pharmaceuticals_oct22","Single match found"
4517,"Metformin_1.246","Metformin","C4 H11 N5","Full match","Full match","Full match",1.2,129.1016,130.10883,1.246,2091516.45016277,1,89.8,55.8,"DDA for preferred ion","[M+H]+1","sc004_1",2076684.83668514,8.4,"1","sc004","kps_pharmaceuticals_oct22","Single match found"
4517,"Metformin_1.246","Metformin","C4 H11 N5","Full match","Full match","Full match",1.2,129.1016,130.10883,1.246,2091516.45016277,1,89.8,55.8,"DDA for preferred ion","[M+H]+1","sc020_1",333833.890439323,8.5,"1","sc020","kps_pharmaceuticals_oct22","Single match found"
948,"Methallenestril_17.926","Methallenestril","C18 H22 O3","Not the top hit","Not the top hit","Full match",0.33,286.15699,287.16427,17.926,9082891.66981425,6,90.9,9.5,"DDA for preferred ion","[M+H]+1","sc008_2",1420678.02040783,7.5,"2","sc008","kps_pharmaceuticals_oct22","Single match found"
948,"Methallenestril_17.926","Methallenestril","C18 H22 O3","Not the top hit","Not the top hit","Full match",0.33,286.15699,287.16427,17.926,9082891.66981425,6,90.9,9.5,"DDA for preferred ion","[M+H]+1","sc014_1",899343.904554436,8,"1","sc014","kps_pharmaceuticals_oct22","Single match found"
6461,"Methanandamide_16.103","Methanandamide","C23 H39 N O2","Not the top hit","Full match","No results",0.31,361.29819,362.30547,16.103,1251574.10654748,1,61.4,65.4,"DDA for preferred ion","[M+H]+1","sc003_1",876939.850825977,5.9,"1","sc003","mz_cloud","No matches found"
6461,"Methanandamide_16.103","Methanandamide","C23 H39 N O2","Not the top hit","Full match","No results",0.31,361.29819,362.30547,16.103,1251574.10654748,1,61.4,65.4,"DDA for preferred ion","[M+H]+1","sc004_1",1119099.15941988,6.4,"1","sc004","mz_cloud","No matches found"
2220,"Methandrostenolone_19.553","Methandrostenolone","C20 H28 O2","Not the top hit","Invalid mass","Full match",0.44,300.20906,301.21633,19.553,4311255.99658267,1,64.6,8.2,"DDA for preferred ion","[M+H]+1","sc003_1",2010723.57956745,7.8,"1","sc003","kps_psychoactive_substances_v2","Single match found"
1840,"Methandrostenolone_18.919","Methandrostenolone","C20 H28 O2","Full match","Invalid mass","Full match",0.33,300.20903,301.2163,18.919,5076278.55137564,5,90,82.4,"DDA for preferred ion","[M+H]+1","sc004_2",3926613.59633631,5.7,"2","sc004","kps_psychoactive_substances_v2","Single match found"
2220,"Methandrostenolone_19.553","Methandrostenolone","C20 H28 O2","Not the top hit","Invalid mass","Full match",0.44,300.20906,301.21633,19.553,4311255.99658267,1,64.6,8.2,"DDA for preferred ion","[M+H]+1","sc007_1",3169496.21912258,8.4,"1","sc007","kps_psychoactive_substances_v2","Single match found"
1840,"Methandrostenolone_18.919","Methandrostenolone","C20 H28 O2","Full match","Invalid mass","Full match",0.33,300.20903,301.2163,18.919,5076278.55137564,5,90,82.4,"DDA for preferred ion","[M+H]+1","sc008_1",2053424.81101546,5.1,"1","sc008","kps_psychoactive_substances_v2","Single match found"
6422,"Methandrostenolone_20.59","Methandrostenolone","C20 H28 O2","Full match","Invalid mass","Full match",0.46,300.20907,301.21634,20.59,1262617.04685298,2,78.2,73.9,"DDA for preferred ion","[M+H]+1","sc010_1",1256631.61440123,6.4,"1","sc010","kps_psychoactive_substances_v2","Single match found"
2220,"Methandrostenolone_19.553","Methandrostenolone","C20 H28 O2","Not the top hit","Invalid mass","Full match",0.44,300.20906,301.21633,19.553,4311255.99658267,1,64.6,8.2,"DDA for preferred ion","[M+H]+1","sc012_1",193631.958874702,6.3,"1","sc012","kps_psychoactive_substances_v2","Single match found"
