"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample","group_area","peak_rating","mass_list_name","mass_list_match"
3131,"17-Methyltestosterone_21.506","17-Methyltestosterone","C20 H30 O2","Not the top hit","Not the top hit","Full match",0.42,302.22471,303.23201,21.506,1943333.93257605,16,82.6,77.1,"DDA for preferred ion","[M+H]+1","thailand_sample_3",1943333.93257605,8.9,"kps_psychoactive_substances_v2","Multiple matches found"
3131,"17-Methyltestosterone_21.506","17-Methyltestosterone","C20 H30 O2","Not the top hit","Not the top hit","Full match",0.42,302.22471,303.23201,21.506,1943333.93257605,16,82.6,77.1,"DDA for preferred ion","[M+H]+1","thailand_sample_6",1454143.94410709,9.5,"kps_psychoactive_substances_v2","Multiple matches found"
3131,"17-Methyltestosterone_21.506","17-Methyltestosterone","C20 H30 O2","Not the top hit","Not the top hit","Full match",0.42,302.22471,303.23201,21.506,1943333.93257605,16,82.6,77.1,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1159585.28710888,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
3143,"Clorazepate_13.738","Clorazepate","C16 H11 Cl N2 O3","No match","Invalid mass","Full match",3.44,314.0469,315.05418,13.738,1937714.9095762,2,72.5,51.4,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",682527.387806025,7.5,"kps_psychoactive_substances_v2","Single match found"
3143,"Clorazepate_13.738","Clorazepate","C16 H11 Cl N2 O3","No match","Invalid mass","Full match",3.44,314.0469,315.05418,13.738,1937714.9095762,2,72.5,51.4,"DDA for preferred ion","[M+H]+1","thailand_sample_6",124563.578652567,7.1,"kps_psychoactive_substances_v2","Single match found"
3143,"Clorazepate_13.738","Clorazepate","C16 H11 Cl N2 O3","No match","Invalid mass","Full match",3.44,314.0469,315.05418,13.738,1937714.9095762,2,72.5,51.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1937714.9095762,8.9,"kps_psychoactive_substances_v2","Single match found"
3143,"Clorazepate_13.738","Clorazepate","C16 H11 Cl N2 O3","No match","Invalid mass","Full match",3.44,314.0469,315.05418,13.738,1937714.9095762,2,72.5,51.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1839737.91521595,8.9,"kps_psychoactive_substances_v2","Single match found"
3153,"Benzenemethanol, .alpha.-[(1R)-1-aminoethyl]-, (.alpha.R)-rel-_6.404","Benzenemethanol, .alpha.-[(1R)-1-aminoethyl]-, (.alpha.R)-rel-","C9 H13 N O","Full match","No results","Full match",0.42,151.09978,152.10705,6.404,1930541.17928341,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1930541.17928341,7.3,"kps_psychoactive_substances_v2","Multiple matches found"
3163,"DM 235_14.063","DM 235","C14 H18 N2 O2","Not the top hit","Partial match","Full match",0.68,246.137,247.14427,14.063,1926650.29310323,1,65.3,47.2,"DDA for preferred ion","[M+H]+1","thailand_sample_8",436073.842410012,7.7,"kps_psychoactive_substances_v2","Multiple matches found"
3175,"Triazolam_12.307","Triazolam","C17 H12 Cl2 N4","No match","Partial match","Full match",3.08,342.04495,343.05223,12.307,1919442.76740971,6,85,9.2,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",959176.064161795,5.9,"kps_psychoactive_substances_v2","Single match found"
3175,"Triazolam_12.307","Triazolam","C17 H12 Cl2 N4","No match","Partial match","Full match",3.08,342.04495,343.05223,12.307,1919442.76740971,6,85,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",1238747.87152193,5.9,"kps_psychoactive_substances_v2","Single match found"
3175,"Triazolam_12.307","Triazolam","C17 H12 Cl2 N4","No match","Partial match","Full match",3.08,342.04495,343.05223,12.307,1919442.76740971,6,85,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1919442.76740971,8.9,"kps_psychoactive_substances_v2","Single match found"
3175,"Triazolam_12.307","Triazolam","C17 H12 Cl2 N4","No match","Partial match","Full match",3.08,342.04495,343.05223,12.307,1919442.76740971,6,85,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1233412.3421762,7.5,"kps_psychoactive_substances_v2","Single match found"
3175,"Triazolam_12.307","Triazolam","C17 H12 Cl2 N4","No match","Partial match","Full match",3.08,342.04495,343.05223,12.307,1919442.76740971,6,85,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",1106894.48932287,7,"kps_psychoactive_substances_v2","Single match found"
3177,"Pemoline_4.783","Pemoline","C9 H8 N2 O2","Full match","Partial match","Full match",0.24,176.05862,177.0659,4.783,1918433.76769461,2,92.8,66.1,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1918433.76769461,7.8,"kps_psychoactive_substances_v2","Single match found"
3193,"Formetorex_13.837","Formetorex","C10 H13 N O","Full match","Invalid mass","Full match",0.19,163.09975,164.10702,13.837,1906653.46202852,1,81.9,64.4,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",770039.930630618,5.3,"kps_psychoactive_substances_v2","Single match found"
3193,"Formetorex_13.837","Formetorex","C10 H13 N O","Full match","Invalid mass","Full match",0.19,163.09975,164.10702,13.837,1906653.46202852,1,81.9,64.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1838733.11923312,8.9,"kps_psychoactive_substances_v2","Single match found"
3193,"Formetorex_13.837","Formetorex","C10 H13 N O","Full match","Invalid mass","Full match",0.19,163.09975,164.10702,13.837,1906653.46202852,1,81.9,64.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1906653.46202852,7.3,"kps_psychoactive_substances_v2","Single match found"
3230,"Psilocybin_15.504","Psilocybin","C12 H17 N2 O4 P","Full match","Invalid mass","Full match",4.4,284.09384,285.10112,15.504,1877378.6016806,1,77.2,48.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",876056.958624874,5.3,"kps_psychoactive_substances_v2","Single match found"
3241,"[Butalbital]_9.879","[Butalbital]",NA,"No match","No match","Full match",NA,224.11619,225.12346,9.879,1870552.58336885,2,67.6,67.2,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1870552.58336885,7.3,"kps_psychoactive_substances_v2","Single match found"
3241,"[Butalbital]_9.879","[Butalbital]",NA,"No match","No match","Full match",NA,224.11619,225.12346,9.879,1870552.58336885,2,67.6,67.2,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",391268.860603858,7.7,"kps_psychoactive_substances_v2","Single match found"
3241,"[Butalbital]_9.879","[Butalbital]",NA,"No match","No match","Full match",NA,224.11619,225.12346,9.879,1870552.58336885,2,67.6,67.2,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",481850.725668298,7.7,"kps_psychoactive_substances_v2","Single match found"
3241,"[Butalbital]_9.879","[Butalbital]",NA,"No match","No match","Full match",NA,224.11619,225.12346,9.879,1870552.58336885,2,67.6,67.2,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1000639.61297253,7,"kps_psychoactive_substances_v2","Single match found"
3241,"[Butalbital]_9.879","[Butalbital]",NA,"No match","No match","Full match",NA,224.11619,225.12346,9.879,1870552.58336885,2,67.6,67.2,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",191409.07692632,7.4,"kps_psychoactive_substances_v2","Single match found"
3241,"[Butalbital]_9.879","[Butalbital]",NA,"No match","No match","Full match",NA,224.11619,225.12346,9.879,1870552.58336885,2,67.6,67.2,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",287105.157261374,5.5,"kps_psychoactive_substances_v2","Single match found"
3241,"[Butalbital]_9.879","[Butalbital]",NA,"No match","No match","Full match",NA,224.11619,225.12346,9.879,1870552.58336885,2,67.6,67.2,"DDA for preferred ion","[M+H]+1","thailand_sample_7",347713.617281368,6.6,"kps_psychoactive_substances_v2","Single match found"
3262,"Yangonin_14.518","Yangonin","C15 H14 O4","Not the top hit","Partial match","Full match",0.48,258.08933,259.09661,14.518,1855652.60749157,8,93,9.7,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1855652.60749157,7.3,"kps_psychoactive_substances_v2","Single match found"
3262,"Yangonin_14.518","Yangonin","C15 H14 O4","Not the top hit","Partial match","Full match",0.48,258.08933,259.09661,14.518,1855652.60749157,8,93,9.7,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1411482.13831366,5.7,"kps_psychoactive_substances_v2","Single match found"
3274,"[N-Methylphenacetine]_5.831","[N-Methylphenacetine]",NA,"No match","No match","Full match",NA,193.1103,194.11758,5.831,1848715.08056483,2,86.4,70.6,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",959115.93115518,5.3,"kps_psychoactive_substances_v2","Single match found"
3308,"Anthranilic acid_2.78","Anthranilic acid","C7 H7 N O2","Full match","Partial match","Full match",0.52,137.04775,138.05503,2.78,1820687.90178933,8,84.9,53,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",1820687.90178933,7.8,"kps_psychoactive_substances_v2","Single match found"
3311,"[Moclobemide]_13.136","[Moclobemide]",NA,"No match","No results","Full match",NA,268.0989,269.10617,13.136,1820098.74938596,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1780286.22497547,7.3,"kps_psychoactive_substances_v2","Single match found"
3311,"[Moclobemide]_13.136","[Moclobemide]",NA,"No match","No results","Full match",NA,268.0989,269.10617,13.136,1820098.74938596,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1820098.74938596,8.9,"kps_psychoactive_substances_v2","Single match found"
3379,"Pemoline_5.202","Pemoline","C9 H8 N2 O2","Full match","Partial match","Full match",0.15,176.0586,177.06588,5.202,1781849.70677601,2,91.3,9.6,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1754473.02726276,5.1,"kps_psychoactive_substances_v2","Single match found"
3388,"[N-Methylphenacetine]_4.914","[N-Methylphenacetine]",NA,"No match","No match","Full match",NA,193.11032,194.11759,4.914,1775275.90827416,2,88.1,72.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",151987.66258395,5.8,"kps_psychoactive_substances_v2","Single match found"
3388,"[N-Methylphenacetine]_4.914","[N-Methylphenacetine]",NA,"No match","No match","Full match",NA,193.11032,194.11759,4.914,1775275.90827416,2,88.1,72.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",498585.745941321,7,"kps_psychoactive_substances_v2","Single match found"
3410,"Anthranilic acid_4.788","Anthranilic acid","C7 H7 N O2","Full match","Partial match","Full match",0.59,137.04776,138.05504,4.788,1761467.19216716,8,90.4,57.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1761467.19216716,6.7,"kps_psychoactive_substances_v2","Single match found"
3415,"Methoxyphenamine_11.447","Methoxyphenamine","C11 H17 N O","Full match","Partial match","Full match",0.34,179.13107,180.13835,11.447,1756626.51766261,2,86.1,79.6,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1756626.51766261,8.4,"kps_psychoactive_substances_v2","Single match found"
3434,"[Nandrolone]_15.853","[Nandrolone]",NA,"No match","Invalid mass","Full match",NA,274.19337,275.20065,15.853,1746896.21601186,4,91.7,83,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1746896.21601186,5.7,"kps_psychoactive_substances_v2","Single match found"
3439,"Thebacon_13.006","Thebacon","C20 H23 N O4","No match","Invalid mass","Full match",0.11,341.16274,359.19666,13.006,1744723.77337959,4,85.8,9.3,"DDA for preferred ion","[M+NH4]+1","landfill_eg_3_10y",1744723.77337959,5.7,"kps_psychoactive_substances_v2","Single match found"
3450,"Ethylphenidate_7.918","Ethylphenidate","C15 H21 N O2","Not the top hit","Not the top hit","Full match",0.56,247.15737,248.16464,7.918,1738466.39058609,4,92.5,9.6,"DDA for preferred ion","[M+H]+1","thailand_sample_3",1738466.39058609,8.9,"kps_psychoactive_substances_v2","Multiple matches found"
3475,"[Butalbital]_8.477","[Butalbital]",NA,"No match","No match","Full match",NA,224.11622,225.1235,8.477,1723441.80812107,2,75.3,71.8,"DDA for preferred ion","[M+H]+1","landfill_op_y104",1723441.80812107,5.7,"kps_psychoactive_substances_v2","Single match found"
3475,"[Butalbital]_8.477","[Butalbital]",NA,"No match","No match","Full match",NA,224.11622,225.1235,8.477,1723441.80812107,2,75.3,71.8,"DDA for preferred ion","[M+H]+1","thailand_sample_8",383766.66175248,6.1,"kps_psychoactive_substances_v2","Single match found"
3505,"Oxymesterone_18.792","Oxymesterone","C20 H30 O3","Not the top hit","Not the top hit","Full match",0.13,318.21954,319.22681,18.792,1701417.34702307,11,85.4,9.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1701417.34702307,8.9,"kps_psychoactive_substances_v2","Single match found"
3520,"Methandrostenolone_18.946","Methandrostenolone","C20 H28 O2","Not the top hit","Partial match","Full match",0.5,300.20908,301.21636,18.946,1691887.27520522,8,93,83.4,"DDA for preferred ion","[M+H]+1","thailand_sample_3",1691887.27520522,5.1,"kps_psychoactive_substances_v2","Single match found"
3520,"Methandrostenolone_18.946","Methandrostenolone","C20 H28 O2","Not the top hit","Partial match","Full match",0.5,300.20908,301.21636,18.946,1691887.27520522,8,93,83.4,"DDA for preferred ion","[M+H]+1","thailand_sample_6",384374.208644284,7.7,"kps_psychoactive_substances_v2","Single match found"
3546,"Testosterone propionate_18.433","Testosterone propionate","C22 H32 O3","Not the top hit","Not the top hit","Full match",-0.32,344.23503,345.24231,18.433,1675770.91528077,8,84.1,52.5,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1675770.91528077,8.9,"kps_psychoactive_substances_v2","Single match found"
3558,"URB602_12.441","URB602","C19 H21 N O2","Full match","Not the top hit","Full match",0.5,295.15738,296.16465,12.441,1667319.39629996,4,86.2,53.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",279723.464372071,5.5,"kps_psychoactive_substances_v2","Single match found"
3558,"URB602_12.441","URB602","C19 H21 N O2","Full match","Not the top hit","Full match",0.5,295.15738,296.16465,12.441,1667319.39629996,4,86.2,53.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",113697.702558989,7.1,"kps_psychoactive_substances_v2","Single match found"
3558,"URB602_12.441","URB602","C19 H21 N O2","Full match","Not the top hit","Full match",0.5,295.15738,296.16465,12.441,1667319.39629996,4,86.2,53.7,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",204394.573726954,7.9,"kps_psychoactive_substances_v2","Single match found"
3583,"Oxandrolone_16.087","Oxandrolone","C19 H30 O3","Full match","Not the top hit","Full match",0.3,306.21959,307.22696,16.087,1653365.12704653,2,75.9,8.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1653365.12704653,8.4,"kps_psychoactive_substances_v2","Single match found"
3588,"Methylphenidate_10.332","Methylphenidate","C14 H19 N O2","Full match","Partial match","Full match",0.55,233.14171,234.14898,10.332,1650525.74357815,4,93,9.7,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1175926.54295134,7.5,"kps_psychoactive_substances_v2","Single match found"
3588,"Methylphenidate_10.332","Methylphenidate","C14 H19 N O2","Full match","Partial match","Full match",0.55,233.14171,234.14898,10.332,1650525.74357815,4,93,9.7,"DDA for preferred ion","[M+H]+1","landfill_op_y104",1650525.74357815,7.3,"kps_psychoactive_substances_v2","Single match found"
3602,"(2-Nitro-1-propenyl)benzene_9.088","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.07,163.06334,164.07062,9.088,1641879.32774778,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1169732.07516352,7,"kps_psychoactive_substances_v2","Single match found"
3656,"Pemoline_3.864","Pemoline","C9 H8 N2 O2","Full match","Partial match","Full match",0.21,176.05861,177.06589,3.864,1607553.21748338,2,93.8,69.5,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",986735.016011462,7,"kps_psychoactive_substances_v2","Single match found"
3656,"Pemoline_3.864","Pemoline","C9 H8 N2 O2","Full match","Partial match","Full match",0.21,176.05861,177.06589,3.864,1607553.21748338,2,93.8,69.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",306968.260446195,5.5,"kps_psychoactive_substances_v2","Single match found"
3678,"Oxabolone_8.512","Oxabolone","C18 H26 O3","No match","Invalid mass","Full match",-4.18,290.18698,313.17596,8.512,1592357.30918988,2,91.4,9.6,"DDA for preferred ion","[M+Na]+1","landfill_eg_3_10y",1592357.30918988,6.2,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1591466.56342208,5.7,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",330204.067355996,7.2,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",418099.298546229,7.7,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",821357.520455629,5.9,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",368114.137863552,7.7,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",172457.980969069,7.9,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",325442.394631784,6.6,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",318318.830673181,7.2,"kps_psychoactive_substances_v2","Single match found"
3681,"Indiplon_7.329","Indiplon","C20 H16 N4 O2 S","No match","Invalid mass","Full match",-3.35,376.09814,377.10541,7.329,1591466.56342208,2,91.1,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",1094909.65608589,7,"kps_psychoactive_substances_v2","Single match found"
3699,"Methandrostenolone_19.074","Methandrostenolone","C20 H28 O2","Not the top hit","Not the top hit","Full match",0.34,300.20903,301.21631,19.074,1584105.90521145,7,91.1,82.8,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1584105.90521145,7.3,"kps_psychoactive_substances_v2","Single match found"
3708,"(2-Nitro-1-propenyl)benzene_3.363","(2-Nitro-1-propenyl)benzene","C9 H9 N O2","Full match","No results","Full match",0.21,163.06336,164.07064,3.363,1580068.45004957,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",1562977.62234517,6.7,"kps_psychoactive_substances_v2","Single match found"
3717,"Pemoline_2.249","Pemoline","C9 H8 N2 O2","Full match","Partial match","Full match",0.18,176.05861,177.06589,2.249,1573564.36607063,2,85,9.3,"DDA for preferred ion","[M+H]+1","landfill_op_y104",1573564.36607063,7.8,"kps_psychoactive_substances_v2","Single match found"
3725,"3-(1-Naphthoyl)indole_4.257","3-(1-Naphthoyl)indole","C19 H13 N O","No match","Not the top hit","Full match",-1.77,271.09923,272.10651,4.257,1569905.13542132,5,68.6,47.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",1413130.48555556,7.8,"kps_psychoactive_substances_v2","Single match found"
3725,"3-(1-Naphthoyl)indole_4.257","3-(1-Naphthoyl)indole","C19 H13 N O","No match","Not the top hit","Full match",-1.77,271.09923,272.10651,4.257,1569905.13542132,5,68.6,47.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",227345.486424301,5.2,"kps_psychoactive_substances_v2","Single match found"
3725,"3-(1-Naphthoyl)indole_4.257","3-(1-Naphthoyl)indole","C19 H13 N O","No match","Not the top hit","Full match",-1.77,271.09923,272.10651,4.257,1569905.13542132,5,68.6,47.8,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",1569905.13542132,6.7,"kps_psychoactive_substances_v2","Single match found"
3725,"3-(1-Naphthoyl)indole_4.257","3-(1-Naphthoyl)indole","C19 H13 N O","No match","Not the top hit","Full match",-1.77,271.09923,272.10651,4.257,1569905.13542132,5,68.6,47.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",374030.387222608,6.1,"kps_psychoactive_substances_v2","Single match found"
3732,"Zopiclone_13.823","Zopiclone","C17 H17 Cl N6 O3","No match","Invalid mass","Full match",-0.88,388.10472,389.112,13.823,1564889.8727965,6,77,48.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1564889.8727965,8.9,"kps_psychoactive_substances_v2","Single match found"
3738,"4,17beta-Dihydroxy-4-androstene-3-one_18.06","4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.52,304.204,305.21128,18.06,1562828.30939045,3,88.9,55.3,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",365252.289469312,5.5,"kps_psychoactive_substances_v2","Single match found"
3738,"4,17beta-Dihydroxy-4-androstene-3-one_18.06","4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.52,304.204,305.21128,18.06,1562828.30939045,3,88.9,55.3,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",1047585.88914965,8,"kps_psychoactive_substances_v2","Single match found"
3738,"4,17beta-Dihydroxy-4-androstene-3-one_18.06","4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.52,304.204,305.21128,18.06,1562828.30939045,3,88.9,55.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",1378507.53959994,5.1,"kps_psychoactive_substances_v2","Single match found"
3738,"4,17beta-Dihydroxy-4-androstene-3-one_18.06","4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.52,304.204,305.21128,18.06,1562828.30939045,3,88.9,55.3,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",1562828.30939045,6.7,"kps_psychoactive_substances_v2","Single match found"
3738,"4,17beta-Dihydroxy-4-androstene-3-one_18.06","4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.52,304.204,305.21128,18.06,1562828.30939045,3,88.9,55.3,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",1270487.00347691,6.4,"kps_psychoactive_substances_v2","Single match found"
3738,"4,17beta-Dihydroxy-4-androstene-3-one_18.06","4,17beta-Dihydroxy-4-androstene-3-one","C19 H28 O3","Full match","Partial match","Full match",0.52,304.204,305.21128,18.06,1562828.30939045,3,88.9,55.3,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",1235197.53509058,6.4,"kps_psychoactive_substances_v2","Single match found"
3748,"2-Methyl-4'-(methylthio)-2-morpholinopropiophenone_10.436","2-Methyl-4'-(methylthio)-2-morpholinopropiophenone","C15 H21 N O2 S","Not the top hit","Invalid mass","Full match",0.61,279.12947,280.13675,10.436,1558563.0620024,1,78.8,8.9,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1558563.0620024,8.4,"kps_psychoactive_substances_v2","Single match found"
3748,"2-Methyl-4'-(methylthio)-2-morpholinopropiophenone_10.436","2-Methyl-4'-(methylthio)-2-morpholinopropiophenone","C15 H21 N O2 S","Not the top hit","Invalid mass","Full match",0.61,279.12947,280.13675,10.436,1558563.0620024,1,78.8,8.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",179557.693459209,7.4,"kps_psychoactive_substances_v2","Single match found"
3748,"2-Methyl-4'-(methylthio)-2-morpholinopropiophenone_10.436","2-Methyl-4'-(methylthio)-2-morpholinopropiophenone","C15 H21 N O2 S","Not the top hit","Invalid mass","Full match",0.61,279.12947,280.13675,10.436,1558563.0620024,1,78.8,8.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",580478.843684641,8,"kps_psychoactive_substances_v2","Single match found"
3765,"Methohexital_6.734","Methohexital","C14 H18 N2 O3","Not the top hit","Invalid mass","Full match",-2.47,262.13109,263.13837,6.734,1549680.91903008,2,97.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",607603.507773406,5.9,"kps_psychoactive_substances_v2","Single match found"
3765,"Methohexital_6.734","Methohexital","C14 H18 N2 O3","Not the top hit","Invalid mass","Full match",-2.47,262.13109,263.13837,6.734,1549680.91903008,2,97.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",824831.547082445,7.5,"kps_psychoactive_substances_v2","Single match found"
3765,"Methohexital_6.734","Methohexital","C14 H18 N2 O3","Not the top hit","Invalid mass","Full match",-2.47,262.13109,263.13837,6.734,1549680.91903008,2,97.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",586713.662792097,7,"kps_psychoactive_substances_v2","Single match found"
3765,"Methohexital_6.734","Methohexital","C14 H18 N2 O3","Not the top hit","Invalid mass","Full match",-2.47,262.13109,263.13837,6.734,1549680.91903008,2,97.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",1117522.27042172,5.3,"kps_psychoactive_substances_v2","Single match found"
3776,"Methylphenidate_8.166","Methylphenidate","C14 H19 N O2","Not the top hit","Partial match","Full match",0.59,233.14172,234.14899,8.166,1542794.78843355,4,93.5,68.5,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1542794.78843355,6.7,"kps_psychoactive_substances_v2","Single match found"
3778,"Zaleplon_13.66","Zaleplon","C17 H15 N5 O","No match","Invalid mass","Full match",-3.91,305.12647,306.13374,13.66,1542368.62750636,1,62.9,46.8,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1542368.62750636,6.2,"kps_psychoactive_substances_v2","Single match found"
3778,"Zaleplon_13.66","Zaleplon","C17 H15 N5 O","No match","Invalid mass","Full match",-3.91,305.12647,306.13374,13.66,1542368.62750636,1,62.9,46.8,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1452946.75484422,8.4,"kps_psychoactive_substances_v2","Single match found"
3783,"4-Methoxyamphetamine_7.038","4-Methoxyamphetamine","C10 H15 N O","Full match","Partial match","Full match",0.09,165.11538,166.12265,7.038,1540919.2328659,2,84.2,9.2,"DDA for preferred ion","[M+H]+1","landfill_op_y104",1540919.2328659,6.7,"kps_psychoactive_substances_v2","Multiple matches found"
