"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location"
332,"Curcumin","C21 H20 O6",368.12601,369.13329,18.54,"digesterA"
266,"Curcumin","C21 H20 O6",368.12599,369.13326,17.629,"digesterC"
266,"Curcumin","C21 H20 O6",368.12599,369.13326,17.629,"digesterD"
332,"Curcumin","C21 H20 O6",368.12601,369.13329,18.54,"feedpump"
332,"Curcumin","C21 H20 O6",368.12601,369.13329,18.54,"newdry"
332,"Curcumin","C21 H20 O6",368.12601,369.13329,18.54,"olddry"
384,"Cyclandelate","C17 H24 O3",276.17257,277.17985,19.452,"centrin"
235,"Cyclandelate","C17 H24 O3",276.17256,277.17982,18.11,"digesterA"
235,"Cyclandelate","C17 H24 O3",276.17256,277.17982,18.11,"digesterB"
246,"Cyclandelate","C17 H24 O3",276.1726,277.17988,19.237,"digesterC"
246,"Cyclandelate","C17 H24 O3",276.1726,277.17988,19.237,"digesterD"
891,"Cyclandelate","C17 H24 O3",276.17259,277.17986,18.883,"feedpump"
235,"Cyclandelate","C17 H24 O3",276.17256,277.17982,18.11,"newdry"
235,"Cyclandelate","C17 H24 O3",276.17256,277.17982,18.11,"olddry"
1481,"Cyclohexyl phenyl ketone","C13 H16 O",188.12012,189.12739,22.636,"centrin"
1481,"Cyclohexyl phenyl ketone","C13 H16 O",188.12012,189.12739,22.636,"digesterA"
1481,"Cyclohexyl phenyl ketone","C13 H16 O",188.12012,189.12739,22.636,"digesterB"
1481,"Cyclohexyl phenyl ketone","C13 H16 O",188.12012,189.12739,22.636,"digesterC"
1481,"Cyclohexyl phenyl ketone","C13 H16 O",188.12012,189.12739,22.636,"digesterD"
1481,"Cyclohexyl phenyl ketone","C13 H16 O",188.12012,189.12739,22.636,"newdry"
1481,"Cyclohexyl phenyl ketone","C13 H16 O",188.12012,189.12739,22.636,"olddry"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"centrin"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"digesterA"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"digesterB"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"digesterC"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"digesterD"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"feedpump"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"newdry"
204,"Cyclohexyl-norstatine","C13 H25 N O3",243.1834,266.17262,17.047,"olddry"
3195,"D-Camphor","C10 H16 O",152.12014,153.12742,22.315,"centrin"
1148,"DM 235","C14 H18 N2 O2",246.13681,247.14409,11.121,"olddry"
3557,"Dabigatran etexilate","C34 H41 N7 O5",627.31727,628.32455,19.363,"newdry"
3822,"Decamethylcyclopentasiloxane","C10 H30 O5 Si5",370.09393,371.10121,23.041,"digesterA"
3822,"Decamethylcyclopentasiloxane","C10 H30 O5 Si5",370.09393,371.10121,23.041,"olddry"
3014,"Decanamide","C10 H21 N O",171.16233,172.16961,18.403,"centrin"
3014,"Decanamide","C10 H21 N O",171.16233,172.16961,18.403,"control"
3014,"Decanamide","C10 H21 N O",171.16233,172.16961,18.403,"digesterB"
4626,"Decanamide","C10 H21 N O",171.16233,172.16961,17.649,"digesterC"
4303,"Decanamide","C10 H21 N O",171.16236,172.16963,17.449,"digesterD"
1239,"Decanamide","C10 H21 N O",171.16237,172.16964,19.236,"feedpump"
1239,"Decanamide","C10 H21 N O",171.16237,172.16964,19.236,"mix"
3014,"Decanamide","C10 H21 N O",171.16233,172.16961,18.403,"olddry"
3507,"Decanedioic acid","C10 H18 O4",202.12051,203.12778,22.378,"feedpump"
4368,"Decanophenone","C16 H24 O",232.18275,233.19003,17.252,"control"
4778,"Decanophenone","C16 H24 O",232.1827,233.18998,19.617,"olddry"
3706,"Decylubiquinone","C19 H30 O4",322.21454,323.22182,20.074,"feedpump"
2799,"Deferasirox","C21 H15 N3 O4",373.10628,374.11356,18.929,"centrin"
2799,"Deferasirox","C21 H15 N3 O4",373.10628,374.11356,18.929,"digesterC"
2799,"Deferasirox","C21 H15 N3 O4",373.10628,374.11356,18.929,"digesterD"
2799,"Deferasirox","C21 H15 N3 O4",373.10628,374.11356,18.929,"newdry"
2799,"Deferasirox","C21 H15 N3 O4",373.10628,374.11356,18.929,"olddry"
1673,"Deferoxamine","C25 H48 N6 O8",560.35361,561.36089,19.193,"digesterB"
1562,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.22481,315.23209,18.032,"centrin"
3037,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.2248,315.23207,22.653,"digesterA"
3037,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.2248,315.23207,22.653,"digesterB"
975,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.22479,315.23206,19.079,"digesterC"
975,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.22479,315.23206,19.079,"digesterD"
3151,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.22482,315.2321,22.745,"feedpump"
975,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.22479,315.23206,19.079,"newdry"
3037,"Delta 9 Tetrahydrocannabinol (THC)","C21 H30 O2",314.2248,315.23207,22.653,"olddry"
4924,"Deoxynivalenol","C15 H20 O6",296.1261,297.13338,17.867,"control"
1340,"Desacetyl diltiazem","C20 H24 N2 O3 S",372.15083,373.15811,13.074,"centrin"
1340,"Desacetyl diltiazem","C20 H24 N2 O3 S",372.15083,373.15811,13.074,"feedpump"
1340,"Desacetyl diltiazem","C20 H24 N2 O3 S",372.15083,373.15811,13.074,"olddry"
3919,"Deschloro-N-ethyl-ketamine","C14 H19 N O",217.14668,218.15395,17.773,"control"
3432,"Desmethyl tocotrienol","C26 H38 O2",382.28723,383.2945,22.409,"olddry"
4640,"Desmethyldoxepin","C18 H19 N O",265.14662,266.1539,21.214,"mix"
1027,"Desogestrel","C22 H30 O",310.22978,311.23706,21.289,"centrin"
1349,"Desogestrel","C22 H30 O",310.22976,311.23703,21.114,"digesterC"
1349,"Desogestrel","C22 H30 O",310.22976,311.23703,21.114,"digesterD"
1027,"Desogestrel","C22 H30 O",310.22978,311.23706,21.289,"newdry"
3645,"Desoxymethyltestosterone","C20 H32 O",288.24541,289.25264,23.229,"centrin"
3645,"Desoxymethyltestosterone","C20 H32 O",288.24541,289.25264,23.229,"digesterA"
3645,"Desoxymethyltestosterone","C20 H32 O",288.24541,289.25264,23.229,"newdry"
3645,"Desoxymethyltestosterone","C20 H32 O",288.24541,289.25264,23.229,"olddry"
2356,"Detomidine","C12 H14 N2",186.11571,187.12298,16.328,"digesterB"
2800,"Dexbrompheniramine","C16 H19 Br N2",318.07167,319.07895,18.956,"centrin"
3883,"Dexbrompheniramine","C16 H19 Br N2",318.07164,319.07893,19.054,"digesterA"
3883,"Dexbrompheniramine","C16 H19 Br N2",318.07164,319.07893,19.054,"digesterB"
3501,"Dexbrompheniramine","C16 H19 Br N2",318.07168,319.07896,18.217,"digesterC"
3501,"Dexbrompheniramine","C16 H19 Br N2",318.07168,319.07896,18.217,"digesterD"
4863,"Dexbrompheniramine","C16 H19 Br N2",318.07166,319.07893,19.483,"feedpump"
2800,"Dexbrompheniramine","C16 H19 Br N2",318.07167,319.07895,18.956,"olddry"
2414,"Dextromethorphan","C18 H25 N O",271.19356,272.20084,18.294,"digesterA"
2623,"Diampromide","C21 H28 N2 O",324.2204,325.22768,18.398,"digesterA"
871,"Diampromide","C21 H28 N2 O",324.22037,325.22765,13.134,"feedpump"
871,"Diampromide","C21 H28 N2 O",324.22037,325.22765,13.134,"olddry"
1731,"Dibutyl phthalate","C16 H22 O4",278.15187,279.15915,24.71,"centrin"
1731,"Dibutyl phthalate","C16 H22 O4",278.15187,279.15915,24.71,"digesterB"
1731,"Dibutyl phthalate","C16 H22 O4",278.15187,279.15915,24.71,"digesterD"
1731,"Dibutyl phthalate","C16 H22 O4",278.15187,279.15915,24.71,"feedpump"
1731,"Dibutyl phthalate","C16 H22 O4",278.15187,279.15915,24.71,"mix"
1731,"Dibutyl phthalate","C16 H22 O4",278.15187,279.15915,24.71,"newdry"
1731,"Dibutyl phthalate","C16 H22 O4",278.15187,279.15915,24.71,"olddry"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"centrin"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"digesterA"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"digesterB"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"digesterC"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"digesterD"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"feedpump"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"newdry"
478,"Dichlorophene_BTM02818","C13 H11 Cl O3",250.03947,251.04675,22.086,"olddry"
2475,"Diclofensine","C17 H17 Cl2 N O",321.06894,322.07622,18.382,"centrin"
2475,"Diclofensine","C17 H17 Cl2 N O",321.06894,322.07622,18.382,"digesterC"
2475,"Diclofensine","C17 H17 Cl2 N O",321.06894,322.07622,18.382,"newdry"
1026,"Didecyl phthalate","C28 H46 O4",446.33962,447.3469,23.574,"centrin"
1026,"Didecyl phthalate","C28 H46 O4",446.33962,447.3469,23.574,"digesterA"
1026,"Didecyl phthalate","C28 H46 O4",446.33962,447.3469,23.574,"digesterB"
1026,"Didecyl phthalate","C28 H46 O4",446.33962,447.3469,23.574,"digesterC"
1026,"Didecyl phthalate","C28 H46 O4",446.33962,447.3469,23.574,"feedpump"
1026,"Didecyl phthalate","C28 H46 O4",446.33962,447.3469,23.574,"olddry"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"centrin"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"control"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"digesterA"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"digesterB"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"digesterC"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"digesterD"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"feedpump"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"mix"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"newdry"
8,"Didecyldimethylammonium","C22 H47 N",325.37092,326.3782,21.592,"olddry"
1584,"Dienogest","C20 H25 N O2",311.18865,312.19593,11.034,"olddry"
1316,"Diethyl maleate","C8 H12 O4",172.07356,173.08084,10.02,"control"
1316,"Diethyl maleate","C8 H12 O4",172.07356,173.08084,10.02,"feedpump"
1316,"Diethyl maleate","C8 H12 O4",172.07356,173.08084,10.02,"mix"
646,"Diethylpropion","C13 H19 N O",205.14664,206.15392,15.218,"olddry"
1577,"Digitoxigenin","C23 H34 O4",374.24575,375.25303,18.185,"centrin"
2901,"Digitoxigenin","C23 H34 O4",374.24573,375.253,17.496,"digesterD"
1577,"Digitoxigenin","C23 H34 O4",374.24575,375.25303,18.185,"newdry"
4098,"Dihexylamine","C12 H27 N",185.21436,186.22164,19.863,"digesterA"
4098,"Dihexylamine","C12 H27 N",185.21436,186.22164,19.863,"digesterB"
1463,"Dihexylamine","C12 H27 N",185.21437,186.22165,16.073,"feedpump"
2719,"Dihexylamine","C12 H27 N",185.21437,186.22165,19.343,"newdry"
4177,"Dihydrocodeine","C18 H23 N O3",301.16793,302.1752,16.528,"feedpump"
4177,"Dihydrocodeine","C18 H23 N O3",301.16793,302.1752,16.528,"newdry"
2484,"Diisobutyl adipate","C14 H26 O4",258.18307,259.19034,17.712,"centrin"
2484,"Diisobutyl adipate","C14 H26 O4",258.18307,259.19034,17.712,"control"
2484,"Diisobutyl adipate","C14 H26 O4",258.18307,259.19034,17.712,"digesterA"
4433,"Diisobutyl adipate","C14 H26 O4",258.18307,259.19035,18.305,"feedpump"
4491,"Diisobutyl adipate","C14 H26 O4",258.18313,259.1904,22.751,"mix"
2484,"Diisobutyl adipate","C14 H26 O4",258.18307,259.19034,17.712,"olddry"
1968,"Diltiazem","C22 H26 N2 O4 S",414.16147,415.16874,14.345,"feedpump"
4478,"Dimenoxadol","C20 H25 N O3",327.18366,328.19094,16.915,"centrin"
4478,"Dimenoxadol","C20 H25 N O3",327.18366,328.19094,16.915,"digesterA"
4478,"Dimenoxadol","C20 H25 N O3",327.18366,328.19094,16.915,"digesterB"
4478,"Dimenoxadol","C20 H25 N O3",327.18366,328.19094,16.915,"digesterC"
4478,"Dimenoxadol","C20 H25 N O3",327.18366,328.19094,16.915,"newdry"
457,"Dipropyltryptamine","C16 H24 N2",244.19393,245.20121,22.007,"centrin"
457,"Dipropyltryptamine","C16 H24 N2",244.19393,245.20121,22.007,"digesterB"
457,"Dipropyltryptamine","C16 H24 N2",244.19393,245.20121,22.007,"digesterC"
457,"Dipropyltryptamine","C16 H24 N2",244.19393,245.20121,22.007,"digesterD"
457,"Dipropyltryptamine","C16 H24 N2",244.19393,245.20121,22.007,"feedpump"
457,"Dipropyltryptamine","C16 H24 N2",244.19393,245.20121,22.007,"newdry"
457,"Dipropyltryptamine","C16 H24 N2",244.19393,245.20121,22.007,"olddry"
2792,"Dipyridamole","C24 H40 N8 O4",504.31722,505.3245,15.184,"centrin"
2768,"Dipyridamole","C24 H40 N8 O4",504.31722,505.3245,18.672,"digesterA"
2792,"Dipyridamole","C24 H40 N8 O4",504.31722,505.3245,15.184,"digesterC"
2792,"Dipyridamole","C24 H40 N8 O4",504.31722,505.3245,15.184,"digesterD"
2394,"Dipyridamole","C24 H40 N8 O4",504.31711,505.32438,16.385,"feedpump"
2768,"Dipyridamole","C24 H40 N8 O4",504.31722,505.3245,18.672,"newdry"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"centrin"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"digesterA"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"digesterB"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"digesterC"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"digesterD"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"feedpump"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"newdry"
70,"Docosahexaenoic acid ethyl ester","C24 H36 O2",356.27169,357.27896,21.734,"olddry"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"centrin"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"digesterA"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"digesterB"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"digesterC"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"digesterD"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"feedpump"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"newdry"
109,"Docosanamide","C22 H45 N O",339.35022,340.3575,20.554,"olddry"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"centrin"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"control"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"digesterA"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"digesterB"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"digesterC"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"digesterD"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"feedpump"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"mix"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"newdry"
18,"Dodecyltrimethylammonium","C15 H33 N",227.26125,228.26853,21.341,"olddry"
2454,"Dodine","C13 H29 N3",227.23616,228.24343,20.753,"centrin"
2454,"Dodine","C13 H29 N3",227.23616,228.24343,20.753,"feedpump"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"centrin"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"digesterA"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"digesterB"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"digesterC"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"digesterD"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"feedpump"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"newdry"
2093,"Dolutegravir","C20 H19 F2 N3 O5",419.12934,420.13661,15.951,"olddry"
4590,"Dopexamine","C22 H32 N2 O2",356.24656,357.25383,22.126,"digesterB"
2374,"Doxercalciferol","C28 H44 O2",412.33421,413.34149,24.389,"digesterA"
3520,"Doxercalciferol","C28 H44 O2",412.33373,413.341,23.287,"newdry"
1065,"Dromostanolone","C20 H32 O2",304.24038,305.24763,23.546,"centrin"
1065,"Dromostanolone","C20 H32 O2",304.24038,305.24763,23.546,"digesterB"
1065,"Dromostanolone","C20 H32 O2",304.24038,305.24763,23.546,"digesterC"
1065,"Dromostanolone","C20 H32 O2",304.24038,305.24763,23.546,"digesterD"
1065,"Dromostanolone","C20 H32 O2",304.24038,305.24763,23.546,"feedpump"
1065,"Dromostanolone","C20 H32 O2",304.24038,305.24763,23.546,"newdry"
1065,"Dromostanolone","C20 H32 O2",304.24038,305.24763,23.546,"olddry"
648,"Dromostanolone proprionate","C23 H36 O3",360.26655,361.27383,23.131,"centrin"
648,"Dromostanolone proprionate","C23 H36 O3",360.26655,361.27383,23.131,"digesterC"
648,"Dromostanolone proprionate","C23 H36 O3",360.26655,361.27383,23.131,"digesterD"
648,"Dromostanolone proprionate","C23 H36 O3",360.26655,361.27383,23.131,"newdry"
648,"Dromostanolone proprionate","C23 H36 O3",360.26655,361.27383,23.131,"olddry"
4228,"Dronedarone","C31 H44 N2 O5 S",556.2972,557.30447,20.019,"digesterA"
3128,"Drospirenone","C24 H30 O3",366.21951,367.22679,17.88,"newdry"
3128,"Drospirenone","C24 H30 O3",366.21951,367.22679,17.88,"olddry"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"centrin"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"digesterA"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"digesterB"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"digesterC"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"digesterD"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"feedpump"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"newdry"
64,"Drotaverine","C24 H31 N O4",397.22529,398.23256,21.794,"olddry"
770,"Efinaconazole","C18 H22 F2 N4 O",348.17606,349.18333,1.334,"centrin"
770,"Efinaconazole","C18 H22 F2 N4 O",348.17606,349.18333,1.334,"digesterA"
770,"Efinaconazole","C18 H22 F2 N4 O",348.17606,349.18333,1.334,"digesterB"
770,"Efinaconazole","C18 H22 F2 N4 O",348.17606,349.18333,1.334,"newdry"
9,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",330.25595,348.28977,19.007,"centrin"
9,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",330.25595,348.28977,19.007,"digesterC"
9,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",330.25595,348.28977,19.007,"digesterD"
1674,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",330.25605,331.26337,23.844,"feedpump"
9,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",330.25595,348.28977,19.007,"newdry"
9,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",330.25595,348.28977,19.007,"olddry"
1219,"Elacytarabine","C27 H45 N3 O6",507.33244,508.33972,23.038,"centrin"
1219,"Elacytarabine","C27 H45 N3 O6",507.33244,508.33972,23.038,"digesterA"
1219,"Elacytarabine","C27 H45 N3 O6",507.33244,508.33972,23.038,"digesterB"
1219,"Elacytarabine","C27 H45 N3 O6",507.33244,508.33972,23.038,"digesterD"
1219,"Elacytarabine","C27 H45 N3 O6",507.33244,508.33972,23.038,"feedpump"
1219,"Elacytarabine","C27 H45 N3 O6",507.33244,508.33972,23.038,"newdry"
1219,"Elacytarabine","C27 H45 N3 O6",507.33244,508.33972,23.038,"olddry"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"centrin"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"digesterA"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"digesterB"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"digesterC"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"digesterD"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"feedpump"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"newdry"
5,"Elaidoylamide","C18 H35 N O",281.27182,282.27908,23.364,"olddry"
2984,"Ellagic acid","C14 H6 O8",302.00642,303.0137,13.075,"centrin"
2984,"Ellagic acid","C14 H6 O8",302.00642,303.0137,13.075,"feedpump"
2984,"Ellagic acid","C14 H6 O8",302.00642,303.0137,13.075,"newdry"
2984,"Ellagic acid","C14 H6 O8",302.00642,303.0137,13.075,"olddry"
3279,"Elvitegravir","C23 H23 Cl F N O5",447.12492,448.1322,19.812,"centrin"
3279,"Elvitegravir","C23 H23 Cl F N O5",447.12492,448.1322,19.812,"digesterC"
3279,"Elvitegravir","C23 H23 Cl F N O5",447.12492,448.1322,19.812,"newdry"
3279,"Elvitegravir","C23 H23 Cl F N O5",447.12492,448.1322,19.812,"olddry"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"centrin"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"digesterA"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"digesterB"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"digesterC"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"digesterD"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"feedpump"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"newdry"
1154,"Enalapril acid","C18 H24 N2 O5",348.16998,349.17726,19.391,"olddry"
3523,"Enzacamene","C18 H22 O",254.16708,255.17436,20.556,"centrin"
3523,"Enzacamene","C18 H22 O",254.16708,255.17436,20.556,"digesterB"
3523,"Enzacamene","C18 H22 O",254.16708,255.17436,20.556,"digesterC"
3523,"Enzacamene","C18 H22 O",254.16708,255.17436,20.556,"newdry"
3523,"Enzacamene","C18 H22 O",254.16708,255.17436,20.556,"olddry"
151,"Eplerenone","C24 H30 O6",414.20435,415.21164,18.4,"centrin"
47,"Eplerenone","C24 H30 O6",414.20414,415.21151,18.729,"digesterA"
47,"Eplerenone","C24 H30 O6",414.20414,415.21151,18.729,"digesterB"
328,"Eplerenone","C24 H30 O6",414.20431,415.21158,17.736,"digesterC"
363,"Eplerenone","C24 H30 O6",414.20426,415.21154,17.793,"digesterD"
47,"Eplerenone","C24 H30 O6",414.20414,415.21151,18.729,"feedpump"
47,"Eplerenone","C24 H30 O6",414.20414,415.21151,18.729,"newdry"
47,"Eplerenone","C24 H30 O6",414.20414,415.21151,18.729,"olddry"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"centrin"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"control"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"digesterA"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"digesterB"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"digesterC"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"feedpump"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"mix"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"newdry"
133,"Erucamide","C22 H43 N O",337.33466,338.34198,23.434,"olddry"
877,"Erythromycin","C37 H67 N O13",733.45888,734.46615,23.894,"centrin"
877,"Erythromycin","C37 H67 N O13",733.45888,734.46615,23.894,"digesterA"
877,"Erythromycin","C37 H67 N O13",733.45888,734.46615,23.894,"digesterB"
877,"Erythromycin","C37 H67 N O13",733.45888,734.46615,23.894,"digesterC"
877,"Erythromycin","C37 H67 N O13",733.45888,734.46615,23.894,"feedpump"
877,"Erythromycin","C37 H67 N O13",733.45888,734.46615,23.894,"newdry"
877,"Erythromycin","C37 H67 N O13",733.45888,734.46615,23.894,"olddry"
944,"Erythromycin B_BTM01919","C37 H65 N O12",715.44838,716.45566,17.793,"digesterC"
944,"Erythromycin B_BTM01919","C37 H65 N O12",715.44838,716.45566,17.793,"digesterD"
4206,"Esculetin","C9 H6 O4",178.02661,179.03389,20.071,"centrin"
4206,"Esculetin","C9 H6 O4",178.02661,179.03389,20.071,"digesterA"
4206,"Esculetin","C9 H6 O4",178.02661,179.03389,20.071,"digesterC"
4206,"Esculetin","C9 H6 O4",178.02661,179.03389,20.071,"digesterD"
4206,"Esculetin","C9 H6 O4",178.02661,179.03389,20.071,"newdry"
2117,"Estradiol","C20 H26 O3",314.18827,315.19554,20.642,"centrin"
1628,"Estradiol","C20 H26 O3",314.1884,315.19568,20.323,"digesterB"
3103,"Estradiol","C20 H26 O3",314.18841,315.19569,20.481,"digesterC"
3103,"Estradiol","C20 H26 O3",314.18841,315.19569,20.481,"digesterD"
3103,"Estradiol","C20 H26 O3",314.18841,315.19569,20.481,"feedpump"
3103,"Estradiol","C20 H26 O3",314.18841,315.19569,20.481,"newdry"
2117,"Estradiol","C20 H26 O3",314.18827,315.19554,20.642,"olddry"
2254,"Estriol","C18 H24 O3",288.17257,289.17985,19.807,"feedpump"
3545,"Ethyl 2-acetyloctanoate","C12 H22 O3",214.15672,215.1642,22.034,"control"
3545,"Ethyl 2-acetyloctanoate","C12 H22 O3",214.15672,215.1642,22.034,"mix"
1517,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",169.11029,170.11757,9.69,"control"
1658,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",169.11029,170.11757,10.444,"digesterB"
1517,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",169.11029,170.11757,9.69,"digesterD"
1658,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",169.11029,170.11757,10.444,"feedpump"
1517,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",169.11029,170.11757,9.69,"mix"
1517,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",169.11029,170.11757,9.69,"newdry"
