"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",138389.664593499
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_1","kps_pharmaceuticals_oct22",742291.61556933
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_2","kps_pharmaceuticals_oct22",277117.479210969
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_3","kps_pharmaceuticals_oct22",2685127.06116009
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_4","kps_pharmaceuticals_oct22",142715.453330368
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_5","kps_pharmaceuticals_oct22",140902.308285266
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_6","kps_pharmaceuticals_oct22",752796.402023932
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_7","kps_pharmaceuticals_oct22",293132.410082763
1237,"Estradiol","C20 H26 O3",0.22,314.18826,315.19554,19.026,"thailand_sample_8","kps_pharmaceuticals_oct22",909014.503101476
1436,"Ethallobarbital","C9 H12 N2 O3",0.03,196.0848,197.09207,7.053,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",2481595.04382628
1436,"Ethallobarbital","C9 H12 N2 O3",0.03,196.0848,197.09207,7.053,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",155499.748547167
1436,"Ethallobarbital","C9 H12 N2 O3",0.03,196.0848,197.09207,7.053,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1893970.50560626
1436,"Ethallobarbital","C9 H12 N2 O3",0.03,196.0848,197.09207,7.053,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",305937.705156405
1436,"Ethallobarbital","C9 H12 N2 O3",0.03,196.0848,197.09207,7.053,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",1772105.18266087
4816,"Ethallobarbital","C9 H12 N2 O3",-0.04,196.08479,197.09206,1.304,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",231464.369073833
2485,"Ethallobarbital","C9 H12 N2 O3",0.1,196.08481,197.09209,2.486,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",2541037.94326825
235,"Ethallobarbital","C9 H12 N2 O3",0.06,196.0848,197.09208,4.703,"thailand_sample_6","kps_pharmaceuticals_oct22",773498.589086037
652,"Ethallobarbital","C9 H12 N2 O3",0.07,196.08481,197.09208,1.805,"thailand_sample_7","kps_pharmaceuticals_oct22",9827845.95757682
269,"Ethallobarbital","C9 H12 N2 O3",0.1,196.08481,197.09209,3.707,"thailand_sample_8","kps_pharmaceuticals_oct22",21644180.5464823
6447,"Ethinamate","C9 H13 N O2",0.14,167.09465,168.10193,4.704,"landfill_eg_0_3y","kps_psychoactive_substances_v2",604552.893060973
7487,"Ethinamate","C9 H13 N O2",0.27,167.09467,168.10195,1.316,"landfill_eg_y104","kps_psychoactive_substances_v2",176213.669062652
1517,"Ethinamate","C9 H13 N O2",0.16,167.09465,168.10193,2.2,"thailand_sample_7","kps_psychoactive_substances_v2",4290554.23855339
1517,"Ethinamate","C9 H13 N O2",0.16,167.09465,168.10193,2.2,"thailand_sample_8","kps_psychoactive_substances_v2",3661435.62692615
2544,"Ethionamide","C8 H10 N2 S",0.02,166.05647,167.06375,7.511,"thailand_sample_7","kps_pharmaceuticals_oct22",2365514.23032986
4496,"Ethionamide","C8 H10 N2 S",0.17,166.0565,167.06377,8.095,"thailand_sample_8","kps_pharmaceuticals_oct22",1203444.35788284
8249,"Ethyl 2-(tert-butyl)-3-chloro-5-cyano-6-hydroxyisonicotinate","C13 H15 Cl N2 O3",3.73,282.07817,283.08545,10.201,"lysimeter_op_0_3y_171221","mz_cloud",156619.796870944
6792,"Ethyl 2-(tert-butyl)-3-chloro-5-cyano-6-hydroxyisonicotinate","C13 H15 Cl N2 O3",3.67,282.07816,283.08543,10.741,"thailand_sample_8","mz_cloud",377561.555770673
5331,"Ethyl 3-amino-7-ethyl-4-(ethylamino)-6-imino-6,7-dihydrothieno[2,3-b]pyridine-2-carboxylate","C14 H20 N4 O2 S",-1.59,308.13021,309.13748,16.606,"thailand_sample_7","mz_cloud",848562.796249611
5331,"Ethyl 3-amino-7-ethyl-4-(ethylamino)-6-imino-6,7-dihydrothieno[2,3-b]pyridine-2-carboxylate","C14 H20 N4 O2 S",-1.59,308.13021,309.13748,16.606,"thailand_sample_8","mz_cloud",918609.068669132
6121,"Ethyl 3-methyl-5,6-dihydroimidazo[2,1-b][1,3]thiazole-2-carboxylate","C9 H12 N2 O2 S",0.02,212.06195,213.06923,9.823,"thailand_sample_7","mz_cloud",691641.363022998
31,"Ethyl Dimethyl Ammonio Propane Sulfonate","C7 H18 N O3 S",-3.34,196.10008,197.10735,10.492,"thailand_sample_6","kps_pharmaceuticals_oct22",1642778.99419037
31,"Ethyl Dimethyl Ammonio Propane Sulfonate","C7 H18 N O3 S",-3.34,196.10008,197.10735,10.492,"thailand_sample_7","kps_pharmaceuticals_oct22",151241913.555296
31,"Ethyl Dimethyl Ammonio Propane Sulfonate","C7 H18 N O3 S",-3.34,196.10008,197.10735,10.492,"thailand_sample_8","kps_pharmaceuticals_oct22",131932757.580458
5996,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",0.21,169.11031,170.11759,7.16,"landfill_eg_3_10y","mz_cloud",725911.452013507
5996,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",0.21,169.11031,170.11759,7.16,"lysimeter_op_0_3y_171221","mz_cloud",100756.45380918
2211,"Ethylphenidate","C15 H21 N O2",0.51,247.15736,248.16463,6.834,"landfill_eg_0_3y","kps_psychoactive_substances_v2",2874160.25998941
2976,"Ethylphenidate","C15 H21 N O2",0.49,247.15735,248.16463,10.264,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2081912.66136857
2211,"Ethylphenidate","C15 H21 N O2",0.51,247.15736,248.16463,6.834,"landfill_eg_y104","kps_psychoactive_substances_v2",567342.740224844
3811,"Ethylphenidate","C15 H21 N O2",0.64,247.15739,248.16466,10.146,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",510965.269414445
2211,"Ethylphenidate","C15 H21 N O2",0.51,247.15736,248.16463,6.834,"lysimeter_eg3_104_140622","kps_psychoactive_substances_v2",125502.649332139
3079,"Ethylphenidate","C15 H21 N O2",0.59,247.15737,248.16465,9.707,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1987861.78071892
3079,"Ethylphenidate","C15 H21 N O2",0.59,247.15737,248.16465,9.707,"lysimeter_eg_03y_250122","kps_psychoactive_substances_v2",486968.458683238
3079,"Ethylphenidate","C15 H21 N O2",0.59,247.15737,248.16465,9.707,"lysimeter_eg_0_3y_14062022","kps_psychoactive_substances_v2",855038.705860603
2211,"Ethylphenidate","C15 H21 N O2",0.51,247.15736,248.16463,6.834,"lysimeter_eg_3_10y_171221","kps_psychoactive_substances_v2",145044.511001029
3079,"Ethylphenidate","C15 H21 N O2",0.59,247.15737,248.16465,9.707,"lysimeter_op_10y_171222","kps_psychoactive_substances_v2",259000.804208974
2701,"Ethylphenidate","C15 H21 N O2",0.44,247.15734,248.16461,7.81,"thailand_sample_3","kps_psychoactive_substances_v2",2324396.07362837
2701,"Ethylphenidate","C15 H21 N O2",0.44,247.15734,248.16461,7.81,"thailand_sample_6","kps_psychoactive_substances_v2",176697.028933718
2905,"Ethylphenylacetylurea","C11 H14 N2 O2",0.14,206.10556,207.11283,11.34,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",502567.26681584
1391,"Ethylphenylacetylurea","C11 H14 N2 O2",0.02,206.10553,207.11281,10.248,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",4723732.90859199
1082,"Ethylphenylacetylurea","C11 H14 N2 O2",0.06,206.10554,207.11282,10.145,"landfill_op_y104","kps_pharmaceuticals_oct22",5988442.27723094
4944,"Ethylphenylacetylurea","C11 H14 N2 O2",0.15,206.10556,207.11284,5.519,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",183505.842240451
1082,"Ethylphenylacetylurea","C11 H14 N2 O2",0.06,206.10554,207.11282,10.145,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1278652.91508743
3068,"Ethylphenylacetylurea","C11 H14 N2 O2",0.04,206.10554,207.11281,11.046,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",184071.520114816
1082,"Ethylphenylacetylurea","C11 H14 N2 O2",0.06,206.10554,207.11282,10.145,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",2628242.40678098
3068,"Ethylphenylacetylurea","C11 H14 N2 O2",0.04,206.10554,207.11281,11.046,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",163588.255095509
4944,"Ethylphenylacetylurea","C11 H14 N2 O2",0.15,206.10556,207.11284,5.519,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",275205.773141358
1082,"Ethylphenylacetylurea","C11 H14 N2 O2",0.06,206.10554,207.11282,10.145,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",136595.109564034
3068,"Ethylphenylacetylurea","C11 H14 N2 O2",0.04,206.10554,207.11281,11.046,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",174116.702847084
2905,"Ethylphenylacetylurea","C11 H14 N2 O2",0.14,206.10556,207.11283,11.34,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",207901.720897498
1353,"Etifenin","C16 H22 N2 O5",0.29,322.15297,323.16024,7.602,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",2275805.78311239
1353,"Etifenin","C16 H22 N2 O5",0.29,322.15297,323.16024,7.602,"thailand_sample_7","kps_pharmaceuticals_oct22",4848451.97020602
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",2958197.38431387
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1380964.13814399
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"landfill_eg_y104","kps_pharmaceuticals_oct22",303886.895169091
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"landfill_op_y104","kps_pharmaceuticals_oct22",600803.273688228
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",440850.293002521
517,"Etomidate","C14 H16 N2 O2",0.56,244.12131,245.12859,10.338,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",545119.474774641
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",538506.732450665
517,"Etomidate","C14 H16 N2 O2",0.56,244.12131,245.12859,10.338,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",4865430.81259881
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",186710.226124527
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",1188842.03118582
517,"Etomidate","C14 H16 N2 O2",0.56,244.12131,245.12859,10.338,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",543378.70585909
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",997975.227394608
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",154779.654736544
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",396019.073387254
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",4462646.75893445
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",114252.074272452
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",286776.172552739
517,"Etomidate","C14 H16 N2 O2",0.56,244.12131,245.12859,10.338,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",12228327.5527791
517,"Etomidate","C14 H16 N2 O2",0.56,244.12131,245.12859,10.338,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",789040.912417102
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",433524.267486608
517,"Etomidate","C14 H16 N2 O2",0.56,244.12131,245.12859,10.338,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",2506460.43475463
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",235532.845303917
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"thailand_sample_7","kps_pharmaceuticals_oct22",1143443.88486815
1467,"Etomidate","C14 H16 N2 O2",0.55,244.12131,245.12859,14.993,"thailand_sample_8","kps_pharmaceuticals_oct22",1138711.51271388
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"crh_fst1","kps_pharmaceuticals_oct22",2929337.23098903
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"crh_fst2","kps_pharmaceuticals_oct22",6285430.31050454
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"crh_fst3","kps_pharmaceuticals_oct22",4027935.78748417
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"crh_fst4","kps_pharmaceuticals_oct22",5630641.85089808
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"crh_fst5","kps_pharmaceuticals_oct22",5949731.885954
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"crh_inlet","kps_pharmaceuticals_oct22",6464341.43502336
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"landfill_eg_y104","kps_pharmaceuticals_oct22",7384896.63281345
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",5522368.79622446
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",4333108.16342378
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",3916792.74596573
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",3015736.58191256
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",5991481.42676652
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",5783922.82889283
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",3615704.59474494
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",8481783.76361186
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",4826675.66320415
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"thailand_sample_1","kps_pharmaceuticals_oct22",7779928.62616207
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"thailand_sample_2","kps_pharmaceuticals_oct22",8235832.70798809
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"thailand_sample_3","kps_pharmaceuticals_oct22",7842842.50301429
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"thailand_sample_4","kps_pharmaceuticals_oct22",4307443.78480956
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"thailand_sample_5","kps_pharmaceuticals_oct22",7864219.74202074
622,"Etoposide","C29 H32 O13",-3.9,588.182,611.17121,15.443,"thailand_sample_6","kps_pharmaceuticals_oct22",7364345.03743514
2160,"Etoxeridine","C18 H27 N O4",0.26,321.19409,322.20137,11.92,"landfill_eg_3_10y","kps_psychoactive_substances_v2",2935881.96131074
4129,"Etoxeridine","C18 H27 N O4",-0.1,321.19398,322.20134,11.122,"landfill_op_y104","kps_psychoactive_substances_v2",910430.952487904
4129,"Etoxeridine","C18 H27 N O4",-0.1,321.19398,322.20134,11.122,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",1053128.56152951
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",751377.752642827
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",9001913.64973731
1420,"Etretinate","C23 H30 O3",0.04,354.21951,355.22678,19.064,"landfill_eg_y104","kps_pharmaceuticals_oct22",132964.859984958
1420,"Etretinate","C23 H30 O3",0.04,354.21951,355.22678,19.064,"landfill_op_y104","kps_pharmaceuticals_oct22",756433.855840993
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",760794.893239552
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",164679.550406445
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",566609.572277937
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",155396.18698276
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",3562094.94704661
1420,"Etretinate","C23 H30 O3",0.04,354.21951,355.22678,19.064,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",199397.731428517
1420,"Etretinate","C23 H30 O3",0.04,354.21951,355.22678,19.064,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",128706.810753023
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",709646.463109818
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",183162.798205884
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",564216.526851382
712,"Etretinate","C23 H30 O3",0.02,354.2195,355.22678,18.158,"thailand_sample_8","kps_pharmaceuticals_oct22",132927.375964141
3307,"Eugenol","C10 H12 O2",0.12,164.08375,165.09103,10.602,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1140862.20676835
3307,"Eugenol","C10 H12 O2",0.12,164.08375,165.09103,10.602,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1250165.79481451
1562,"Famciclovir","C14 H19 N5 O4",-3.83,321.14247,322.14975,1.426,"thailand_sample_7","kps_pharmaceuticals_oct22",4165124.85282087
7590,"Farnesyl pyrophosphate","C15 H28 O7 P2",3.87,382.13251,383.13978,5.183,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",245084.73725569
7590,"Farnesyl pyrophosphate","C15 H28 O7 P2",3.87,382.13251,383.13978,5.183,"landfill_eg_y104","kps_pharmaceuticals_oct22",199868.845714116
7590,"Farnesyl pyrophosphate","C15 H28 O7 P2",3.87,382.13251,383.13978,5.183,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",114171.737476524
484,"Fedovapagon","C27 H34 N4 O3",-2.59,462.26189,463.26917,13.666,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",12912789.2650492
4036,"Fedovapagon","C27 H34 N4 O3",-2.61,462.26188,463.26916,14.458,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",423147.243515029
6230,"Fedovapagon","C27 H34 N4 O3",-2.86,462.26177,463.26901,15.645,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",664136.464113
6230,"Fedovapagon","C27 H34 N4 O3",-2.86,462.26177,463.26901,15.645,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",517913.565806856
484,"Fedovapagon","C27 H34 N4 O3",-2.59,462.26189,463.26917,13.666,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",680618.072655644
6901,"Fedovapagon","C27 H34 N4 O3",-2.79,462.2618,463.26906,17.094,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",194119.899202459
6230,"Fedovapagon","C27 H34 N4 O3",-2.86,462.26177,463.26901,15.645,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",278617.81736572
3190,"Filaminast","C15 H20 N2 O4",0.63,292.14249,293.14977,6.767,"landfill_eg_y104","kps_pharmaceuticals_oct22",335231.820856441
3190,"Filaminast","C15 H20 N2 O4",0.63,292.14249,293.14977,6.767,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",125501.927855564
5093,"Filaminast","C15 H20 N2 O4",0.55,292.14247,293.14974,11.932,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",286959.93561664
3190,"Filaminast","C15 H20 N2 O4",0.63,292.14249,293.14977,6.767,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",700128.074920189
4651,"Filaminast","C15 H20 N2 O4",0.69,292.14251,293.14978,6.338,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",521642.062729424
4651,"Filaminast","C15 H20 N2 O4",0.69,292.14251,293.14978,6.338,"thailand_sample_7","kps_pharmaceuticals_oct22",709440.398600953
5564,"Fluconazole","C13 H12 F2 N6 O",0.08,306.10409,307.11137,10.193,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",852055.173954224
5564,"Fluconazole","C13 H12 F2 N6 O",0.08,306.10409,307.11137,10.193,"landfill_eg_y104","kps_pharmaceuticals_oct22",232067.789763627
5564,"Fluconazole","C13 H12 F2 N6 O",0.08,306.10409,307.11137,10.193,"landfill_op_y104","kps_pharmaceuticals_oct22",359936.134172273
6347,"Fludiazepam","C16 H12 Cl F N2 O",-2.45,302.06148,303.06876,4.276,"lysimeter_op_0_3y_171221","kps_psychoactive_substances_v2",634048.910356614
6729,"Flumatinib","C29 H29 F3 N8 O",-0.43,562.2414,563.24867,15.5,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",260843.200253951
6729,"Flumatinib","C29 H29 F3 N8 O",-0.43,562.2414,563.24867,15.5,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",531012.833346952
6729,"Flumatinib","C29 H29 F3 N8 O",-0.43,562.2414,563.24867,15.5,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",366044.255067721
4255,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3,316.10605,317.11332,9.851,"thailand_sample_7","mz_cloud",225619.532704878
6163,"Fluorescein","C20 H12 O5",0.23,332.06855,333.07583,14.362,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",445618.864602969
6163,"Fluorescein","C20 H12 O5",0.23,332.06855,333.07583,14.362,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",495015.411280666
6163,"Fluorescein","C20 H12 O5",0.23,332.06855,333.07583,14.362,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",248315.265063736
6163,"Fluorescein","C20 H12 O5",0.23,332.06855,333.07583,14.362,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",680816.358308276
6163,"Fluorescein","C20 H12 O5",0.23,332.06855,333.07583,14.362,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",122323.749799758
6163,"Fluorescein","C20 H12 O5",0.23,332.06855,333.07583,14.362,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",161572.590254504
6163,"Fluorescein","C20 H12 O5",0.23,332.06855,333.07583,14.362,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",208597.592768433
6413,"Fluoxymestrone","C20 H29 F O3",-3.26,336.20898,337.21625,19.061,"landfill_op_y104","kps_psychoactive_substances_v2",184590.482700914
6413,"Fluoxymestrone","C20 H29 F O3",-3.26,336.20898,337.21625,19.061,"lysimeter_control_eg_171221","kps_psychoactive_substances_v2",199061.994599828
6413,"Fluoxymestrone","C20 H29 F O3",-3.26,336.20898,337.21625,19.061,"lysimeter_eg_03y_171221","kps_psychoactive_substances_v2",614838.210268591
312,"Flurazepam","C21 H23 Cl F N3 O",4.03,387.15293,388.1602,1.871,"thailand_sample_7","kps_psychoactive_substances_v2",19049293.6974957
7843,"Flurbiprofen methyl ester","C16 H15 F O2",-4.1,258.10455,259.11183,15.599,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",246567.958273414
7843,"Flurbiprofen methyl ester","C16 H15 F O2",-4.1,258.10455,259.11183,15.599,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",129409.389860283
342,"Flutamide","C11 H11 F3 N2 O3",0.39,276.07228,277.07956,9.986,"thailand_sample_8","kps_pharmaceuticals_oct22",17626921.4890534
6557,"Fluticasone","C22 H27 F3 O4 S",-2.08,444.15729,445.16457,15.396,"thailand_sample_7","kps_pharmaceuticals_oct22",448090.961358162
6899,"Fluvoxamine","C15 H21 F3 N2 O2",0.45,318.15566,319.16293,10.359,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",488365.754592581
447,"Forfenimex","C9 H11 N O4",0.15,197.06884,198.07611,1.401,"landfill_op_y104","kps_pharmaceuticals_oct22",4468923.74917576
447,"Forfenimex","C9 H11 N O4",0.15,197.06884,198.07611,1.401,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",146198.091960202
237,"Forfenimex","C9 H11 N O4",0.06,197.06882,198.0761,1.679,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1955148.04346924
237,"Forfenimex","C9 H11 N O4",0.06,197.06882,198.0761,1.679,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",2928370.3844068
447,"Forfenimex","C9 H11 N O4",0.15,197.06884,198.07611,1.401,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",297812.316872967
447,"Forfenimex","C9 H11 N O4",0.15,197.06884,198.07611,1.401,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1109540.39669162
447,"Forfenimex","C9 H11 N O4",0.15,197.06884,198.07611,1.401,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",223681.645387057
447,"Forfenimex","C9 H11 N O4",0.15,197.06884,198.07611,1.401,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",152023.809389642
447,"Forfenimex","C9 H11 N O4",0.15,197.06884,198.07611,1.401,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1767062.61273724
