"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
9252,"Ethopropazine","C19 H24 N2 S",1.2,312.16639,313.17367,6.864,"kps_pharmaceuticals_oct22",379633.128733781,"maun wwtp (main) waste water"
7655,"Ethosuximide","C7 H11 N O2",0.59,141.07906,142.08634,1.272,"kps_pharmaceuticals_oct22",423911.04218176,"maru-a-pula surface water"
662,"Ethoxyquin","C14 H19 N O",0.56,217.14679,218.15403,8.432,"mz_cloud",2270859.83960726,"palapye wwtp (eff) waste water"
662,"Ethoxyquin","C14 H19 N O",0.56,217.14679,218.15403,8.432,"mz_cloud",2408367.97107459,"palapye wwtp surface water"
662,"Ethoxyquin","C14 H19 N O",0.56,217.14679,218.15403,8.432,"mz_cloud",211661.661710328,"maun beach (before) surface water"
662,"Ethoxyquin","C14 H19 N O",0.56,217.14679,218.15403,8.432,"mz_cloud",995334.711855341,"maun beach (after) surface water"
662,"Ethoxyquin","C14 H19 N O",0.56,217.14679,218.15403,8.432,"mz_cloud",1177228.57039976,"maun wwtp (overflow) surface water"
3451,"Ethoxyquin","C14 H19 N O",0.52,217.14678,218.15405,8.269,"mz_cloud",1093208.14388102,"maru-a-pula surface water"
662,"Ethoxyquin","C14 H19 N O",0.56,217.14679,218.15403,8.432,"mz_cloud",12314426.8031682,"glen valley (reclamation) surface water"
6056,"Ethyl 3-cyclopropyl-1-methyl-4-morpholino-1H-pyrazolo[3,4-b]pyridine-5-carboxylate","C17 H22 N4 O3",0.3,330.16929,331.17657,11.939,"mz_cloud",309043.492285373,"kasane wwtp (main) surface water"
6056,"Ethyl 3-cyclopropyl-1-methyl-4-morpholino-1H-pyrazolo[3,4-b]pyridine-5-carboxylate","C17 H22 N4 O3",0.3,330.16929,331.17657,11.939,"mz_cloud",1390894.63133135,"maun wwtp (main) waste water"
6056,"Ethyl 3-cyclopropyl-1-methyl-4-morpholino-1H-pyrazolo[3,4-b]pyridine-5-carboxylate","C17 H22 N4 O3",0.3,330.16929,331.17657,11.939,"mz_cloud",905814.785559047,"maun wwtp (overflow) surface water"
6056,"Ethyl 3-cyclopropyl-1-methyl-4-morpholino-1H-pyrazolo[3,4-b]pyridine-5-carboxylate","C17 H22 N4 O3",0.3,330.16929,331.17657,11.939,"mz_cloud",230672.964462569,"glen valley (recreational) surface water"
1939,"Ethyl oleate","C20 H38 O2",0.39,310.2873,311.29458,23.176,"mz_cloud",874506.847382507,"kasane (main) surface water"
1939,"Ethyl oleate","C20 H38 O2",0.39,310.2873,311.29458,23.176,"mz_cloud",249720.695150974,"glen valley (recreational) surface water"
4943,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",0.2,169.11031,170.11759,7.493,"mz_cloud",1072371.55350499,"ghanzi wwtp surface water"
628,"Ethylphenidate","C15 H21 N O2",0.35,247.15731,248.16459,9.179,"kps_psychoactive_substances_v2",737612.852450653,"palapye wwtp (eff) waste water"
1244,"Ethylphenidate","C15 H21 N O2",0.46,247.15734,248.16462,10.299,"kps_psychoactive_substances_v2",5185641.67823613,"palapye wwtp surface water"
1576,"Ethylphenidate","C15 H21 N O2",0.37,247.15732,248.1646,7.731,"kps_psychoactive_substances_v2",294961.749129852,"lotsane dam surface water"
628,"Ethylphenidate","C15 H21 N O2",0.35,247.15731,248.16459,9.179,"kps_psychoactive_substances_v2",810329.495777442,"francistown wwtp surface water"
2243,"Ethylphenidate","C15 H21 N O2",0.35,247.15731,248.16459,6.674,"kps_psychoactive_substances_v2",1601105.12772205,"maun beach (before) surface water"
1576,"Ethylphenidate","C15 H21 N O2",0.37,247.15732,248.1646,7.731,"kps_psychoactive_substances_v2",2815085.37325538,"maun wwtp (main) waste water"
1576,"Ethylphenidate","C15 H21 N O2",0.37,247.15732,248.1646,7.731,"kps_psychoactive_substances_v2",4900581.30153862,"maun wwtp (overflow) surface water"
2243,"Ethylphenidate","C15 H21 N O2",0.35,247.15731,248.16459,6.674,"kps_psychoactive_substances_v2",4274861.53989764,"mogobane dam surface water"
1576,"Ethylphenidate","C15 H21 N O2",0.37,247.15732,248.1646,7.731,"kps_psychoactive_substances_v2",405187.456404722,"maru-a-pula surface water"
1576,"Ethylphenidate","C15 H21 N O2",0.37,247.15732,248.1646,7.731,"kps_psychoactive_substances_v2",1187914.49396454,"glen valley (reclamation) surface water"
2977,"Ethylphenylacetylurea","C11 H14 N2 O2",0.12,206.10555,207.11282,6.77,"itn_cyp_metabolites",562773.339000232,"lotsane dam surface water"
5312,"Ethylphenylacetylurea","C11 H14 N2 O2",0.05,206.10554,207.11281,8.111,"itn_cyp_metabolites",1682643.2157618,"kasane wwtp (overflow) surface water"
2977,"Ethylphenylacetylurea","C11 H14 N2 O2",0.12,206.10555,207.11282,6.77,"itn_cyp_metabolites",3201292.6249473,"maun wwtp (main) waste water"
2977,"Ethylphenylacetylurea","C11 H14 N2 O2",0.12,206.10555,207.11282,6.77,"itn_cyp_metabolites",2217826.47961369,"maun wwtp (overflow) surface water"
2977,"Ethylphenylacetylurea","C11 H14 N2 O2",0.12,206.10555,207.11282,6.77,"itn_cyp_metabolites",720327.062384791,"ghanzi wwtp surface water"
2977,"Ethylphenylacetylurea","C11 H14 N2 O2",0.12,206.10555,207.11282,6.77,"itn_cyp_metabolites",1070205.09269176,"glen valley (recreational) surface water"
9210,"Ethylphosphate","C2 H7 O4 P",1.08,126.00833,127.01561,1.278,"kps_pharmaceuticals_oct22",272405.706672766,"lecheng stream surface water"
2579,"Etifenin","C16 H22 N2 O5",0.35,322.15298,323.16029,12.879,"kps_pharmaceuticals_oct22",2323586.78231545,"palapye wwtp (eff) waste water"
2579,"Etifenin","C16 H22 N2 O5",0.35,322.15298,323.16029,12.879,"kps_pharmaceuticals_oct22",3103989.26040438,"palapye wwtp surface water"
2579,"Etifenin","C16 H22 N2 O5",0.35,322.15298,323.16029,12.879,"kps_pharmaceuticals_oct22",3394981.6257955,"francistown wwtp surface water"
2579,"Etifenin","C16 H22 N2 O5",0.35,322.15298,323.16029,12.879,"kps_pharmaceuticals_oct22",465648.142103833,"maun wwtp (overflow) surface water"
2579,"Etifenin","C16 H22 N2 O5",0.35,322.15298,323.16029,12.879,"kps_pharmaceuticals_oct22",2678700.94074501,"glen valley (reclamation) surface water"
2773,"Etifenin","C16 H22 N2 O5",0.28,322.15296,323.16023,10.751,"kps_pharmaceuticals_oct22",1181238.21665566,"glen valley (recreational) surface water"
477,"Etifoxine","C17 H17 Cl N2 O",1.04,300.10325,323.09248,13.683,"kps_pharmaceuticals_oct22",4946111.5150012,"palapye wwtp (eff) waste water"
477,"Etifoxine","C17 H17 Cl N2 O",1.04,300.10325,323.09248,13.683,"kps_pharmaceuticals_oct22",15650125.4771172,"francistown wwtp surface water"
6750,"Etifoxine","C17 H17 Cl N2 O",1,300.10324,301.11057,13.994,"kps_pharmaceuticals_oct22",1055255.61658047,"glen valley (reclamation) surface water"
2726,"Etofenamate","C18 H18 F3 N O4",-0.83,369.11849,370.12576,8.043,"kps_pharmaceuticals_oct22",2530602.20428867,"maun wwtp (main) waste water"
2726,"Etofenamate","C18 H18 F3 N O4",-0.83,369.11849,370.12576,8.043,"kps_pharmaceuticals_oct22",3533993.0876753,"maun wwtp (overflow) surface water"
2726,"Etofenamate","C18 H18 F3 N O4",-0.83,369.11849,370.12576,8.043,"kps_pharmaceuticals_oct22",1386475.85764615,"ghanzi wwtp surface water"
2726,"Etofenamate","C18 H18 F3 N O4",-0.83,369.11849,370.12576,8.043,"kps_pharmaceuticals_oct22",676759.310331591,"glen valley (recreational) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",2644301.04681819,"lecheng spring surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",16574746.4863103,"palapye wwtp (eff) waste water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",20933783.7492155,"palapye wwtp surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",827702.72400341,"lotsane dam surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",16697719.9608173,"francistown wwtp surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",3996733.37310491,"kasane wwtp (main) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",25508451.2744117,"kasane wwtp (overflow) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",510626.398606824,"kasane (recreational) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",437195.357849738,"maun beach (before) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",1235665.07430737,"maun beach (after) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",28899043.790045,"maun wwtp (main) waste water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",24530816.0747033,"maun wwtp (overflow) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",3559741.77127046,"ghanzi wwtp surface water"
3823,"Etomidate","C14 H16 N2 O2",0.48,244.1213,245.12857,11.163,"kps_pharmaceuticals_oct22",562802.361100559,"maru-a-pula surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",18601715.028562,"glen valley (reclamation) surface water"
214,"Etomidate","C14 H16 N2 O2",0.48,244.12129,245.12857,14.867,"kps_pharmaceuticals_oct22",21011363.5659791,"glen valley (recreational) surface water"
3935,"Etoricoxib","C18 H15 Cl N2 O2 S",0.12,358.05432,359.0616,11.455,"kps_pharmaceuticals_oct22",2017669.50398976,"palapye wwtp (eff) waste water"
3935,"Etoricoxib","C18 H15 Cl N2 O2 S",0.12,358.05432,359.0616,11.455,"kps_pharmaceuticals_oct22",2360944.19082109,"palapye wwtp surface water"
3935,"Etoricoxib","C18 H15 Cl N2 O2 S",0.12,358.05432,359.0616,11.455,"kps_pharmaceuticals_oct22",2169034.36152717,"francistown wwtp surface water"
3935,"Etoricoxib","C18 H15 Cl N2 O2 S",0.12,358.05432,359.0616,11.455,"kps_pharmaceuticals_oct22",737274.149718478,"kasane wwtp (main) surface water"
3935,"Etoricoxib","C18 H15 Cl N2 O2 S",0.12,358.05432,359.0616,11.455,"kps_pharmaceuticals_oct22",350746.829563109,"ghanzi wwtp surface water"
3935,"Etoricoxib","C18 H15 Cl N2 O2 S",0.12,358.05432,359.0616,11.455,"kps_pharmaceuticals_oct22",474472.025733388,"glen valley (recreational) surface water"
1977,"Etoxeridine","C18 H27 N O4",0.22,321.19408,322.20135,14.301,"kps_psychoactive_substances_v2",2007351.9905695,"kasane wwtp (main) surface water"
835,"Etoxeridine","C18 H27 N O4",0.3,321.1941,322.20138,8.668,"kps_psychoactive_substances_v2",2059581.10968756,"maun wwtp (main) waste water"
3691,"Etoxeridine","C18 H27 N O4",0.26,321.19409,322.20137,7.464,"kps_psychoactive_substances_v2",833611.774645265,"glen valley (reclamation) surface water"
3874,"Etretinate","C23 H30 O3",0,354.21949,355.22677,15.246,"kps_pharmaceuticals_oct22",1903300.02414903,"palapye wwtp (eff) waste water"
3874,"Etretinate","C23 H30 O3",0,354.21949,355.22677,15.246,"kps_pharmaceuticals_oct22",2123593.0982717,"palapye wwtp surface water"
3874,"Etretinate","C23 H30 O3",0,354.21949,355.22677,15.246,"kps_pharmaceuticals_oct22",2458988.43580866,"francistown wwtp surface water"
3874,"Etretinate","C23 H30 O3",0,354.21949,355.22677,15.246,"kps_pharmaceuticals_oct22",2086564.21627966,"glen valley (reclamation) surface water"
1414,"Eugenol","C10 H12 O2",0.19,164.08376,165.09103,11.345,"kps_pharmaceuticals_oct22",3532659.53667273,"palapye wwtp (eff) waste water"
1414,"Eugenol","C10 H12 O2",0.19,164.08376,165.09103,11.345,"kps_pharmaceuticals_oct22",6407053.91142238,"palapye wwtp surface water"
1414,"Eugenol","C10 H12 O2",0.19,164.08376,165.09103,11.345,"kps_pharmaceuticals_oct22",3361967.9666142,"francistown wwtp surface water"
3009,"Exemestane","C20 H24 O2",0.48,296.17777,297.18505,18.742,"kps_pharmaceuticals_oct22",2190069.62756741,"maun wwtp (main) waste water"
3009,"Exemestane","C20 H24 O2",0.48,296.17777,297.18505,18.742,"kps_pharmaceuticals_oct22",1049847.93897532,"maun wwtp (overflow) surface water"
7908,"Exisulind","C20 H17 F O4 S",3.74,372.08455,373.09182,15.521,"kps_pharmaceuticals_oct22",794661.652837929,"maun beach (after) surface water"
2433,"Facinicline","C15 H18 N4 O",-3.39,270.14715,271.15442,19.76,"kps_pharmaceuticals_oct22",3952407.78505752,"lecheng spring surface water"
2129,"Facinicline","C15 H18 N4 O",-4.65,270.1468,271.15408,20.233,"kps_pharmaceuticals_oct22",3593391.64422501,"palapye wwtp (eff) waste water"
2129,"Facinicline","C15 H18 N4 O",-4.65,270.1468,271.15408,20.233,"kps_pharmaceuticals_oct22",3555973.28731423,"palapye wwtp surface water"
2433,"Facinicline","C15 H18 N4 O",-3.39,270.14715,271.15442,19.76,"kps_pharmaceuticals_oct22",393795.47725585,"lotsane dam surface water"
2129,"Facinicline","C15 H18 N4 O",-4.65,270.1468,271.15408,20.233,"kps_pharmaceuticals_oct22",4361531.3817259,"francistown wwtp surface water"
2433,"Facinicline","C15 H18 N4 O",-3.39,270.14715,271.15442,19.76,"kps_pharmaceuticals_oct22",1165044.52176971,"maun wwtp (main) waste water"
2433,"Facinicline","C15 H18 N4 O",-3.39,270.14715,271.15442,19.76,"kps_pharmaceuticals_oct22",202415.658012257,"maru-a-pula surface water"
6283,"Favipiravir","C5 H4 F N3 O2",2.57,157.02916,158.03678,11.186,"kps_pharmaceuticals_oct22",1309380.24837625,"glen valley (reclamation) surface water"
9650,"Febuxostat","C16 H16 N2 O3 S",-2.84,316.08727,317.09454,16.723,"kps_pharmaceuticals_oct22",194869.117724468,"maun beach (before) surface water"
8236,"Fenbenicillin_BTM00894","C16 H16 N2 O5 S",0.16,348.07805,349.08532,5.286,"itn_cyp_metabolites",665054.111881226,"francistown wwtp surface water"
1009,"Fenspiride","C15 H20 N2 O2",0.41,260.15259,261.15986,11.727,"kps_pharmaceuticals_oct22",2325506.71688827,"palapye wwtp (eff) waste water"
1009,"Fenspiride","C15 H20 N2 O2",0.41,260.15259,261.15986,11.727,"kps_pharmaceuticals_oct22",3313756.17619187,"palapye wwtp surface water"
1009,"Fenspiride","C15 H20 N2 O2",0.41,260.15259,261.15986,11.727,"kps_pharmaceuticals_oct22",8611806.90767179,"francistown wwtp surface water"
1636,"Fenspiride","C15 H20 N2 O2",0.37,260.15257,261.15985,10.748,"kps_pharmaceuticals_oct22",5643161.49954878,"kasane wwtp (main) surface water"
5683,"Fenspiride","C15 H20 N2 O2",0.35,260.15257,261.15985,10.869,"kps_pharmaceuticals_oct22",1524972.72861002,"kasane wwtp (overflow) surface water"
3931,"Fenspiride","C15 H20 N2 O2",0.26,260.15254,261.15982,11.48,"kps_pharmaceuticals_oct22",776481.979380393,"maun wwtp (overflow) surface water"
4960,"Fenspiride","C15 H20 N2 O2",0.39,260.15258,261.15986,8.363,"kps_pharmaceuticals_oct22",582818.749010944,"maru-a-pula surface water"
508,"Fexofenadine","C32 H39 N O4",0.17,501.28799,502.29527,14.337,"kps_pharmaceuticals_oct22",3880131.76345814,"palapye wwtp (eff) waste water"
508,"Fexofenadine","C32 H39 N O4",0.17,501.28799,502.29527,14.337,"kps_pharmaceuticals_oct22",4308381.00099559,"palapye wwtp surface water"
508,"Fexofenadine","C32 H39 N O4",0.17,501.28799,502.29527,14.337,"kps_pharmaceuticals_oct22",4593110.93425629,"francistown wwtp surface water"
508,"Fexofenadine","C32 H39 N O4",0.17,501.28799,502.29527,14.337,"kps_pharmaceuticals_oct22",3105831.82334807,"maun wwtp (overflow) surface water"
508,"Fexofenadine","C32 H39 N O4",0.17,501.28799,502.29527,14.337,"kps_pharmaceuticals_oct22",5210314.23407972,"ghanzi wwtp surface water"
508,"Fexofenadine","C32 H39 N O4",0.17,501.28799,502.29527,14.337,"kps_pharmaceuticals_oct22",14939152.1006228,"glen valley (reclamation) surface water"
508,"Fexofenadine","C32 H39 N O4",0.17,501.28799,502.29527,14.337,"kps_pharmaceuticals_oct22",6832213.89787424,"glen valley (recreational) surface water"
2656,"Filaminast","C15 H20 N2 O4",0.58,292.14248,293.14975,6.731,"kps_pharmaceuticals_oct22",258255.93348515,"lecheng spring surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",2067213.24867845,"palapye wwtp (eff) waste water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",502696.600390012,"lotsane dam surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",879423.295686394,"kasane wwtp (main) surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",10073648.9397635,"kasane wwtp (overflow) surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",311129.069360081,"kasane (recreational) surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",472145.390317077,"maun beach (before) surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",1569015.11447579,"maun beach (after) surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",3959164.08596823,"maun wwtp (main) waste water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",1653476.92276628,"maun wwtp (overflow) surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",3998758.87725735,"ghanzi wwtp surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",1175578.84999425,"glen valley (reclamation) surface water"
831,"Filaminast","C15 H20 N2 O4",0.64,292.14249,293.14977,6.976,"kps_pharmaceuticals_oct22",5599831.7832651,"glen valley (recreational) surface water"
362,"Firocoxib","C17 H20 O5 S",-4.75,336.10155,337.10883,19.071,"kps_pharmaceuticals_oct22",11965093.9585381,"palapye wwtp (eff) waste water"
362,"Firocoxib","C17 H20 O5 S",-4.75,336.10155,337.10883,19.071,"kps_pharmaceuticals_oct22",13934629.2693611,"palapye wwtp surface water"
362,"Firocoxib","C17 H20 O5 S",-4.75,336.10155,337.10883,19.071,"kps_pharmaceuticals_oct22",18930928.3263743,"francistown wwtp surface water"
362,"Firocoxib","C17 H20 O5 S",-4.75,336.10155,337.10883,19.071,"kps_pharmaceuticals_oct22",137055.183331653,"kasane wwtp (main) surface water"
362,"Firocoxib","C17 H20 O5 S",-4.75,336.10155,337.10883,19.071,"kps_pharmaceuticals_oct22",232847.676057304,"ghanzi wwtp surface water"
362,"Firocoxib","C17 H20 O5 S",-4.75,336.10155,337.10883,19.071,"kps_pharmaceuticals_oct22",9141364.86711101,"glen valley (reclamation) surface water"
362,"Firocoxib","C17 H20 O5 S",-4.75,336.10155,337.10883,19.071,"kps_pharmaceuticals_oct22",1458672.02564046,"glen valley (recreational) surface water"
516,"Flibanserin","C20 H21 F3 N4 O",-3.27,390.16547,391.17275,16.541,"kps_pharmaceuticals_oct22",731227.333056225,"palapye wwtp (eff) waste water"
516,"Flibanserin","C20 H21 F3 N4 O",-3.27,390.16547,391.17275,16.541,"kps_pharmaceuticals_oct22",973391.542731424,"palapye wwtp surface water"
1818,"Flibanserin","C20 H21 F3 N4 O",-3.01,390.16557,391.17285,15.7,"kps_pharmaceuticals_oct22",3962951.97685542,"francistown wwtp surface water"
516,"Flibanserin","C20 H21 F3 N4 O",-3.27,390.16547,391.17275,16.541,"kps_pharmaceuticals_oct22",2281067.11120419,"maun wwtp (main) waste water"
1818,"Flibanserin","C20 H21 F3 N4 O",-3.01,390.16557,391.17285,15.7,"kps_pharmaceuticals_oct22",2031637.33267196,"maun wwtp (overflow) surface water"
516,"Flibanserin","C20 H21 F3 N4 O",-3.27,390.16547,391.17275,16.541,"kps_pharmaceuticals_oct22",11544569.5353223,"glen valley (reclamation) surface water"
516,"Flibanserin","C20 H21 F3 N4 O",-3.27,390.16547,391.17275,16.541,"kps_pharmaceuticals_oct22",6159350.52610877,"glen valley (recreational) surface water"
3698,"Flobetair","C20 H25 F N2 O3",4.24,360.18645,361.19373,20.96,"kps_pharmaceuticals_oct22",2585791.12572283,"palapye wwtp (eff) waste water"
3824,"Flubromazolam","C17 H12 Br F N4",3.39,370.02419,371.03147,12.256,"kps_psychoactive_substances_v2",2489237.55290233,"lecheng stream surface water"
3824,"Flubromazolam","C17 H12 Br F N4",3.39,370.02419,371.03147,12.256,"kps_psychoactive_substances_v2",705191.950553215,"palapye wwtp (eff) waste water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",28100829.7717773,"palapye wwtp (eff) waste water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",34808653.7751491,"palapye wwtp surface water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",28026929.4263567,"francistown wwtp surface water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",26894124.7325653,"kasane wwtp (main) surface water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",23271336.1666664,"maun wwtp (main) waste water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",15789313.1422497,"maun wwtp (overflow) surface water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",7712573.56141192,"ghanzi wwtp surface water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",28600316.0589579,"glen valley (reclamation) surface water"
166,"Fluconazole","C13 H12 F2 N6 O",0.56,306.10424,307.11151,10.104,"itn_kps",17754039.4866292,"glen valley (recreational) surface water"
7404,"Fluconazole_BTM02836","C13 H12 F2 N6 O2",-0.4,322.09885,323.10615,9.017,"itn_cyp_metabolites",359610.858716499,"kasane wwtp (overflow) surface water"
7404,"Fluconazole_BTM02836","C13 H12 F2 N6 O2",-0.4,322.09885,323.10615,9.017,"itn_cyp_metabolites",834188.466526484,"maun wwtp (main) waste water"
128,"Flucytosine","C4 H4 F N3 O",0.84,129.03395,130.04123,5.249,"itn_kps",12927999.5943716,"palapye wwtp (eff) waste water"
128,"Flucytosine","C4 H4 F N3 O",0.84,129.03395,130.04123,5.249,"itn_kps",13257828.4050559,"palapye wwtp surface water"
1122,"Flucytosine","C4 H4 F N3 O",0.87,129.03395,130.04123,6.214,"itn_kps",3215234.59373247,"kasane wwtp (main) surface water"
128,"Flucytosine","C4 H4 F N3 O",0.84,129.03395,130.04123,5.249,"itn_kps",18274242.4997566,"maun wwtp (main) waste water"
128,"Flucytosine","C4 H4 F N3 O",0.84,129.03395,130.04123,5.249,"itn_kps",34908009.0641926,"maun wwtp (overflow) surface water"
128,"Flucytosine","C4 H4 F N3 O",0.84,129.03395,130.04123,5.249,"itn_kps",8859676.66440614,"ghanzi wwtp surface water"
128,"Flucytosine","C4 H4 F N3 O",0.84,129.03395,130.04123,5.249,"itn_kps",31486770.2235703,"glen valley (reclamation) surface water"
128,"Flucytosine","C4 H4 F N3 O",0.84,129.03395,130.04123,5.249,"itn_kps",14551429.6779201,"glen valley (recreational) surface water"
7433,"Fludarabine","C10 H12 F N5 O4",-3.52,285.08633,286.0936,8.562,"kps_pharmaceuticals_oct22",242900.759302076,"lotsane dam surface water"
7433,"Fludarabine","C10 H12 F N5 O4",-3.52,285.08633,286.0936,8.562,"kps_pharmaceuticals_oct22",244969.752146361,"kasane wwtp (main) surface water"
7433,"Fludarabine","C10 H12 F N5 O4",-3.52,285.08633,286.0936,8.562,"kps_pharmaceuticals_oct22",880735.502415566,"maun wwtp (overflow) surface water"
7433,"Fludarabine","C10 H12 F N5 O4",-3.52,285.08633,286.0936,8.562,"kps_pharmaceuticals_oct22",815607.893543264,"glen valley (recreational) surface water"
5457,"Flumethasone","C22 H28 F2 O5",2.79,410.19163,411.1989,9.839,"itn_kps",1497314.68250988,"palapye wwtp surface water"
4859,"Flumethasone_BTM04466","C22 H26 F2 O5",3.13,408.17611,409.18338,8.758,"itn_cyp_metabolites",1899626.04473301,"palapye wwtp surface water"
8965,"Flumioxazin","C19 H15 F N2 O4",1.37,354.10207,355.10938,19.224,"mz_cloud",190828.261942742,"kasane wwtp (main) surface water"
8965,"Flumioxazin","C19 H15 F N2 O4",1.37,354.10207,355.10938,19.224,"mz_cloud",128583.258631621,"maru-a-pula surface water"
2875,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3.04,316.10606,317.11334,10.472,"mz_cloud",519592.875521992,"palapye wwtp surface water"
2875,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3.04,316.10606,317.11334,10.472,"mz_cloud",1885370.16506054,"kasane wwtp (overflow) surface water"
2875,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3.04,316.10606,317.11334,10.472,"mz_cloud",3329072.47460676,"maun wwtp (main) waste water"
2875,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3.04,316.10606,317.11334,10.472,"mz_cloud",2826721.44639377,"maun wwtp (overflow) surface water"
2875,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3.04,316.10606,317.11334,10.472,"mz_cloud",848895.092776525,"ghanzi wwtp surface water"
2875,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3.04,316.10606,317.11334,10.472,"mz_cloud",1492801.49793868,"glen valley (recreational) surface water"
4087,"Formetorex","C10 H13 N O",0.17,163.09974,164.10702,3.96,"kps_psychoactive_substances_v2",1725622.44717288,"palapye wwtp (eff) waste water"
4087,"Formetorex","C10 H13 N O",0.17,163.09974,164.10702,3.96,"kps_psychoactive_substances_v2",2107255.0244826,"palapye wwtp surface water"
4087,"Formetorex","C10 H13 N O",0.17,163.09974,164.10702,3.96,"kps_psychoactive_substances_v2",1599736.81585896,"francistown wwtp surface water"
5547,"Formetorex","C10 H13 N O",0.14,163.09974,164.10701,8.249,"kps_psychoactive_substances_v2",1397023.80903013,"kasane wwtp (overflow) surface water"
4906,"Formetorex","C10 H13 N O",0.19,163.09974,164.10702,9.203,"kps_psychoactive_substances_v2",654576.632562512,"kasane (main) surface water"
4906,"Formetorex","C10 H13 N O",0.19,163.09974,164.10702,9.203,"kps_psychoactive_substances_v2",627265.268197017,"kasane (recreational) surface water"
3080,"Formetorex","C10 H13 N O",0.17,163.09974,164.10702,9.074,"kps_psychoactive_substances_v2",3102451.57001092,"maun wwtp (main) waste water"
