"name","sample_location","mean_area"
"NP-001134","centrin",7322842.43218094
"NP-001134","control",11624018.1210031
"NP-001134","digesterA",4557662.44234333
"NP-001134","digesterC",2798788.95788178
"NP-001134","mix",204652951.722186
"NP-001134","olddry",3856794.41289796
"NP-001596","centrin",28397071.0616679
"NP-001596","control",75077325.8214489
"NP-001596","digesterA",9072663.25854213
"NP-001596","digesterB",8405195.04707139
"NP-001596","digesterC",28073217.7769869
"NP-001596","digesterD",21755188.3394903
"NP-001596","feedpump",119064836.412007
"NP-001596","mix",548383867.346418
"NP-001596","newdry",13563911.9073368
"NP-001596","olddry",20663668.6964052
"NP-001846","control",25027288.2730842
"NP-001846","feedpump",11704021.4920518
"NP-001846","mix",30424425.4078456
"NP-001928","feedpump",12398460.0972316
"NP-002113","mix",33076999.3362217
"NP-002322","feedpump",35539907.327216
"NP-002322","mix",37718812.096486
"NP-002336","centrin",16961437.7040625
"NP-002336","control",9102816.41416373
"NP-002336","digesterA",4957272.98448918
"NP-002336","digesterC",23169679.5047758
"NP-002336","digesterD",17475339.0724034
"NP-002336","feedpump",12263857.7428578
"NP-002336","mix",58841548.2986269
"NP-002336","newdry",26371259.1869351
"NP-002336","olddry",38902291.0691758
"NP-002477","centrin",42087429.8709836
"NP-002477","digesterB",35113922.3727923
"NP-002477","digesterC",21796637.5261247
"NP-002477","digesterD",37817000.0165163
"NP-002477","newdry",15902358.8013229
"NP-002477","olddry",164480715.367538
"NP-002717","mix",18388244.2076893
"NP-002954","olddry",188289771.560039
"NP-003024","digesterA",117941692.875108
"NP-003078","control",6779273.01656651
"NP-003078","feedpump",3245371.62691559
"NP-003078","mix",64829486.4248423
"NP-003223","control",27646571.4001672
"NP-003223","digesterA",9253184.29937934
"NP-003223","digesterD",8229731.37181283
"NP-003223","mix",3306683.88425823
"NP-003433","digesterB",5996433.23829757
"NP-003491","centrin",9477751.04436661
"NP-003491","digesterA",42413081.5227949
"NP-003491","digesterB",70309119.3547777
"NP-003491","newdry",8004762.70793914
"NP-003535","feedpump",29583335.8917453
"NP-003536","newdry",4527690.53393024
"NP-003553","mix",3294808.22095459
"NP-003692","centrin",17387408.4896562
"NP-003692","digesterA",31730718.2106606
"NP-003692","digesterB",29124658.1583576
"NP-003692","digesterC",26646772.0843703
"NP-003692","digesterD",27799072.3847372
"NP-003692","feedpump",10825715.7706668
"NP-003692","newdry",17652076.1584083
"NP-004022","mix",10921031.2330496
"NP-004036","control",1188955.9511035
"NP-004036","feedpump",8108458.59346071
"NP-004036","mix",37144237.7866453
"NP-004038","centrin",6068170.83545572
"NP-004038","control",117257432.216178
"NP-004038","feedpump",11361215.8456656
"NP-004038","mix",285349242.636673
"NP-004038","olddry",17953965.1504665
"NP-004552","mix",85781646.8629956
"NP-004713","feedpump",8138043.16279288
"NP-004917","control",40428429.0060906
"NP-004917","feedpump",10433634.8766705
"NP-004917","mix",205473969.655787
"NP-004999","mix",47391456.0410404
"NP-005289","centrin",5013267.10863834
"NP-005289","digesterA",7049203.07385957
"NP-005289","digesterC",17714671.7705542
"NP-005289","digesterD",19503974.0525601
"NP-005297","control",37359790.1228272
"NP-005297","mix",14910045.4831061
"NP-005328","mix",72638859.2016538
"NP-005397","control",115665727.5514
"NP-005397","feedpump",18952668.896596
"NP-005397","mix",798022153.073544
"NP-005405","centrin",51259438.6883774
"NP-005405","digesterA",23154340.5330487
"NP-005405","digesterB",16172847.6345906
"NP-005405","digesterC",39996361.5967573
"NP-005405","digesterD",20307076.3153662
"NP-005405","feedpump",99033472.1176274
"NP-005405","newdry",15523057.2672344
"NP-005405","olddry",9505283.61535226
"NP-005519","feedpump",9105651.32063063
"NP-005519","mix",20199838.1520917
"NP-005821","newdry",4917486.74213709
"NP-005821","olddry",26246593.9023189
"NP-005982","centrin",88566330.9177016
"NP-005982","control",3325453.84918336
"NP-005982","digesterA",5283271.88380881
"NP-005982","digesterB",5226065.34939886
"NP-005982","digesterC",49441532.4138788
"NP-005982","digesterD",17570505.7752194
"NP-005982","feedpump",5881789.7762855
"NP-005982","mix",139897358.407544
"NP-005982","newdry",27461554.9799516
"NP-005982","olddry",7083317.4329204
"NP-006105","control",13619595.7157325
"NP-006656","centrin",2747903.77445537
"NP-006656","control",54089543.9017876
"NP-006656","mix",15513784.2193484
"NP-006656","olddry",3321827.36647018
"NP-006874","mix",3738589.0689008
"NP-006888","centrin",4004837.77315571
"NP-006888","control",31583276.41221
"NP-006888","feedpump",5464184.60963101
"NP-006888","mix",129775784.46932
"NP-007138","digesterA",34172691.6454258
"NP-007138","digesterC",53736530.6071572
"NP-007138","digesterD",42353353.4364627
"NP-007138","newdry",27828035.2046984
"NP-007153","mix",1956299.70640026
"NP-007763","mix",14625864.6547182
"NP-007909","mix",23291485.3246745
"NP-007970","centrin",3053826.7422148
"NP-007970","digesterD",3833511.12047752
"NP-007970","olddry",4004037.87864709
"NP-008095","centrin",15653125.7708902
"NP-008095","control",19319092.5347469
"NP-008095","digesterA",22679512.4199495
"NP-008095","digesterB",17050386.8642869
"NP-008095","feedpump",21255345.3005034
"NP-008095","mix",39675858.7152727
"NP-008095","olddry",10668425.4140497
"NP-008177","centrin",30769059.1950923
"NP-008177","digesterA",25446459.7049656
"NP-008177","digesterB",38936467.6432035
"NP-008177","digesterC",39529583.1828678
"NP-008177","digesterD",48547343.6379621
"NP-008177","feedpump",18583551.691666
"NP-008177","newdry",24720853.2082393
"NP-008177","olddry",46391910.3121429
"NP-008247","digesterA",23099614.7761129
"NP-008247","digesterB",52774469.6682061
"NP-008247","digesterC",21259642.5269115
"NP-008274","control",7201633.46584726
"NP-008274","digesterA",12327644.9794476
"NP-008274","digesterB",6366203.16678504
"NP-008274","mix",17268477.6640323
"NP-008474","centrin",14056682.4362386
"NP-008474","control",9906570.73515307
"NP-008474","mix",62250942.175953
"NP-008515","digesterA",10652153.5027412
"NP-008515","digesterB",5530546.25634798
"NP-008521","centrin",5072452.57585975
"NP-008521","control",107038821.169938
"NP-008521","digesterA",13006971.8252024
"NP-008521","digesterB",8043913.15004992
"NP-008521","digesterC",698936.849988389
"NP-008521","digesterD",1057131.60696378
"NP-008521","feedpump",2919864.91610389
"NP-008521","newdry",4602792.88187048
"NP-008521","olddry",10359472.7138616
"NP-008993","centrin",25919539.6385828
"NP-008993","control",32506235.0069606
"NP-008993","digesterA",10861896.133451
"NP-008993","digesterB",7322487.92079806
"NP-008993","digesterC",10944553.0314495
"NP-008993","digesterD",12653634.906393
"NP-008993","feedpump",154650368.319629
"NP-008993","mix",134589658.855547
"NP-008993","newdry",31100037.2716121
"NP-008993","olddry",9946880.91280906
"NP-008998","centrin",9979146.7496933
"NP-008998","digesterA",5434665.97560355
"NP-008998","digesterC",10754573.4739409
"NP-008998","digesterD",11563960.8026876
"NP-008998","feedpump",34541185.8787665
"NP-008998","newdry",16266514.3169795
"NP-008998","olddry",11592180.4594246
"NP-009095","control",15082941.8717957
"NP-009095","mix",185794718.993398
"NP-009095","newdry",9030595.03004703
"NP-009373","control",40786342.7752495
"NP-009373","digesterA",57068913.7581206
"NP-009373","digesterB",117575860.352424
"NP-009373","digesterD",187243380.100616
"NP-009373","mix",37037282.6494985
"NP-009373","newdry",85420682.6672592
"NP-009373","olddry",44568899.0639666
"NP-009800","centrin",213455555.807486
"NP-009800","digesterC",187221777.533077
"NP-009800","digesterD",106067131.662701
"NP-009800","newdry",16367949.5374628
"NP-010966","mix",63500039.3048458
"NP-011319","newdry",39641065.4734184
"NP-011319","olddry",13629461.4691067
"NP-011548","centrin",8956419.00180839
"NP-011548","digesterA",7322859.16217285
"NP-011548","digesterB",11297769.3835146
"NP-011548","digesterC",3775112.65232577
"NP-011548","feedpump",57484434.4371558
"NP-011548","newdry",20662464.0263481
"NP-011548","olddry",49037857.6246154
"NP-012028","centrin",96464527.2402364
"NP-012028","digesterA",156957820.32225
"NP-012028","digesterB",91028424.8382013
"NP-012028","digesterC",101142789.396198
"NP-012028","digesterD",89901166.358346
"NP-012028","feedpump",66087888.1558075
"NP-012028","newdry",77049229.2964307
"NP-012028","olddry",85551350.4459871
"NP-012616","mix",34940157.1764211
"NP-012766","centrin",549519037.150527
"NP-012766","control",106080243.194237
"NP-012766","digesterA",435707169.350886
"NP-012766","digesterC",682309198.391589
"NP-012766","digesterD",1424942883.42125
"NP-012766","feedpump",555427704.476143
"NP-012766","mix",143479500.655645
"NP-012766","newdry",426099025.900227
"NP-012766","olddry",242115367.737606
"NP-012768","centrin",22284827.0150902
"NP-012768","digesterA",10895705.7874393
"NP-012768","digesterC",25803636.1612994
"NP-012768","feedpump",206993231.096207
"NP-012768","newdry",28322871.4227428
"NP-012768","olddry",15944068.3454342
"NP-012972","mix",30303685.7089048
"NP-013179","mix",23201181.8657361
"NP-014113","centrin",1199458329.15384
"NP-014113","digesterA",37365288.6701106
"NP-014113","digesterC",2281310286.59356
"NP-014113","digesterD",1902638085.84427
"NP-014113","feedpump",16445377.362286
"NP-014113","mix",91607841.7206211
"NP-014113","newdry",2000428803.10576
"NP-014113","olddry",113356381.756843
"NP-014175","control",75935280.9786088
"NP-014175","digesterA",13413389.3792819
"NP-014175","mix",410202238.111268
"NP-014891","digesterB",9506247.58140527
"NP-015331","centrin",76496935.3074577
"NP-015331","digesterA",107611211.899732
"NP-015331","digesterB",104423043.243734
"NP-015331","digesterC",96103798.1930242
"NP-015331","digesterD",82355725.484313
"NP-015331","feedpump",71949203.8179876
"NP-015331","mix",16126118.1572491
"NP-015331","newdry",111767887.937123
"NP-015331","olddry",39637310.0793939
"NP-015559","centrin",8285363.596468
"NP-015559","digesterA",10063085.6138852
"NP-015559","digesterB",11708713.3378112
"NP-015559","digesterC",8069080.3955187
"NP-015559","digesterD",6910176.54669416
"NP-015559","feedpump",17117823.8977143
"NP-015559","newdry",9416066.95775167
"NP-015559","olddry",15919682.5181834
"NP-015980","control",3910749.71551656
"NP-015980","mix",23453306.8439046
"NP-016067","olddry",6672985.77047432
"NP-016192","mix",1024042.99933515
"NP-016234","control",7439928.75704195
"NP-016234","mix",207647558.338653
"NP-016344","feedpump",10331642.7385645
"NP-016386","control",19746065.0881554
"NP-016386","mix",237308744.545996
"NP-016455","control",15099542.8539439
"NP-016455","mix",75937190.0683189
"NP-016495","control",8209604.24159576
"NP-016495","digesterA",17797978.6857834
"NP-016495","digesterB",6780801.27520735
"NP-016582","centrin",19278465.9982145
"NP-016582","digesterA",59234580.3883903
"NP-016582","digesterB",78532090.7997678
"NP-016582","digesterC",34155313.263469
"NP-016582","feedpump",19118697.4213585
"NP-016582","newdry",27424922.8170594
"NP-016582","olddry",38075571.6913084
"NP-016721","control",17350961.4309858
"NP-016839","control",17263507.3926558
"NP-016839","mix",80960795.2350255
"NP-016839","olddry",3828667.13183345
"NP-017061","digesterA",24927426.7775156
"NP-017061","digesterB",9644373.65920994
"NP-017061","digesterC",17441083.4390521
"NP-017061","newdry",19234892.0877666
"NP-017061","olddry",80366327.4051425
"NP-017152","control",16594933.6527006
"NP-017176","digesterA",26100462.5412315
"NP-017176","digesterC",23376743.6891855
"NP-017176","digesterD",28491067.4157058
"NP-017624","mix",33507988.5854858
"NP-017710","centrin",595185175.461618
"NP-017710","control",39685832.4981235
"NP-017710","digesterA",847919353.873279
"NP-017710","digesterB",469785489.992072
"NP-017710","digesterC",831705225.793252
"NP-017710","digesterD",660330539.795127
"NP-017710","feedpump",418402555.517494
"NP-017710","mix",55286067.7907453
"NP-017710","newdry",449069205.961571
"NP-017710","olddry",190517055.55006
"NP-017871","olddry",17338758.7122012
"NP-018314","centrin",101759344.461417
"NP-018314","digesterA",31059982.6407172
"NP-018314","feedpump",72993261.8628676
"NP-018314","newdry",125263656.95209
"NP-018314","olddry",57063651.2353341
"NP-018534","mix",11881424.0170804
"NP-018609","feedpump",4823323.65311583
"NP-018660","control",26038102.9101706
"NP-018660","digesterB",4138295.02586928
"NP-018660","feedpump",9678977.46328661
"NP-018660","mix",135847677.335365
"NP-018660","olddry",18395048.8921567
"NP-018817","control",11213744.126958
"NP-018817","feedpump",9418166.10882192
"NP-018817","mix",462587766.02054
"NP-019491","mix",118532875.173953
"NP-019547","control",39493144.1823385
"NP-019547","mix",75933695.6783723
"NP-019725","digesterC",22259877.5756576
"NP-019725","olddry",11507288.7300092
"NP-019748","control",1882675.81378744
"NP-019748","mix",68066516.2691429
"NP-019848","digesterB",5760247.38625121
"NP-020014","control",22265617.6011999
"NP-020014","mix",26193216.5982795
"NP-020020","mix",72999542.0060181
"NP-020032","control",5355944.12196692
"NP-020112","centrin",309050589.219035
"NP-020112","digesterA",171985593.400919
"NP-020112","digesterB",81784031.2738244
"NP-020112","digesterD",147438595.432365
"NP-020112","feedpump",139436362.154419
"NP-020112","newdry",225126920.628764
"NP-020112","olddry",51721076.7875373
"NP-020214","feedpump",97486456.477576
"NP-020232","digesterA",5169386.53622664
"NP-020232","olddry",10158356.1336938
"NP-020241","olddry",12931789.0858198
"NP-020293","mix",31220170.8968517
"NP-020353","centrin",5023757.71395798
"NP-020353","control",79554144.4329137
"NP-020353","mix",805354398.907122
"NP-020359","centrin",31757923.2390811
"NP-020439","control",21035338.7184363
"NP-020514","mix",9773019.94120527
"NP-020521","feedpump",8699713.36409673
"NP-020522","mix",9329402.89563525
"NP-020535","control",15800597.293803
"NP-020535","mix",31259773.9953113
"NP-020535","olddry",37761940.9946417
"NP-020541","mix",7696765.30521305
"NP-020583","control",16055992.8477658
"NP-020583","feedpump",43470300.3849707
"NP-020583","newdry",8039607.47554579
"NP-020583","olddry",4543381.9262974
"NP-020597","mix",2656290.69399498
"NP-020607","mix",44836075.9069713
"NP-020632","olddry",5421032.95972161
"NP-020634","mix",40318358.9887512
"NP-020713","digesterB",21296225.3629997
"NP-020760","control",4392626.01019784
"NP-020760","mix",52598240.5736016
"NP-020823","digesterA",33995892.0232639
"NP-020823","digesterB",16627764.3393779
"NP-020823","newdry",8913889.78354045
"NP-020825","control",19359354.3593708
"NP-020825","mix",48295743.8211137
"NP-020856","centrin",21954200.3879242
"NP-020856","digesterA",19147490.4881146
"NP-020856","digesterB",41666642.9732673
"NP-020856","digesterD",28484456.1585425
"NP-020856","newdry",61953855.6857969
"NP-020856","olddry",9135267.7119379
"NP-020870","mix",33637275.5808151
"NP-020962","mix",6775391.19762164
"NP-021018","control",22282767.7149544
"NP-021018","feedpump",9865541.5727648
"NP-021018","mix",61894491.1692784
"NP-021050","centrin",52161933.4778457
"NP-021050","control",18657254.6194941
"NP-021050","digesterB",36495105.6272019
"NP-021050","digesterD",60904397.5349272
"NP-021050","feedpump",158271355.159219
"NP-021050","mix",103008906.987197
"NP-021050","newdry",45416698.781533
"NP-021050","olddry",30248781.8045883
"NP-021171","centrin",95786100.3528622
"NP-021171","digesterA",128557738.465043
"NP-021171","digesterB",126522362.136562
"NP-021171","digesterC",108111593.961722
"NP-021171","digesterD",84950431.630594
"NP-021171","feedpump",75459130.5977427
"NP-021171","newdry",122012874.239447
"NP-021171","olddry",46063223.8488394
"NP-021245","mix",29048433.5283744
"NP-021292","digesterA",9091673.81917833
"NP-021292","feedpump",32040315.744878
"NP-021292","newdry",6045186.05515495
"NP-021292","olddry",7934363.60589124
"NP-021701","mix",138953400.298301
"NP-021704","newdry",5790673.27581074
"NP-021710","centrin",6067169.77248878
"NP-021710","feedpump",472033900.611678
"NP-021710","newdry",3548562.81053778
"NP-021710","olddry",3198720.88221819
"NP-021781","centrin",11771350.8838415
"NP-021781","digesterA",14922928.7515824
"NP-021781","newdry",15393285.1721457
"NP-021797","mix",40036661.8388593
"NP-022010","mix",135531738.408792
"NP-022229","centrin",260043850.16505
"NP-022229","digesterA",199186468.797696
"NP-022229","digesterB",164362342.698041
"NP-022229","digesterC",407417374.769326
"NP-022229","digesterD",401900816.040692
"NP-022229","feedpump",117527587.170761
"NP-022229","newdry",174961832.562694
"NP-022229","olddry",83374419.990017
"NP-022394","control",57110133.6647806
"NP-022394","feedpump",21431245.741671
"NP-022394","mix",306198411.247539
"NP-022405","mix",16448180.4634365
"NP-022470","control",8731576.60904971
"NP-022470","feedpump",4026334.06578047
"NP-022470","mix",43581769.9991783
"NP-022473","centrin",8729880.77166837
"NP-022473","digesterB",8652372.53571734
"NP-022473","newdry",53640145.5364123
"NP-022473","olddry",18146008.8114175
"NP-022474","control",44133823.5925867
"NP-022474","feedpump",31172083.5437484
"NP-022510","control",6124754.14539711
"NP-022510","digesterA",25570199.3444804
"NP-022510","digesterC",38256339.0595848
"NP-022510","feedpump",9847159.90519013
"NP-022510","newdry",7393616.76051535
"NP-022512","newdry",2614160.7619347
"NP-022512","olddry",2791428.62423993
"Nabilone","centrin",83579046.0153467
"Nabilone","digesterA",7632484.32699258
"Nabilone","digesterB",11216597.3739497
"Nabilone","digesterC",84762574.4476913
"Nabilone","digesterD",166870978.251357
"Nabilone","feedpump",114395529.437174
"Nabilone","newdry",284079284.604516
"Nabilone","olddry",73654640.5043749
"Nadifloxacin_BTM04326","centrin",8708016.7849069
"Nadifloxacin_BTM04326","newdry",4288342.39848285
"Nalorphine","centrin",18707100.9902469
"Nalorphine","control",7885053.40473748
"Nalorphine","feedpump",11956099.4541542
"Nandrolone","centrin",11177377.1383586
"Nandrolone","digesterA",9248210.09908835
"Nandrolone","newdry",19250114.2249019
"Nandrolone decanoate","feedpump",5334884.91923555
"Naronapride","centrin",11039868.5977873
"Naronapride","digesterA",5783703.69768532
"Naronapride","digesterB",96141928.0150675
"Naronapride","digesterC",25727761.475552
"Naronapride","digesterD",17504718.3313253
"Naronapride","feedpump",6356108.19554656
"Naronapride","newdry",15917878.4685753
"Naronapride","olddry",18898825.958403
"Naveglitazar","mix",16712875.2368012
"Nefopam","control",5120336.86628807
"Nefopam","mix",7465542.79803413
"Neosolaniol","digesterA",4858922.4638642
"Neotame","mix",68807158.8984527
"Nervonic Acid","digesterA",14745179.3025164
"Nervonic Acid","digesterB",10342538.3096723
"Nervonic Acid","feedpump",4303742.15031628
"Nervonic Acid","olddry",10662518.3213142
"Nervonic acid","centrin",8564318.67872642
"Nervonic acid","digesterB",12035382.4254327
"Nervonic acid","digesterC",15748006.5632726
"Nervonic acid","digesterD",30945645.7149577
"Nervonic acid","feedpump",63684312.3893079
"Nervonic acid","newdry",15357636.5728442
"Nervonic acid","olddry",16579236.835135
"Nicaraven","centrin",3285373.30393939
"Nicaraven","digesterB",21336433.4679789
"Nicaraven","digesterC",6930075.30638169
"Nicaraven","digesterD",5181853.88520591
"Nicaraven","newdry",4803340.27989332
"Nicaraven","olddry",6458545.36445634
"Nifedipine","feedpump",12553367.6073003
"Nomifensine","feedpump",5963018.76641431
"Nomifensine","mix",173265228.119425
"Nonyltrimethylammonium","centrin",95540168.847963
"Nonyltrimethylammonium","digesterA",989756.334808014
"Nonyltrimethylammonium","digesterB",3266301.05905459
"Nonyltrimethylammonium","digesterC",45543325.6416674
"Nonyltrimethylammonium","digesterD",186153916.732813
"Nonyltrimethylammonium","feedpump",577923673.769425
"Nonyltrimethylammonium","newdry",24540194.1416533
"Nonyltrimethylammonium","olddry",4960560.86261918
"Noopept","centrin",13519267.8724563
"Noopept","digesterA",14964361.2902751
"Noopept","digesterB",14298934.1857945
"Noopept","digesterC",20486752.7892886
"Noopept","digesterD",18846714.4506032
"Noopept","feedpump",27785839.7758208
"Noopept","newdry",15945937.8740636
"Nootkatone","centrin",10935783.2894015
"Nootkatone","control",39907569.8363612
"Nootkatone","digesterA",7798611.65833917
"Nootkatone","digesterB",12217190.2333903
"Nootkatone","digesterC",9630793.69016719
"Nootkatone","feedpump",9423262.00465845
"Nootkatone","mix",302909429.197503
"Nootkatone","newdry",22161394.2476062
"Nootkatone","olddry",16715595.419451
"Nor-9-carboxy-δ9-THC","centrin",6442795.99895424
"Nor-9-carboxy-δ9-THC","control",1946792.44971574
"Nor-9-carboxy-δ9-THC","digesterA",1682519.51847716
"Nor-9-carboxy-δ9-THC","digesterB",2982383.41926559
"Nor-9-carboxy-δ9-THC","digesterC",5434324.33763195
"Nor-9-carboxy-δ9-THC","digesterD",5257425.94821594
"Nor-9-carboxy-δ9-THC","feedpump",5824033.91601742
"Nor-9-carboxy-δ9-THC","mix",33269135.7476662
"Nor-9-carboxy-δ9-THC","newdry",4956621.64238067
"Nor-9-carboxy-δ9-THC","olddry",4030843.66630443
"Norethindrone","feedpump",5294349.35979079
"Norgestimate","centrin",4648079.88291848
"Norgestimate","digesterC",5487429.29968469
"Norgestimate","digesterD",5491204.07425318
"Norgestimate","newdry",5395457.99716895
"Norgestimate","olddry",7479597.46493838
"Normeperidine-d4","centrin",14949225.0680655
"Normeperidine-d4","control",6795797.48104743
"Normeperidine-d4","digesterB",76927287.2880826
"Normeperidine-d4","digesterC",66752271.915726
"Normeperidine-d4","digesterD",11949146.5722232
"Normeperidine-d4","newdry",12938240.2449406
"Normeperidine-d4","olddry",62312436.6524277
"Noroxycodone-d3","centrin",11624792.552603
"Noroxycodone-d3","digesterA",27353393.8169135
"Noroxycodone-d3","digesterB",15014563.7101975
"Noroxycodone-d3","digesterC",20373492.277198
"Noroxycodone-d3","digesterD",16160665.415623
"Noroxycodone-d3","feedpump",8284977.47859203
"Noroxycodone-d3","mix",106645507.674359
"Noroxycodone-d3","newdry",30213931.1016567
"Noroxycodone-d3","olddry",7969314.55745447
"Nylidrin","digesterA",6129231.2028633
"Nylidrin","digesterB",8060855.78885031
"O-Arachidonoyl ethanolamine","centrin",646069068.609127
"O-Arachidonoyl ethanolamine","control",101172692.686211
"O-Arachidonoyl ethanolamine","digesterA",136467224.229248
"O-Arachidonoyl ethanolamine","digesterB",134811021.770838
"O-Arachidonoyl ethanolamine","digesterC",51791125.5982656
"O-Arachidonoyl ethanolamine","digesterD",2866029224.96746
"O-Arachidonoyl ethanolamine","feedpump",22150237.2694101
"O-Arachidonoyl ethanolamine","mix",443738545.27445
"O-Arachidonoyl ethanolamine","newdry",87536196.4119016
"O-Arachidonoyl ethanolamine","olddry",336122184.679498
"O1-(2,2-dimethylpropanoyl)-2-[4-(tert-butyl)phenoxy]ethanehydroximamide","newdry",9658975.39453901
"Ocinaplon","feedpump",11987035.7776937
"Octadecanamine","centrin",1111048675.33671
"Octadecanamine","control",75231084.4512362
"Octadecanamine","digesterA",1154862965.86076
"Octadecanamine","digesterB",906233949.342452
"Octadecanamine","digesterC",1312495829.51367
"Octadecanamine","digesterD",1791005677.91747
"Octadecanamine","feedpump",1372058514.03775
"Octadecanamine","mix",111988304.006779
"Octadecanamine","newdry",1216990067.19124
"Octadecanamine","olddry",1258609044.0723
"Octyl decyl phthalate","centrin",6964023.03650595
"Octylphosphonic acid","mix",5149273.97450713
"Oleamide","control",22137620.0283897
"Oleamide","digesterD",69729861.778188
"Oleamide","feedpump",63213168.7211446
"Oleamide","mix",343251241.905172
"Oleamide","newdry",19041342.2559927
"Oleanolic acid","centrin",56536934.9591535
"Oleanolic acid","digesterA",43453589.8155477
"Oleanolic acid","digesterB",24722137.7281253
"Oleanolic acid","digesterD",43808061.8058321
"Oleanolic acid","feedpump",31809351.2875452
"Oleanolic acid","olddry",16050516.3962668
"Oleic acid","centrin",99110790.5492677
"Oleic acid","digesterA",10940239.3210222
"Oleic acid","digesterB",8342097.67631465
"Oleic acid","digesterC",105659557.711666
"Oleic acid","digesterD",172773550.035658
"Oleic acid","feedpump",264874006.534494
"Oleic acid","newdry",60255203.2665601
"Oleic acid","olddry",50624937.2287612
"Oleic acid-biotin","centrin",18835468.4941008
"Oleic acid-biotin","digesterB",33032202.8152676
"Oleic acid-biotin","feedpump",11278348.4372977
"Oleic acid-biotin","mix",10174338.2478777
"Oleic acid-biotin","newdry",26116260.8312163
"Oleoyl ethanolamide","centrin",83057755.9182085
"Oleoyl ethanolamide","control",27132994.2261824
"Oleoyl ethanolamide","digesterA",101874103.85116
"Oleoyl ethanolamide","digesterB",60880225.9115403
"Oleoyl ethanolamide","digesterC",58323807.7752788
"Oleoyl ethanolamide","digesterD",55332831.0704485
"Oleoyl ethanolamide","feedpump",26995531.9393871
"Oleoyl ethanolamide","mix",1479416918.77268
"Oleoyl ethanolamide","newdry",69417650.7706266
"Oleoyl ethanolamide","olddry",86248595.186765
"Oleyl anilide","digesterA",3107269.4175876
"Oleyl anilide","digesterB",2122255.59112576
"Olomoucine","control",4006572.79608808
"Olomoucine","digesterA",2700851.89808933
"Olomoucine","digesterC",1717214.32442366
"Olomoucine","mix",41332986.0051519
"Olomoucineii","control",19516031.8895091
"Opaviraline","digesterA",15490817.7952285
"Opaviraline","digesterB",10016639.9663739
"Orphenadrine","control",4155331.73095551
"Orphenadrine","feedpump",2290975.308059
"Osthol","control",9638516.91588205
"Osthol","mix",49751776.4541535
"Ouabain","centrin",50164044.5873421
"Ouabain","control",116515243.81297
"Ouabain","digesterA",32970147.9775445
"Ouabain","digesterB",15489004.7938646
"Ouabain","digesterC",38254853.0107403
"Ouabain","digesterD",39126761.4986676
"Ouabain","feedpump",109612428.967347
"Ouabain","mix",680988279.940943
"Ouabain","newdry",31591048.6033466
"Ouabain","olddry",64728970.3943399
"Oxabolone","centrin",49152320.8693286
"Oxabolone","control",97025092.2909729
"Oxabolone","digesterA",12949162.7721292
"Oxabolone","digesterB",26496083.2704707
"Oxabolone","digesterC",46263562.9821335
"Oxabolone","digesterD",55889167.669427
"Oxabolone","feedpump",27420273.7773391
"Oxabolone","mix",431874218.576561
"Oxabolone","newdry",33407787.7986575
"Oxabolone","olddry",33823554.2264842
"Oxandrolone","centrin",6569998.45291819
"Oxandrolone","digesterC",11041316.6268742
"Oxandrolone","digesterD",15698942.9223435
"Oxandrolone","feedpump",33017477.5828873
"Oxandrolone","newdry",7137454.59376553
"Oxandrolone","olddry",6833192.15589733
"Oxatomide","centrin",8514260.13042747
"Oxatomide","control",16243611.2524779
"Oxatomide","feedpump",5464978.95406421
"Oxatomide","mix",131703725.288717
"Oxeladin","digesterA",116175055.465723
"Oxohongdenafil","centrin",382819157.766049
"Oxohongdenafil","control",126415201.566653
"Oxohongdenafil","digesterA",412139746.171113
"Oxohongdenafil","digesterB",490065069.780285
"Oxohongdenafil","digesterC",646607384.870736
"Oxohongdenafil","feedpump",343878217.062229
"Oxohongdenafil","mix",91121617.6250997
"Oxohongdenafil","newdry",336776397.789667
"Oxohongdenafil","olddry",246887740.552085
"Oxymatrine","digesterA",7950051.87788269
"Oxymatrine","feedpump",11198207.4699936
"Oxymatrine","newdry",4044560.16302767
"Oxyphencyclimine","olddry",32692595.4522573
"Oxyphenonium","feedpump",6941866.12265357
"Oxyphenonium","newdry",4620972.59800232
"Oxytetracycline","mix",38500939.812889
"PEG Monolaurate n5","centrin",13791539.252004
"PEG Monolaurate n5","control",2793599.96760653
"PEG Monolaurate n5","digesterD",15118956.5756604
"PEG Monolaurate n5","feedpump",72386216.7434858
"PEG Monolaurate n5","newdry",22596646.4739991
"PEG Monolaurate n6","feedpump",18425333.1304578
"PEG Monolaurate n6","newdry",5928561.64443521
"PEG n12","digesterC",45242266.2830202
"PEG n12","mix",27084371.4144223
"PEG n6","digesterB",27097689.1967536
"PEG n6","digesterC",5633372.45435382
"PEG n6","newdry",15282990.5557972
"PEG n6","olddry",3498612.5132758
"PEG n8","control",3436111.32477294
"PEG n8","digesterD",12698811.7317466
"PEG n8","mix",24646893.9974805
"PEG n8","newdry",11245195.0506059
"PLH","control",508100.936494644
"PLH","mix",6760508.9152957
"PLK","centrin",8010069.77120231
"PPG Acrylate n7","digesterA",24779608.5430055
"PPG Acrylate n7","digesterB",31709063.3875326
"PPG n10","centrin",195561794.969186
"PPG n10","digesterA",208060169.438753
"PPG n10","digesterB",309466833.476313
"PPG n10","digesterC",322475313.698354
"PPG n10","digesterD",241446894.9448
