"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"crh_fst5","mz_cloud",818077.763100141
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"crh_inlet","mz_cloud",893190.528391924
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"landfill_eg_0_3y","mz_cloud",1028938.0143651
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"landfill_eg_3_10y","mz_cloud",1109902.90366451
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"landfill_eg_y104","mz_cloud",1030382.41074721
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_control_eg_140622","mz_cloud",840382.872994938
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_control_eg_171221","mz_cloud",1015354.98543911
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_control_eg_250122","mz_cloud",1090945.60231887
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_control_op_140622","mz_cloud",1042677.22424406
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_control_op_171221","mz_cloud",956769.167908794
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_control_op_260122","mz_cloud",910472.508319787
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg104_140622","mz_cloud",903705.85512272
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg3_104_140622","mz_cloud",921578.175414744
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg3_104_250122","mz_cloud",941537.616712909
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",854312.936131772
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg_03y_171221","mz_cloud",1036244.84632618
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg_03y_250122","mz_cloud",992695.515683454
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg_0_3y_14062022","mz_cloud",1078571.79338377
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg_104_171221","mz_cloud",940811.139410953
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_eg_3_10y_171221","mz_cloud",1062649.31692785
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op0_34_140622","mz_cloud",848125.773473435
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op3_104_140622","mz_cloud",907900.866411911
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op_0_3y_171221","mz_cloud",1205733.40313849
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op_0_3y_250122","mz_cloud",1107711.83293501
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op_10y_140622","mz_cloud",1021034.27509428
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op_10y_171222","mz_cloud",1067537.45699475
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op_3_10y_171221","mz_cloud",1022193.24160072
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op_3_10y_250122","mz_cloud",1084826.78993982
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"lysimeter_op_7104_250122","mz_cloud",1094161.03818644
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_1","mz_cloud",1015635.87465074
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_2","mz_cloud",1030181.47090883
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_3","mz_cloud",897385.776618477
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_4","mz_cloud",1008660.30836041
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_5","mz_cloud",981339.798647671
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_6","mz_cloud",1008003.63320987
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_7","mz_cloud",933583.451557018
4504,"Dioctyldimethylammonium chloride","C18 H39 N",0.52,269.30839,270.31567,17.212,"thailand_sample_8","mz_cloud",928277.736529681
6286,"Disperse red 11","C15 H12 N2 O3",0.57,268.08494,269.09222,5.972,"landfill_eg_0_3y","mz_cloud",649600.451611676
6286,"Disperse red 11","C15 H12 N2 O3",0.57,268.08494,269.09222,5.972,"landfill_eg_3_10y","mz_cloud",197167.551922256
6286,"Disperse red 11","C15 H12 N2 O3",0.57,268.08494,269.09222,5.972,"landfill_eg_y104","mz_cloud",100810.722847595
6286,"Disperse red 11","C15 H12 N2 O3",0.57,268.08494,269.09222,5.972,"lysimeter_eg_3_10y_171221","mz_cloud",107168.140509505
917,"Docosahexaenoic acid ethyl ester","C24 H36 O2",0.16,356.27159,357.27886,19.99,"crh_inlet","mz_cloud",7066745.59551926
917,"Docosahexaenoic acid ethyl ester","C24 H36 O2",0.16,356.27159,357.27886,19.99,"lysimeter_control_op_171221","mz_cloud",254825.703549005
917,"Docosahexaenoic acid ethyl ester","C24 H36 O2",0.16,356.27159,357.27886,19.99,"lysimeter_op_0_3y_250122","mz_cloud",269644.121481848
4600,"Docosanamide","C22 H45 N O",0.06,339.35014,340.3574,20.762,"crh_fst3","mz_cloud",984124.054031743
4600,"Docosanamide","C22 H45 N O",0.06,339.35014,340.3574,20.762,"lysimeter_eg3_104_140622","mz_cloud",1023661.82105716
710,"Dodecyltrimethylammonium","C15 H33 N",0.49,227.26141,228.26869,18.839,"landfill_eg_3_10y","mz_cloud",1320379.68669472
710,"Dodecyltrimethylammonium","C15 H33 N",0.49,227.26141,228.26869,18.839,"lysimeter_control_eg_171221","mz_cloud",2663348.11207998
710,"Dodecyltrimethylammonium","C15 H33 N",0.49,227.26141,228.26869,18.839,"lysimeter_eg_03y_171221","mz_cloud",9023590.65070598
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"crh_fst1","mz_cloud",8380123.04834752
357,"Erucamide","C22 H43 N O",0.01,337.33447,338.34175,22.132,"crh_fst2","mz_cloud",16829971.6344177
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"crh_fst3","mz_cloud",8034493.69918905
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"crh_fst4","mz_cloud",7993705.10324429
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"crh_fst5","mz_cloud",8308838.13977292
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"crh_inlet","mz_cloud",8129479.96108408
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"landfill_eg_0_3y","mz_cloud",6283340.66887582
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"landfill_eg_3_10y","mz_cloud",5738838.88696348
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"landfill_eg_y104","mz_cloud",7672711.14576709
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"landfill_op_y104","mz_cloud",9474283.06086075
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_control_eg_140622","mz_cloud",8253352.2350981
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_control_eg_171221","mz_cloud",6378289.3553296
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_control_eg_250122","mz_cloud",7168550.19794562
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_control_op_140622","mz_cloud",8347979.56454038
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_control_op_171221","mz_cloud",7745958.82287696
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_control_op_260122","mz_cloud",8178583.23437538
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg104_140622","mz_cloud",8452362.80225728
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg3_104_140622","mz_cloud",7540782.01562236
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg3_104_250122","mz_cloud",8494478.08936141
357,"Erucamide","C22 H43 N O",0.01,337.33447,338.34175,22.132,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",16352495.9762535
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg_03y_171221","mz_cloud",7941952.84375399
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg_03y_250122","mz_cloud",7695188.54426214
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg_0_3y_14062022","mz_cloud",8061934.83495196
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg_104_171221","mz_cloud",7982441.4282444
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_eg_3_10y_171221","mz_cloud",6776590.29258304
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op0_34_140622","mz_cloud",8186029.70310729
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op3_104_140622","mz_cloud",7770005.66404777
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op_0_3y_171221","mz_cloud",9887675.95394736
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op_0_3y_250122","mz_cloud",7600807.62933132
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op_10y_140622","mz_cloud",8268070.88297329
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op_10y_171222","mz_cloud",8157555.94471261
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op_3_10y_171221","mz_cloud",8382943.22134357
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"lysimeter_op_3_10y_250122","mz_cloud",7609589.74166445
357,"Erucamide","C22 H43 N O",0.01,337.33447,338.34175,22.132,"lysimeter_op_7104_250122","mz_cloud",16262444.6060372
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_1","mz_cloud",7450527.12688625
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_2","mz_cloud",7231483.40911448
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_3","mz_cloud",7399364.29768468
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_4","mz_cloud",6315328.98169963
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_5","mz_cloud",6847896.56812876
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_6","mz_cloud",8218527.4210345
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_7","mz_cloud",9225882.53246303
646,"Erucamide","C22 H43 N O",0.09,337.3345,338.34182,23.676,"thailand_sample_8","mz_cloud",7918453.33101947
8249,"Ethyl 2-(tert-butyl)-3-chloro-5-cyano-6-hydroxyisonicotinate","C13 H15 Cl N2 O3",3.73,282.07817,283.08545,10.201,"lysimeter_op_0_3y_171221","mz_cloud",156619.796870944
6792,"Ethyl 2-(tert-butyl)-3-chloro-5-cyano-6-hydroxyisonicotinate","C13 H15 Cl N2 O3",3.67,282.07816,283.08543,10.741,"thailand_sample_8","mz_cloud",377561.555770673
5331,"Ethyl 3-amino-7-ethyl-4-(ethylamino)-6-imino-6,7-dihydrothieno[2,3-b]pyridine-2-carboxylate","C14 H20 N4 O2 S",-1.59,308.13021,309.13748,16.606,"thailand_sample_7","mz_cloud",848562.796249611
5331,"Ethyl 3-amino-7-ethyl-4-(ethylamino)-6-imino-6,7-dihydrothieno[2,3-b]pyridine-2-carboxylate","C14 H20 N4 O2 S",-1.59,308.13021,309.13748,16.606,"thailand_sample_8","mz_cloud",918609.068669132
6121,"Ethyl 3-methyl-5,6-dihydroimidazo[2,1-b][1,3]thiazole-2-carboxylate","C9 H12 N2 O2 S",0.02,212.06195,213.06923,9.823,"thailand_sample_7","mz_cloud",691641.363022998
5996,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",0.21,169.11031,170.11759,7.16,"landfill_eg_3_10y","mz_cloud",725911.452013507
5996,"Ethyl-2-amino-1-cyclohexene-1-carboxylate","C9 H15 N O2",0.21,169.11031,170.11759,7.16,"lysimeter_op_0_3y_171221","mz_cloud",100756.45380918
4255,"Flunitrazepam-d3","C16 H9 [2]H3 F N3 O3",3,316.10605,317.11332,9.851,"thailand_sample_7","mz_cloud",225619.532704878
4703,"Gentian violet","C25 H29 N3",-0.2,371.23607,372.24335,16.596,"thailand_sample_8","mz_cloud",1139698.11642055
4039,"Heptanophenone","C13 H18 O",0.16,190.13579,191.14307,14.042,"landfill_eg_3_10y","mz_cloud",1413729.51717309
4039,"Heptanophenone","C13 H18 O",0.16,190.13579,191.14307,14.042,"lysimeter_op_10y_171222","mz_cloud",858874.697290181
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"crh_fst1","mz_cloud",19289517.9371711
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"crh_fst2","mz_cloud",18974365.5557368
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"crh_fst3","mz_cloud",18856334.7404705
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"crh_fst4","mz_cloud",19424566.0604328
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"crh_fst5","mz_cloud",19422859.0291301
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"crh_inlet","mz_cloud",19620406.2880589
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"landfill_eg_0_3y","mz_cloud",20213386.4720385
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"landfill_eg_3_10y","mz_cloud",18974156.5617558
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"landfill_eg_y104","mz_cloud",20202022.8742822
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"landfill_op_y104","mz_cloud",20422422.9487732
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_control_eg_140622","mz_cloud",20232612.68271
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_control_eg_171221","mz_cloud",19923797.0279277
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_control_eg_250122","mz_cloud",20021296.7497834
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_control_op_140622","mz_cloud",20230405.7762492
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_control_op_171221","mz_cloud",21607010.9305659
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_control_op_260122","mz_cloud",20323575.5650898
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg104_140622","mz_cloud",18837209.6551058
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg3_104_140622","mz_cloud",19593721.1308982
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg3_104_250122","mz_cloud",20230512.6480093
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",20579169.8124483
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg_03y_171221","mz_cloud",24272659.6373232
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg_03y_250122","mz_cloud",21278068.0981999
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg_0_3y_14062022","mz_cloud",21245446.1985577
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg_104_171221","mz_cloud",19251173.5739243
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_eg_3_10y_171221","mz_cloud",19900932.4431162
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op0_34_140622","mz_cloud",20984770.0897623
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op3_104_140622","mz_cloud",20527106.0427093
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op_0_3y_171221","mz_cloud",21611044.061104
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op_0_3y_250122","mz_cloud",21005402.408476
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op_10y_140622","mz_cloud",21532567.5462179
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op_10y_171222","mz_cloud",21859293.6488147
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op_3_10y_171221","mz_cloud",21370142.6238277
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op_3_10y_250122","mz_cloud",20935349.3426033
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"lysimeter_op_7104_250122","mz_cloud",20701905.1934498
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_1","mz_cloud",20873852.4949159
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_2","mz_cloud",21087705.6674955
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_3","mz_cloud",20602639.2737206
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_4","mz_cloud",17469685.831656
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_5","mz_cloud",21750702.8542433
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_6","mz_cloud",21257617.7649747
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_7","mz_cloud",20945638.4740085
240,"Hexadecanamide","C16 H33 N O",0.41,255.25632,256.26359,21.188,"thailand_sample_8","mz_cloud",21177999.1073188
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"landfill_eg_3_10y","mz_cloud",1927916.46377989
4905,"Isophorone","C9 H14 O",0.55,138.10454,139.11182,14.158,"lysimeter_control_eg_171221","mz_cloud",857491.184204168
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_control_op_171221","mz_cloud",1563134.32775261
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_control_op_260122","mz_cloud",1494713.37645535
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_eg104_140622","mz_cloud",443180.609854829
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_eg3_104_140622","mz_cloud",662833.649528096
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_eg3_104_250122","mz_cloud",696055.749270336
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",572829.35903545
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_eg_03y_171221","mz_cloud",667948.029601706
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_op0_34_140622","mz_cloud",776896.079021759
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_op3_104_140622","mz_cloud",733391.322252551
4905,"Isophorone","C9 H14 O",0.55,138.10454,139.11182,14.158,"lysimeter_op_0_3y_171221","mz_cloud",1064136.49517023
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_op_0_3y_250122","mz_cloud",1368239.55347471
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_op_3_10y_171221","mz_cloud",922675.700559662
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"lysimeter_op_7104_250122","mz_cloud",770132.157771508
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"thailand_sample_1","mz_cloud",617502.063380503
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"thailand_sample_2","mz_cloud",531400.878093819
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"thailand_sample_3","mz_cloud",569120.745993613
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"thailand_sample_4","mz_cloud",508074.329402445
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"thailand_sample_5","mz_cloud",605842.490940785
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"thailand_sample_6","mz_cloud",604255.708525904
3160,"Isophorone","C9 H14 O",0.52,138.10454,139.11181,12.979,"thailand_sample_8","mz_cloud",771033.134715002
2812,"Jasmone","C11 H16 O",0.2,164.12015,165.12742,14.275,"lysimeter_eg_03y_171221","mz_cloud",2225326.83688111
6716,"Jasmonic acid","C12 H18 O3",0.23,210.12564,211.13292,13.191,"lysimeter_op_0_3y_171221","mz_cloud",534233.703665612
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"crh_inlet","mz_cloud",242910.310044015
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"lysimeter_control_eg_171221","mz_cloud",1397412.80431752
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"lysimeter_control_op_171221","mz_cloud",1509833.07350375
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"lysimeter_control_op_260122","mz_cloud",237287.047650873
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"lysimeter_eg_03y_171221","mz_cloud",397042.988034534
1262,"Kynurenic acid","C10 H7 N O3",0.14,189.04262,190.0499,13.616,"lysimeter_eg_03y_250122","mz_cloud",130819.964043763
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"lysimeter_op_0_3y_171221","mz_cloud",1696767.99113022
1262,"Kynurenic acid","C10 H7 N O3",0.14,189.04262,190.0499,13.616,"lysimeter_op_0_3y_250122","mz_cloud",5205536.10116719
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"lysimeter_op_3_10y_171221","mz_cloud",1338941.11007745
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"thailand_sample_7","mz_cloud",3398077.0471304
1913,"Kynurenic acid","C10 H7 N O3",0.17,189.04262,190.0499,7.832,"thailand_sample_8","mz_cloud",2980941.25982407
5106,"L-Ergothioneine","C9 H15 N3 O2 S",0.46,229.0886,230.09588,6.507,"landfill_eg_0_3y","mz_cloud",991936.370313323
5106,"L-Ergothioneine","C9 H15 N3 O2 S",0.46,229.0886,230.09588,6.507,"lysimeter_control_eg_171221","mz_cloud",378881.410107816
5106,"L-Ergothioneine","C9 H15 N3 O2 S",0.46,229.0886,230.09588,6.507,"lysimeter_eg_03y_171221","mz_cloud",523985.415995956
5106,"L-Ergothioneine","C9 H15 N3 O2 S",0.46,229.0886,230.09588,6.507,"lysimeter_eg_3_10y_171221","mz_cloud",160815.055464517
845,"Laurolactam","C12 H23 N O",0.09,197.17798,198.18526,3.455,"landfill_eg_3_10y","mz_cloud",7654042.07916247
6340,"Meperidine-d5","C15 H16 [2]H5 N O2",-2.47,252.18799,253.19527,19.133,"landfill_eg_3_10y","mz_cloud",635943.016333752
5446,"Morphine D3","C17 H16 [2]H3 N O3",-0.85,288.15508,289.16236,9.816,"landfill_eg_3_10y","mz_cloud",885413.114702215
6080,"Morphine D3","C17 H16 [2]H3 N O3",-0.63,288.15514,289.16242,9.273,"lysimeter_control_eg_140622","mz_cloud",116325.810840113
6080,"Morphine D3","C17 H16 [2]H3 N O3",-0.63,288.15514,289.16242,9.273,"lysimeter_eg_03y_171221","mz_cloud",625184.001227801
6080,"Morphine D3","C17 H16 [2]H3 N O3",-0.63,288.15514,289.16242,9.273,"thailand_sample_6","mz_cloud",100140.225862189
3217,"N'',N'''-di[2-chloro-4-(dimethylamino)benzylidene]carbonic dihydrazide","C19 H22 Cl2 N6 O",2.99,420.12447,421.13175,8.132,"landfill_eg_0_3y","mz_cloud",1883335.58529631
3217,"N'',N'''-di[2-chloro-4-(dimethylamino)benzylidene]carbonic dihydrazide","C19 H22 Cl2 N6 O",2.99,420.12447,421.13175,8.132,"landfill_op_y104","mz_cloud",585888.240359439
3217,"N'',N'''-di[2-chloro-4-(dimethylamino)benzylidene]carbonic dihydrazide","C19 H22 Cl2 N6 O",2.99,420.12447,421.13175,8.132,"lysimeter_control_op_171221","mz_cloud",554510.477937715
3217,"N'',N'''-di[2-chloro-4-(dimethylamino)benzylidene]carbonic dihydrazide","C19 H22 Cl2 N6 O",2.99,420.12447,421.13175,8.132,"lysimeter_eg_03y_250122","mz_cloud",130080.417863259
3217,"N'',N'''-di[2-chloro-4-(dimethylamino)benzylidene]carbonic dihydrazide","C19 H22 Cl2 N6 O",2.99,420.12447,421.13175,8.132,"lysimeter_eg_3_10y_171221","mz_cloud",343794.551505269
3217,"N'',N'''-di[2-chloro-4-(dimethylamino)benzylidene]carbonic dihydrazide","C19 H22 Cl2 N6 O",2.99,420.12447,421.13175,8.132,"lysimeter_op_10y_171222","mz_cloud",384662.766448557
