"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
5535,"Nitroxoline_2.84","Nitroxoline","C9 H6 N2 O3","Full match","No results","Full match",0.2,190.03788,191.04514,2.84,861094.808540499,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",301577.209342731,6.1,"kps_pharmaceuticals_oct22","Single match found"
5535,"Nitroxoline_2.84","Nitroxoline","C9 H6 N2 O3","Full match","No results","Full match",0.2,190.03788,191.04514,2.84,861094.808540499,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",187763.97271423,5.8,"kps_pharmaceuticals_oct22","Single match found"
5535,"Nitroxoline_2.84","Nitroxoline","C9 H6 N2 O3","Full match","No results","Full match",0.2,190.03788,191.04514,2.84,861094.808540499,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",353495.183161105,6.6,"kps_pharmaceuticals_oct22","Single match found"
5535,"Nitroxoline_2.84","Nitroxoline","C9 H6 N2 O3","Full match","No results","Full match",0.2,190.03788,191.04514,2.84,861094.808540499,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",249767.078092108,6.1,"kps_pharmaceuticals_oct22","Single match found"
5535,"Nitroxoline_2.84","Nitroxoline","C9 H6 N2 O3","Full match","No results","Full match",0.2,190.03788,191.04514,2.84,861094.808540499,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",861094.808540499,7.5,"kps_pharmaceuticals_oct22","Single match found"
7475,"Nomegestrol acetate_11.733","Nomegestrol acetate","C23 H30 O4","Invalid mass","Not the top hit","Full match",-0.08,370.21438,371.22166,11.733,335773.090834731,4,77.5,73.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",125993.912833987,6.5,"kps_pharmaceuticals_oct22","Single match found"
7475,"Nomegestrol acetate_11.733","Nomegestrol acetate","C23 H30 O4","Invalid mass","Not the top hit","Full match",-0.08,370.21438,371.22166,11.733,335773.090834731,4,77.5,73.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",335773.090834731,7.7,"kps_pharmaceuticals_oct22","Single match found"
5975,"Nonanedioic acid_1.3","Nonanedioic acid","C9 H16 O4","No match","Invalid mass","Full match",-3.12,188.10427,415.17106,1.3,729904.135765232,7,83.1,9.2,"DDA for preferred ion","[2M+K]+1","thailand_sample_6",503615.620617846,8,"kps_pharmaceuticals_oct22","Single match found"
8354,"Noopept_5.101","Noopept","C17 H22 N2 O4","Not the top hit","Invalid mass","Full match",0.06,318.15798,319.16525,5.101,127985.472896825,3,92.3,64.2,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",127985.472896825,7.4,"kps_psychoactive_substances_v2","Single match found"
1476,"Nootkatone_16.228","Nootkatone","C15 H22 O","Not the top hit","Full match","No results",0.4,218.16715,219.17443,16.228,4429829.18405499,4,87.4,80.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",4429829.18405499,7.8,"mz_cloud","No matches found"
1476,"Nootkatone_16.228","Nootkatone","C15 H22 O","Not the top hit","Full match","No results",0.4,218.16715,219.17443,16.228,4429829.18405499,4,87.4,80.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",2972007.28908701,7.8,"mz_cloud","No matches found"
1476,"Nootkatone_16.228","Nootkatone","C15 H22 O","Not the top hit","Full match","No results",0.4,218.16715,219.17443,16.228,4429829.18405499,4,87.4,80.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",3079589.85505004,8.4,"mz_cloud","No matches found"
1476,"Nootkatone_16.228","Nootkatone","C15 H22 O","Not the top hit","Full match","No results",0.4,218.16715,219.17443,16.228,4429829.18405499,4,87.4,80.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",2526842.56336093,7.8,"mz_cloud","No matches found"
4753,"Nootkatone_17.063","Nootkatone","C15 H22 O","Not the top hit","Full match","No results",0.42,218.16716,219.17443,17.063,1123637.09378009,3,90.7,82.7,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1123637.09378009,6.4,"mz_cloud","No matches found"
4753,"Nootkatone_17.063","Nootkatone","C15 H22 O","Not the top hit","Full match","No results",0.42,218.16716,219.17443,17.063,1123637.09378009,3,90.7,82.7,"DDA for preferred ion","[M+H]+1","thailand_sample_8",1095178.93591237,7,"mz_cloud","No matches found"
4163,"Norethindrone_18.092","Norethindrone","C20 H26 O2","Not the top hit","Not the top hit","Full match",0.44,298.19341,299.20069,18.092,1353311.48078282,3,98.4,93.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1064013.38215303,8,"kps_pharmaceuticals_oct22","Multiple matches found"
4163,"Norethindrone_18.092","Norethindrone","C20 H26 O2","Not the top hit","Not the top hit","Full match",0.44,298.19341,299.20069,18.092,1353311.48078282,3,98.4,93.4,"DDA for preferred ion","[M+H]+1","thailand_sample_1",271059.165884462,7.7,"kps_pharmaceuticals_oct22","Multiple matches found"
4163,"Norethindrone_18.092","Norethindrone","C20 H26 O2","Not the top hit","Not the top hit","Full match",0.44,298.19341,299.20069,18.092,1353311.48078282,3,98.4,93.4,"DDA for preferred ion","[M+H]+1","thailand_sample_3",1285731.46553152,8,"kps_pharmaceuticals_oct22","Multiple matches found"
4163,"Norethindrone_18.092","Norethindrone","C20 H26 O2","Not the top hit","Not the top hit","Full match",0.44,298.19341,299.20069,18.092,1353311.48078282,3,98.4,93.4,"DDA for preferred ion","[M+H]+1","thailand_sample_6",325684.376149532,6.6,"kps_pharmaceuticals_oct22","Multiple matches found"
4163,"Norethindrone_18.092","Norethindrone","C20 H26 O2","Not the top hit","Not the top hit","Full match",0.44,298.19341,299.20069,18.092,1353311.48078282,3,98.4,93.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",493778.393871174,6.4,"kps_pharmaceuticals_oct22","Multiple matches found"
6848,"Norfludiazepam_1.372","Norfludiazepam","C15 H10 Cl F N2 O","No match","Full match","No results",-2.39,288.04588,289.05316,1.372,501492.328495148,1,73.7,8.7,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",501492.328495148,5.3,"mz_cloud","No matches found"
7527,"Norfludiazepam_15.13","Norfludiazepam","C15 H10 Cl F N2 O","No match","Full match","No results",0.76,288.04679,289.05407,15.13,319285.673504916,1,87.4,9.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",208124.48355249,7.4,"mz_cloud","No matches found"
6848,"Norfludiazepam_1.372","Norfludiazepam","C15 H10 Cl F N2 O","No match","Full match","No results",-2.39,288.04588,289.05316,1.372,501492.328495148,1,73.7,8.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",169175.568490232,7.9,"mz_cloud","No matches found"
4494,"Norharman_15.328","Norharman","C11 H8 N2","Full match","Full match","No results",0.09,168.06876,169.07604,15.328,1210554.68982466,2,87.8,9.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",1210554.68982466,8,"mz_cloud","No matches found"
4494,"Norharman_15.328","Norharman","C11 H8 N2","Full match","Full match","No results",0.09,168.06876,169.07604,15.328,1210554.68982466,2,87.8,9.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",766967.651212695,5.3,"mz_cloud","No matches found"
6217,"Normethandrone_15.08","Normethandrone","C19 H28 O2","Not the top hit","Partial match","Full match",0.88,288.20918,289.21646,15.08,667716.671081292,4,88.2,54.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",667716.671081292,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
4628,"Noroxymorphone_6.807","Noroxymorphone","C16 H17 N O4","Not the top hit","Full match","No results",0.97,287.11604,288.12331,6.807,1162579.19154433,4,83.7,52.2,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1162579.19154433,6.4,"mz_cloud","No matches found"
3663,"O-Arachidonoyl ethanolamine_15.542","O-Arachidonoyl ethanolamine","C22 H37 N O2","Not the top hit","Full match","No results",-0.02,347.28242,348.2897,15.542,1602706.60293901,2,80.2,75.3,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",475462.112931059,7.2,"mz_cloud","No matches found"
3745,"O-Arachidonoyl ethanolamine_17.024","O-Arachidonoyl ethanolamine","C22 H37 N O2","Full match","Full match","No results",0.06,347.28245,348.28973,17.024,1560017.89659145,2,80.3,75.4,"DDA for preferred ion","[M+H]+1","thailand_sample_6",426923.981386038,7.7,"mz_cloud","No matches found"
6514,"O-acetylsalicylhydroxamicacid_4.355","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.25,195.05321,196.06048,4.355,586233.384518374,2,84.5,9.2,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",173188.721497643,5.2,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","landfill_op_y104",1979890.16354317,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",268266.490993941,7.2,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",1470196.48704682,5.1,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",477154.1645179,7.2,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",171586.114437827,5.2,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",282404.349692013,6.6,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",217130.058046869,5.2,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",312897.520562605,6.6,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",665933.650253555,7,"kps_pharmaceuticals_oct22","Multiple matches found"
3146,"O-acetylsalicylhydroxamicacid_7.681","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Partial match","Full match",0.05,195.05317,196.06043,7.681,1935842.21287551,4,74.5,46.8,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",147253.167426156,7.4,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",1382917.53254208,5.7,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",1830414.92450408,5.1,"kps_pharmaceuticals_oct22","Multiple matches found"
1997,"O-acetylsalicylhydroxamicacid_1.35","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.1,195.05318,196.06045,1.35,3208101.02967538,3,89.2,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_7104_250122",221361.848640386,5.8,"kps_pharmaceuticals_oct22","Multiple matches found"
253,"O-acetylsalicylhydroxamicacid_6.466","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Invalid mass","Full match",0.13,195.05318,196.06046,6.466,22587331.0589601,1,74.6,8.7,"DDA for preferred ion","[M+H]+1","thailand_sample_6",904477.474572774,8.6,"kps_pharmaceuticals_oct22","Multiple matches found"
184,"O-acetylsalicylhydroxamicacid_6.264","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.05,195.05317,196.06044,6.264,32283048.8912371,2,75.6,8.8,"DDA for preferred ion","[M+H]+1","thailand_sample_7",32283048.8912371,6.2,"kps_pharmaceuticals_oct22","Multiple matches found"
184,"O-acetylsalicylhydroxamicacid_6.264","O-acetylsalicylhydroxamicacid","C9 H9 N O4","Full match","Not the top hit","Full match",0.05,195.05317,196.06044,6.264,32283048.8912371,2,75.6,8.8,"DDA for preferred ion","[M+H]+1","thailand_sample_8",31986915.4944122,6.2,"kps_pharmaceuticals_oct22","Multiple matches found"
5504,"O-succinylbenzoate_8.749","O-succinylbenzoate","C11 H10 O5","Full match","No results","Full match",0.56,222.05295,223.06021,8.749,868050.300801085,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",348415.992151343,7.7,"kps_pharmaceuticals_oct22","Multiple matches found"
810,"Ocinaplon_8.151","Ocinaplon","C17 H11 N5 O","Not the top hit","Invalid mass","Full match",-4.06,301.09514,302.10242,8.151,7931101.28203741,4,75.9,47.7,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",273282.640886284,6.6,"kps_pharmaceuticals_oct22","Single match found"
810,"Ocinaplon_8.151","Ocinaplon","C17 H11 N5 O","Not the top hit","Invalid mass","Full match",-4.06,301.09514,302.10242,8.151,7931101.28203741,4,75.9,47.7,"DDA for preferred ion","[M+H]+1","thailand_sample_7",7931101.28203741,8.4,"kps_pharmaceuticals_oct22","Single match found"
810,"Ocinaplon_8.151","Ocinaplon","C17 H11 N5 O","Not the top hit","Invalid mass","Full match",-4.06,301.09514,302.10242,8.151,7931101.28203741,4,75.9,47.7,"DDA for preferred ion","[M+H]+1","thailand_sample_8",7801344.62590094,8.4,"kps_pharmaceuticals_oct22","Single match found"
6374,"Odiparcil_14.338","Odiparcil","C15 H16 O6 S","Not the top hit","Invalid mass","Full match",2.37,324.06753,325.0748,14.338,629009.307032296,3,92.3,9.6,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",281251.504135073,7.7,"kps_pharmaceuticals_oct22","Single match found"
6374,"Odiparcil_14.338","Odiparcil","C15 H16 O6 S","Not the top hit","Invalid mass","Full match",2.37,324.06753,325.0748,14.338,629009.307032296,3,92.3,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",111958.213417721,7.6,"kps_pharmaceuticals_oct22","Single match found"
6374,"Odiparcil_14.338","Odiparcil","C15 H16 O6 S","Not the top hit","Invalid mass","Full match",2.37,324.06753,325.0748,14.338,629009.307032296,3,92.3,9.6,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",193577.02945928,7.9,"kps_pharmaceuticals_oct22","Single match found"
6374,"Odiparcil_14.338","Odiparcil","C15 H16 O6 S","Not the top hit","Invalid mass","Full match",2.37,324.06753,325.0748,14.338,629009.307032296,3,92.3,9.6,"DDA for preferred ion","[M+H]+1","thailand_sample_7",598090.306124221,7,"kps_pharmaceuticals_oct22","Single match found"
6374,"Odiparcil_14.338","Odiparcil","C15 H16 O6 S","Not the top hit","Invalid mass","Full match",2.37,324.06753,325.0748,14.338,629009.307032296,3,92.3,9.6,"DDA for preferred ion","[M+H]+1","thailand_sample_8",629009.307032296,7,"kps_pharmaceuticals_oct22","Single match found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst1",856279.298681143,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst2",830425.364171314,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst3",834667.367196001,8.6,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst4",915342.612928207,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_fst5",845328.832961418,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","crh_inlet",853514.593825285,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",729286.109088165,6.4,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",738250.231746926,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","landfill_op_y104",683701.467668327,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",811880.039641006,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",786304.457828608,7,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",705410.999547483,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",829737.054651331,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",685144.256670153,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",795790.870803313,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",826896.360240559,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",856028.221788952,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",775844.125275627,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",791630.883803832,8.6,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",627949.578140666,5.9,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",765749.032599726,8.6,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",856415.514651835,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",777034.008401456,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",745828.216782946,8,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",794069.70372615,7,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",804385.509235816,8.6,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",734367.568054227,7,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",784904.006069278,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",739396.976418504,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",796414.13662639,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",680174.387535718,5.3,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_250122",842196.377581108,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_7104_250122",827267.821858233,7,"kps_psychoactive_substances_v2","Multiple matches found"
5239,"Ohmefentanyl_13.206","Ohmefentanyl","C23 H30 N2 O2","No match","No results","Full match",-0.16,366.23067,367.23795,13.206,948817.997865437,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_1",821549.249299749,7.5,"kps_psychoactive_substances_v2","Multiple matches found"
