"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location"
1132,"Gaxilose","C11 H20 O10",312.10691,313.11419,20.154,"sc001"
1132,"Gaxilose","C11 H20 O10",312.10691,313.11419,20.154,"sc002"
1132,"Gaxilose","C11 H20 O10",312.10691,313.11419,20.154,"sc003"
1132,"Gaxilose","C11 H20 O10",312.10691,313.11419,20.154,"sc004"
1132,"Gaxilose","C11 H20 O10",312.10691,313.11419,20.154,"sc014"
6241,"Gemcabene","C16 H30 O5",302.20976,303.21704,21.635,"sc001"
6241,"Gemcabene","C16 H30 O5",302.20976,303.21704,21.635,"sc004"
6241,"Gemcabene","C16 H30 O5",302.20976,303.21704,21.635,"sc005"
6241,"Gemcabene","C16 H30 O5",302.20976,303.21704,21.635,"sc014"
6241,"Gemcabene","C16 H30 O5",302.20976,303.21704,21.635,"sc023"
6241,"Gemcabene","C16 H30 O5",302.20976,303.21704,21.635,"sc17"
1281,"Gemfibrozil","C15 H22 O3",250.157,251.16427,15.44,"sc003"
1281,"Gemfibrozil","C15 H22 O3",250.157,251.16427,15.44,"sc004"
2707,"Gemfibrozil","C15 H22 O3",250.15697,251.16425,14.026,"sc007"
2918,"Gemfibrozil","C15 H22 O3",250.157,251.16428,17.458,"sc008"
3622,"Gemfibrozil","C15 H22 O3",250.157,251.16428,17.785,"sc009"
2707,"Gemfibrozil","C15 H22 O3",250.15697,251.16425,14.026,"sc020"
965,"Gentamicin","C21 H43 N5 O7",477.31612,478.32339,1.52,"sc003"
965,"Gentamicin","C21 H43 N5 O7",477.31612,478.32339,1.52,"sc007"
965,"Gentamicin","C21 H43 N5 O7",477.31612,478.32339,1.52,"sc020"
965,"Gentamicin","C21 H43 N5 O7",477.31612,478.32339,1.52,"sc023"
1937,"Gentamicin","C21 H43 N5 O7",477.31621,478.32349,1.229,"sc16"
1937,"Gentamicin","C21 H43 N5 O7",477.31621,478.32349,1.229,"sc17"
1937,"Gentamicin","C21 H43 N5 O7",477.31621,478.32349,1.229,"sc18"
9706,"Gentamicin C1_BTM00064","C20 H38 N4 O8",462.26925,463.27653,20.079,"sc011"
8866,"Gentamicin_BTM00017","C19 H36 N4 O8",448.25331,449.26062,2.303,"sc014"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"sc001"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"sc003"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"sc010"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"sc012"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"sc16"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"sc17"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"sc18"
6701,"Geranyl-Pp","C10 H20 O7 P2",314.06799,315.07527,11.154,"solution"
1078,"Geranylgeranyl pyrophosphate","C20 H36 O7 P2",450.19313,451.20041,20.076,"sc007"
1078,"Geranylgeranyl pyrophosphate","C20 H36 O7 P2",450.19313,451.20041,20.076,"sc020"
1078,"Geranylgeranyl pyrophosphate","C20 H36 O7 P2",450.19313,451.20041,20.076,"sc023"
1078,"Geranylgeranyl pyrophosphate","C20 H36 O7 P2",450.19313,451.20041,20.076,"sc16"
759,"Gilteritinib","C29 H44 N8 O3",552.3509,575.34012,17.266,"sc003"
759,"Gilteritinib","C29 H44 N8 O3",552.3509,575.34012,17.266,"sc004"
759,"Gilteritinib","C29 H44 N8 O3",552.3509,575.34012,17.266,"sc007"
1044,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13175,405.27078,1.266,"sc003"
1044,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13175,405.27078,1.266,"sc004"
1044,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13175,405.27078,1.266,"sc008"
2633,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13178,203.13903,1.116,"sc009"
1044,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13175,405.27078,1.266,"sc010"
1044,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13175,405.27078,1.266,"sc011"
1044,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13175,405.27078,1.266,"sc012"
2633,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13178,203.13903,1.116,"sc014"
2633,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13178,203.13903,1.116,"sc020"
2633,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13178,203.13903,1.116,"sc023"
2633,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13178,203.13903,1.116,"sc16"
1044,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13175,405.27078,1.266,"sc17"
2633,"Glutamine T-Butyl Ester","C9 H18 N2 O3",202.13178,203.13903,1.116,"sc18"
5183,"Glutethimide","C13 H15 N O2",217.11036,218.11763,14.886,"sc013"
8078,"Glycerol 1-phosphoserine(1-)","C6 H14 N O8 P",259.04576,260.05304,12.506,"sc023"
6156,"Glycerophosphorylethanolamine","C5 H14 N O6 P",215.05612,216.06339,8.65,"sc003"
6156,"Glycerophosphorylethanolamine","C5 H14 N O6 P",215.05612,216.06339,8.65,"sc004"
6156,"Glycerophosphorylethanolamine","C5 H14 N O6 P",215.05612,216.06339,8.65,"sc008"
6156,"Glycerophosphorylethanolamine","C5 H14 N O6 P",215.05612,216.06339,8.65,"sc014"
6156,"Glycerophosphorylethanolamine","C5 H14 N O6 P",215.05612,216.06339,8.65,"sc020"
6156,"Glycerophosphorylethanolamine","C5 H14 N O6 P",215.05612,216.06339,8.65,"sc023"
6156,"Glycerophosphorylethanolamine","C5 H14 N O6 P",215.05612,216.06339,8.65,"sc16"
738,"Griseofulvin","C17 H17 Cl O6",352.0714,353.07868,14.701,"sc003"
738,"Griseofulvin","C17 H17 Cl O6",352.0714,353.07868,14.701,"sc004"
738,"Griseofulvin","C17 H17 Cl O6",352.0714,353.07868,14.701,"sc007"
738,"Griseofulvin","C17 H17 Cl O6",352.0714,353.07868,14.701,"sc020"
1442,"Griseofulvin_BTM02862","C16 H15 Cl O6",338.05668,339.06395,10.676,"sc001"
762,"Griseofulvin_BTM02862","C16 H15 Cl O6",338.05575,339.06302,13.445,"sc003"
762,"Griseofulvin_BTM02862","C16 H15 Cl O6",338.05575,339.06302,13.445,"sc004"
762,"Griseofulvin_BTM02862","C16 H15 Cl O6",338.05575,339.06302,13.445,"sc007"
762,"Griseofulvin_BTM02862","C16 H15 Cl O6",338.05575,339.06302,13.445,"sc020"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"qc15x"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc008"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc009"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc010"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc011"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc012"
7010,"Guanadrelum","C10 H19 N3 O2",213.14773,214.15499,1.266,"sc014"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc023"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc16"
727,"Guanadrelum","C10 H19 N3 O2",213.14775,214.15502,2.225,"sc18"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc002"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc003"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc004"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc005"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc007"
4407,"Guanine","C5 H5 N5 O",151.04949,152.05676,4.092,"sc009"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc011"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc013"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc014"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc020"
1892,"Guanine","C5 H5 N5 O",151.04949,152.05677,1.6,"sc023"
7598,"Guanine","C5 H5 N5 O",151.04948,152.05676,5.024,"sc18"
8976,"Guanoxan","C10 H13 N3 O2",207.10079,208.10807,4.031,"sc013"
6051,"Halobetasol","C22 H27 Cl F2 O4",428.15449,429.16177,20.049,"sc001"
8542,"Harmaline","C13 H14 N2 O",214.11069,215.11797,13.047,"sc002"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc003"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc004"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc007"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc008"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc009"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc020"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc023"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc15"
1685,"Harmaline","C13 H14 N2 O",214.11068,215.11795,10.186,"sc16"
2914,"Hemi-Babim","C16 H14 N6",290.12682,291.1341,7.03,"sc003"
2914,"Hemi-Babim","C16 H14 N6",290.12682,291.1341,7.03,"sc004"
2914,"Hemi-Babim","C16 H14 N6",290.12682,291.1341,7.03,"sc007"
3639,"Hemi-Babim","C16 H14 N6",290.12681,291.13409,7.217,"sc009"
3639,"Hemi-Babim","C16 H14 N6",290.12681,291.13409,7.217,"sc014"
3910,"Hemi-Babim","C16 H14 N6",290.12684,291.13411,10.075,"sc020"
3000,"Hemi-Babim","C16 H14 N6",290.12685,291.13412,11.542,"sc023"
3659,"Hemi-Babim","C16 H14 N6",290.12685,291.13413,6.496,"sc15"
2242,"Hemi-Babim","C16 H14 N6",290.12684,291.13412,12.067,"sc16"
3910,"Hemi-Babim","C16 H14 N6",290.12684,291.13411,10.075,"sc18"
3734,"Heptanophenone","C13 H18 O",190.13582,191.14309,12.929,"sc003"
4790,"Heptanophenone","C13 H18 O",190.13579,191.14307,16.99,"sc15"
7505,"Hesperidin","C28 H34 O15",610.18945,633.17865,11.695,"sc001"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc001"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc002"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc003"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc004"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc005"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc007"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc008"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc009"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc010"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc011"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc012"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc013"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc014"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc020"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc023"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc15"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc16"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc17"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"sc18"
44,"Hexadecanamide","C16 H33 N O",255.25626,256.26354,21.131,"solution"
3384,"Hexafluorenium","C36 H42 N2",502.33355,503.34083,22.73,"sc011"
8409,"Hexamethylmelamine","C9 H18 N6",210.15957,211.16684,15.536,"sc008"
8409,"Hexamethylmelamine","C9 H18 N6",210.15957,211.16684,15.536,"sc012"
1589,"Histamine","C5 H9 N3",111.07981,112.08708,1.666,"sc007"
6533,"Huperzine A","C15 H18 N2 O",242.14206,243.14931,15.413,"sc002"
4156,"Huperzine A","C15 H18 N2 O",242.14207,243.14935,14.494,"sc008"
4156,"Huperzine A","C15 H18 N2 O",242.14207,243.14935,14.494,"sc15"
2777,"Huperzine B","C16 H20 N2 O",256.15764,257.16491,16.208,"sc003"
2777,"Huperzine B","C16 H20 N2 O",256.15764,257.16491,16.208,"sc004"
2777,"Huperzine B","C16 H20 N2 O",256.15764,257.16491,16.208,"sc008"
258,"Hydracarbazine [INN:DCF]","C5 H7 N5 O",153.06543,171.09924,8.235,"sc007"
6687,"Hydrochlorothiazide","C7 H8 Cl N3 O4 S2",296.9646,319.95378,5.498,"sc003"
6687,"Hydrochlorothiazide","C7 H8 Cl N3 O4 S2",296.9646,319.95378,5.498,"sc004"
6687,"Hydrochlorothiazide","C7 H8 Cl N3 O4 S2",296.9646,319.95378,5.498,"sc007"
1776,"Hydrocinnamic acid","C9 H10 O2",150.06816,151.07543,20.011,"sc007"
1776,"Hydrocinnamic acid","C9 H10 O2",150.06816,151.07543,20.011,"sc014"
1776,"Hydrocinnamic acid","C9 H10 O2",150.06816,151.07543,20.011,"sc020"
1776,"Hydrocinnamic acid","C9 H10 O2",150.06816,151.07543,20.011,"sc023"
1776,"Hydrocinnamic acid","C9 H10 O2",150.06816,151.07543,20.011,"sc15"
6071,"Hydrocortamate","C27 H41 N O6",475.29335,476.30062,12.404,"sc023"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc001"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc002"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc003"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc005"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc008"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc009"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc010"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc011"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc012"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc013"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc014"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc020"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc023"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc15"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc17"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"sc18"
1732,"Hydrocortisone 21-acetate_BTM04485","C23 H32 O7",420.21583,421.22319,20.301,"solution"
2018,"Hydromorphone","C17 H19 N O3",285.13664,286.14392,6.198,"sc003"
844,"Hydromorphone","C17 H19 N O3",285.13666,286.14394,16.855,"sc004"
844,"Hydromorphone","C17 H19 N O3",285.13666,286.14394,16.855,"sc007"
844,"Hydromorphone","C17 H19 N O3",285.13666,286.14394,16.855,"sc008"
844,"Hydromorphone","C17 H19 N O3",285.13666,286.14394,16.855,"sc013"
2018,"Hydromorphone","C17 H19 N O3",285.13664,286.14392,6.198,"sc020"
4463,"Hydroquinone","C6 H6 O2",110.03694,111.04421,12.854,"sc003"
4463,"Hydroquinone","C6 H6 O2",110.03694,111.04421,12.854,"sc004"
207,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.1055,212.13933,1.275,"sc003"
207,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.1055,212.13933,1.275,"sc004"
2419,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10556,195.11284,1.996,"sc008"
7849,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,3.728,"sc009"
2745,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10556,195.11284,6.113,"sc013"
2419,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10556,195.11284,1.996,"sc014"
207,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.1055,212.13933,1.275,"sc020"
2880,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11284,4.056,"sc023"
207,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.1055,212.13933,1.275,"sc15"
207,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.1055,212.13933,1.275,"sc16"
3188,"Hydroxypethidine","C15 H21 N O3",263.15223,264.1595,6.238,"sc009"
1157,"Hydroxypethidine","C15 H21 N O3",263.15225,264.15952,11.518,"sc014"
1157,"Hydroxypethidine","C15 H21 N O3",263.15225,264.15952,11.518,"sc15"
1959,"Hydroxystilbamidine","C16 H16 N4 O",280.13128,303.12053,9.937,"sc009"
616,"Hydroxystilbamidine","C16 H16 N4 O",280.13123,303.12046,15.057,"sc020"
6451,"Hydroxyzine","C21 H27 Cl N2 O2",374.17691,375.18419,21.568,"sc002"
5164,"Hydroxyzine","C21 H27 Cl N2 O2",374.17693,375.1842,20.524,"sc004"
6451,"Hydroxyzine","C21 H27 Cl N2 O2",374.17691,375.18419,21.568,"sc007"
5164,"Hydroxyzine","C21 H27 Cl N2 O2",374.17693,375.1842,20.524,"sc008"
5164,"Hydroxyzine","C21 H27 Cl N2 O2",374.17693,375.1842,20.524,"sc012"
6451,"Hydroxyzine","C21 H27 Cl N2 O2",374.17691,375.18419,21.568,"sc014"
5164,"Hydroxyzine","C21 H27 Cl N2 O2",374.17693,375.1842,20.524,"sc16"
631,"Ibandronic acid","C9 H23 N O7 P2",319.0954,320.10273,7.775,"sc001"
631,"Ibandronic acid","C9 H23 N O7 P2",319.0954,320.10273,7.775,"sc002"
631,"Ibandronic acid","C9 H23 N O7 P2",319.0954,320.10273,7.775,"sc003"
571,"Ibodutant","C37 H48 N4 O4 S",644.34203,645.34931,16.446,"sc003"
571,"Ibodutant","C37 H48 N4 O4 S",644.34203,645.34931,16.446,"sc008"
571,"Ibodutant","C37 H48 N4 O4 S",644.34203,645.34931,16.446,"sc020"
571,"Ibodutant","C37 H48 N4 O4 S",644.34203,645.34931,16.446,"sc023"
571,"Ibodutant","C37 H48 N4 O4 S",644.34203,645.34931,16.446,"sc15"
571,"Ibodutant","C37 H48 N4 O4 S",644.34203,645.34931,16.446,"sc16"
5270,"Ibudilast","C14 H18 N2 O",230.14204,231.14931,14.974,"sc002"
5270,"Ibudilast","C14 H18 N2 O",230.14204,231.14931,14.974,"sc008"
5270,"Ibudilast","C14 H18 N2 O",230.14204,231.14931,14.974,"sc009"
269,"Ibuprofen","C13 H18 O2",206.13069,207.13797,15.104,"sc002"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc003"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc004"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc007"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc009"
4709,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.701,"sc010"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc014"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc020"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc023"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc15"
374,"Ibuproxam","C13 H19 N O2",221.14166,222.14894,5.072,"sc16"
6564,"Icaridin","C12 H23 N O3",229.16789,230.17517,7.23,"sc16"
1166,"Ilomastat","C20 H28 N4 O4",388.21271,389.21998,17.046,"sc010"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc003"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc004"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc007"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc014"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc020"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc023"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc15"
17,"Imexon","C4 H5 N3 O",111.0434,112.05068,3.107,"sc16"
7875,"Imidacloprid","C9 H10 Cl N5 O2",255.05238,256.05966,9.17,"sc003"
7875,"Imidacloprid","C9 H10 Cl N5 O2",255.05238,256.05966,9.17,"sc004"
7875,"Imidacloprid","C9 H10 Cl N5 O2",255.05238,256.05966,9.17,"sc007"
7875,"Imidacloprid","C9 H10 Cl N5 O2",255.05238,256.05966,9.17,"sc008"
2233,"Imidacloprid-UREA","C9 H10 Cl N3 O",211.05126,212.05853,8.883,"sc008"
2233,"Imidacloprid-UREA","C9 H10 Cl N3 O",211.05126,212.05853,8.883,"sc014"
2233,"Imidacloprid-UREA","C9 H10 Cl N3 O",211.05126,212.05853,8.883,"sc020"
2233,"Imidacloprid-UREA","C9 H10 Cl N3 O",211.05126,212.05853,8.883,"sc15"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc003"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc004"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc007"
59,"Imidazopyridazin 1","C18 H18 N4 O",306.14688,307.15416,15.88,"sc008"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc014"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc020"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc023"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc15"
21,"Imidazopyridazin 1","C18 H18 N4 O",306.14682,307.1541,15.496,"sc16"
3681,"Imipenem","C12 H17 N3 O4 S",299.09415,300.10142,7.122,"sc004"
3681,"Imipenem","C12 H17 N3 O4 S",299.09415,300.10142,7.122,"sc007"
3681,"Imipenem","C12 H17 N3 O4 S",299.09415,300.10142,7.122,"sc008"
3681,"Imipenem","C12 H17 N3 O4 S",299.09415,300.10142,7.122,"sc020"
9611,"Imipenem/Cilastatin_BTM00991","C12 H17 N3 O5 S",315.08907,316.09634,3.967,"sc007"
8802,"Immucillin g","C11 H15 N5 O4",281.11251,282.11979,4.691,"sc003"
8802,"Immucillin g","C11 H15 N5 O4",281.11251,282.11979,4.691,"sc004"
8802,"Immucillin g","C11 H15 N5 O4",281.11251,282.11979,4.691,"sc007"
8802,"Immucillin g","C11 H15 N5 O4",281.11251,282.11979,4.691,"sc18"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc003"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc004"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc007"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc008"
1417,"Inavir","C21 H36 N4 O8",472.25193,473.25917,8.245,"sc009"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc010"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc013"
430,"Inavir","C21 H36 N4 O8",472.25193,495.24115,9.015,"sc020"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc023"
992,"Inavir","C21 H36 N4 O8",472.25194,495.24116,8.682,"sc15"
223,"Inavir","C21 H36 N4 O8",472.25199,490.28583,10.038,"sc16"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc003"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc004"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc007"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc008"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc009"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc014"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc020"
1118,"Indiplon","C20 H16 N4 O2 S",376.09803,377.10529,14.548,"sc023"
6958,"Indole-3-acrylic acid","C11 H9 N O2",187.06337,188.07064,7.051,"sc15"
5663,"Indoleacetamide","C10 H10 N2 O",174.07939,175.08666,12.652,"sc003"
3123,"Indoleacetamide","C10 H10 N2 O",174.07939,175.08667,4.572,"sc014"
256,"Iohexol","C19 H26 I3 N3 O9",820.87983,821.88712,4.8,"sc007"
5456,"Ioversol","C18 H24 I3 N3 O9",806.86381,807.87109,3.481,"sc020"
4754,"Iproniazid","C9 H13 N3 O",179.10542,376.24419,4.923,"sc007"
799,"Isatin","C8 H5 N O2",147.03212,148.0394,8.142,"sc020"
6678,"Isocarboxazid","C12 H13 N3 O2",231.10089,232.10817,7.517,"sc001"
6678,"Isocarboxazid","C12 H13 N3 O2",231.10089,232.10817,7.517,"sc002"
6419,"Isocarboxazid","C12 H13 N3 O2",231.10087,232.10814,8.441,"sc003"
6678,"Isocarboxazid","C12 H13 N3 O2",231.10089,232.10817,7.517,"sc008"
4114,"Isoniazid","C6 H7 N3 O",137.05901,138.06629,1.979,"sc003"
4264,"Isoniazid","C6 H7 N3 O",137.05902,138.0663,8.226,"sc007"
4114,"Isoniazid","C6 H7 N3 O",137.05901,138.06629,1.979,"sc020"
4114,"Isoniazid","C6 H7 N3 O",137.05901,138.06629,1.979,"sc15"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",248.02095,249.02822,1.278,"sc005"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",248.02095,249.02822,1.278,"sc009"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",248.02095,249.02822,1.278,"sc012"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",248.02095,249.02822,1.278,"sc013"
6420,"Isopentenyl pyrophosphate","C5 H12 O7 P2",246.00523,247.01251,1.281,"sc013"
4844,"Isopropyl tetradecanoate","C17 H34 O2",270.25596,271.26324,23.528,"sc004"
6405,"Isoquinoline","C9 H7 N",129.05797,130.06525,6.412,"sc001"
6405,"Isoquinoline","C9 H7 N",129.05797,130.06525,6.412,"sc010"
6405,"Isoquinoline","C9 H7 N",129.05797,130.06525,6.412,"sc011"
