"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",2870184.81200905,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",2870184.81200905,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",2870184.81200905,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",2729710.12498593,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",2729710.12498593,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",2729710.12498593,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",2863834.5815888,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",2863834.5815888,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",2863834.5815888,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",2903256.67443894,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",2903256.67443894,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",2903256.67443894,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",2522088.47344748,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",2522088.47344748,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",2522088.47344748,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",3197331.47944945,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",3197331.47944945,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",3197331.47944945,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",3051356.0837798,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",3051356.0837798,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",3051356.0837798,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",2984559.04603403,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",2984559.04603403,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",2984559.04603403,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",2655095.29699006,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",2655095.29699006,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",2655095.29699006,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",3043019.78175194,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",3043019.78175194,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",3043019.78175194,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",3341717.68908489,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",3341717.68908489,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_140622",3341717.68908489,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",2829337.11117307,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",2829337.11117307,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122",2829337.11117307,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",2966021.5450195,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",2966021.5450195,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg3_104_250122_20221003231510",2966021.5450195,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",2713998.57924321,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",2713998.57924321,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",2713998.57924321,5.7,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",2849834.30602571,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",2849834.30602571,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",2849834.30602571,5.1,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",4367669.01516203,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",4367669.01516203,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",4367669.01516203,6.2,"mz_cloud","No matches found"
1493,"(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one_20.938","(1R,9S)-11-(4-Fluorobenzoyl)-5-(4-methoxyphenyl)-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one","C25 H23 F N2 O3","No match","Full match","No results",2.18,418.17018,419.17746,20.938,4367669.01516203,3,70.5,8.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_250122",3841633.48003525,5.1,"mz_cloud","No matches found"
