"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_eg_03y_171221"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_eg_03y_250122"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_eg_0_3y_14062022"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_eg_104_171221"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_eg_3_10y_171221"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op0_34_140622"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op3_104_140622"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op_0_3y_171221"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op_0_3y_250122"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op_10y_140622"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op_10y_171222"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op_3_10y_171221"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op_3_10y_250122"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"lysimeter_op_7104_250122"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_1"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_2"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_3"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_4"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_5"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_6"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_7"
240,"Hexadecanamide","C16 H33 N O",255.25632,256.26359,21.188,"thailand_sample_8"
1344,"Hexadecanesulfonyl Fluoride","C16 H33 F O2 S",308.21998,309.22732,13.448,"landfill_eg_3_10y"
1344,"Hexadecanesulfonyl Fluoride","C16 H33 F O2 S",308.21998,309.22732,13.448,"lysimeter_eg_03y_171221"
6548,"Hexamidine [INN:BAN:DCF]","C20 H26 N4 O2",354.20423,377.19342,16.845,"lysimeter_control_eg_171221"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"lysimeter_control_eg_140622"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"lysimeter_control_op_140622"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"lysimeter_control_op_260122"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"lysimeter_eg_03y_250122"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"lysimeter_op_0_3y_250122"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"thailand_sample_6"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"thailand_sample_7"
1666,"Hopantenic acid","C10 H19 N O5",233.1264,234.13367,1.331,"thailand_sample_8"
954,"Hydrocinnamic acid","C9 H10 O2",150.0674,323.12381,4.797,"thailand_sample_7"
954,"Hydrocinnamic acid","C9 H10 O2",150.0674,323.12381,4.797,"thailand_sample_8"
3849,"Hydroquinone","C6 H6 O2",110.03691,111.0442,3.763,"lysimeter_control_op_171221"
3617,"Hydroquinone","C6 H6 O2",110.03691,111.0442,4.158,"lysimeter_op_0_3y_171221"
3849,"Hydroquinone","C6 H6 O2",110.03691,111.0442,3.763,"lysimeter_op_3_10y_171221"
4155,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10556,195.11284,9.972,"landfill_eg_0_3y"
1308,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11282,9.248,"landfill_eg_3_10y"
3003,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,11.114,"landfill_eg_y104"
718,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10554,195.11282,3.856,"landfill_op_y104"
718,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10554,195.11282,3.856,"lysimeter_control_eg_171221"
1308,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11282,9.248,"lysimeter_control_eg_250122"
1522,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,6.193,"lysimeter_control_op_171221"
718,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10554,195.11282,3.856,"lysimeter_eg_03y_171221"
3003,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,11.114,"lysimeter_eg_03y_250122"
1308,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11282,9.248,"lysimeter_eg_0_3y_14062022"
1522,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,6.193,"lysimeter_op_0_3y_171221"
1522,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,6.193,"lysimeter_op_3_10y_171221"
1522,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,6.193,"thailand_sample_7"
1522,"Hydroxy[3-(6-methylpyridin-2-yl)propyl]formamide","C10 H14 N2 O2",194.10555,195.11283,6.193,"thailand_sample_8"
3744,"Hydroxyzine","C21 H27 Cl N2 O2",374.17674,375.18402,19.185,"landfill_eg_3_10y"
3636,"Hydroxyzine","C21 H27 Cl N2 O2",374.17694,375.18422,18.243,"thailand_sample_7"
3636,"Hydroxyzine","C21 H27 Cl N2 O2",374.17694,375.18422,18.243,"thailand_sample_8"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"crh_fst3"
92,"Hyperforin","C35 H52 O4",536.38765,537.39493,20.541,"crh_fst4"
260,"Hyperforin","C35 H52 O4",536.38763,537.39491,24.694,"landfill_eg_y104"
92,"Hyperforin","C35 H52 O4",536.38765,537.39493,20.541,"lysimeter_control_eg_250122"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_control_op_140622"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_control_op_171221"
92,"Hyperforin","C35 H52 O4",536.38765,537.39493,20.541,"lysimeter_eg104_140622"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_eg3_104_140622"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_eg3_104_250122_20221003231510"
260,"Hyperforin","C35 H52 O4",536.38763,537.39491,24.694,"lysimeter_eg_03y_171221"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_eg_03y_250122"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_eg_0_3y_14062022"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_eg_3_10y_171221"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_op3_104_140622"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_op_0_3y_171221"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_op_0_3y_250122"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"lysimeter_op_3_10y_171221"
92,"Hyperforin","C35 H52 O4",536.38765,537.39493,20.541,"lysimeter_op_3_10y_250122"
133,"Hyperforin","C35 H52 O4",536.38768,537.39496,20.152,"thailand_sample_3"
5556,"Ibudilast","C14 H18 N2 O",230.14205,231.14933,15.472,"thailand_sample_7"
5556,"Ibudilast","C14 H18 N2 O",230.14205,231.14933,15.472,"thailand_sample_8"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"landfill_eg_0_3y"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"landfill_eg_3_10y"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"landfill_eg_y104"
4464,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,8.636,"landfill_op_y104"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_control_eg_171221"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_control_eg_250122"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_control_op_171221"
4063,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,5.209,"lysimeter_eg3_104_250122"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_eg_03y_171221"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_eg_03y_250122"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_eg_0_3y_14062022"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_eg_104_171221"
2170,"Ibuproxam","C13 H19 N O2",221.14167,222.14895,7.184,"lysimeter_eg_3_10y_171221"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"lysimeter_control_op_171221"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"lysimeter_control_op_260122"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"lysimeter_op_0_3y_171221"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"lysimeter_op_0_3y_250122"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"lysimeter_op_3_10y_171221"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"thailand_sample_1"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"thailand_sample_3"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"thailand_sample_6"
5323,"Idalopirdine","C20 H19 F5 N2 O",398.14079,399.14807,19.026,"thailand_sample_8"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"landfill_eg_y104"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_control_eg_140622"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_control_eg_250122"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_control_op_140622"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_control_op_171221"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_control_op_260122"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_eg104_140622"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_eg3_104_140622"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_eg3_104_250122"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_eg3_104_250122_20221003231510"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_eg_03y_250122"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_eg_0_3y_14062022"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_op0_34_140622"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_op3_104_140622"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_op_0_3y_171221"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_op_0_3y_250122"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_op_10y_140622"
2649,"Iguratimod","C17 H14 N2 O6 S",374.05577,375.06305,6.642,"lysimeter_op_3_10y_171221"
570,"Imagabalin","C9 H19 N O2",173.1416,174.14888,1.506,"lysimeter_eg_03y_171221"
1575,"Imagabalin","C9 H19 N O2",173.14161,174.14888,2.232,"lysimeter_op_0_3y_171221"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"crh_inlet"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"landfill_eg_0_3y"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"landfill_eg_3_10y"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"landfill_eg_y104"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_control_eg_171221"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_control_op_171221"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_eg_03y_171221"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_eg_03y_250122"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_eg_3_10y_171221"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_op_0_3y_171221"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_op_10y_171222"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"lysimeter_op_3_10y_171221"
858,"Imexon","C4 H5 N3 O",111.04341,112.05068,1.768,"thailand_sample_8"
1813,"Imidazolidinyl urea","C11 H16 N8 O8",388.10748,389.11475,8.35,"lysimeter_control_eg_140622"
1813,"Imidazolidinyl urea","C11 H16 N8 O8",388.10748,389.11475,8.35,"lysimeter_eg3_104_140622"
1813,"Imidazolidinyl urea","C11 H16 N8 O8",388.10748,389.11475,8.35,"lysimeter_op_10y_171222"
1813,"Imidazolidinyl urea","C11 H16 N8 O8",388.10748,389.11475,8.35,"thailand_sample_2"
1813,"Imidazolidinyl urea","C11 H16 N8 O8",388.10748,389.11475,8.35,"thailand_sample_3"
6752,"Immucillin g","C11 H15 N5 O4",281.1127,282.11992,7.421,"landfill_eg_3_10y"
6752,"Immucillin g","C11 H15 N5 O4",281.1127,282.11992,7.421,"lysimeter_op_0_3y_250122"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"crh_inlet"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_control_eg_140622"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_control_eg_171221"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_control_op_171221"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_eg3_104_250122"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_eg3_104_250122_20221003231510"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_eg_03y_171221"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_eg_3_10y_171221"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_op_0_3y_171221"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"lysimeter_op_3_10y_171221"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"thailand_sample_1"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"thailand_sample_2"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"thailand_sample_3"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"thailand_sample_4"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"thailand_sample_5"
2986,"Inavir","C21 H36 N4 O8",472.25196,495.24121,10.133,"thailand_sample_6"
2908,"Indan","C9 H10",118.07837,119.08564,17.356,"crh_fst1"
2908,"Indan","C9 H10",118.07837,119.08564,17.356,"crh_fst2"
2908,"Indan","C9 H10",118.07837,119.08564,17.356,"crh_fst3"
2908,"Indan","C9 H10",118.07837,119.08564,17.356,"crh_fst4"
2908,"Indan","C9 H10",118.07837,119.08564,17.356,"crh_fst5"
2908,"Indan","C9 H10",118.07837,119.08564,17.356,"crh_inlet"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"landfill_eg_0_3y"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"landfill_eg_y104"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"lysimeter_control_op_140622"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"lysimeter_control_op_171221"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"lysimeter_control_op_260122"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"lysimeter_eg_03y_250122"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"lysimeter_eg_3_10y_171221"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"lysimeter_op_10y_171222"
3681,"Indiplon","C20 H16 N4 O2 S",376.09814,377.10541,7.329,"lysimeter_op_3_10y_171221"
2078,"Indole","C8 H7 N",117.05798,118.06526,11.958,"lysimeter_control_eg_171221"
2078,"Indole","C8 H7 N",117.05798,118.06526,11.958,"lysimeter_op_0_3y_250122"
2425,"Intoplicine","C21 H24 N4 O",348.19353,371.18292,16.576,"landfill_eg_3_10y"
1861,"Iodine","I2",253.80856,254.81584,1.205,"landfill_eg_0_3y"
1861,"Iodine","I2",253.80856,254.81584,1.205,"landfill_eg_y104"
1861,"Iodine","I2",253.80856,254.81584,1.205,"landfill_op_y104"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_control_eg_171221"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_control_eg_250122"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_control_op_140622"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_control_op_171221"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_control_op_260122"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg104_140622"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg3_104_140622"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg3_104_250122"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg3_104_250122_20221003231510"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg_03y_250122"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg_0_3y_14062022"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg_104_171221"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_eg_3_10y_171221"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op0_34_140622"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op3_104_140622"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op_0_3y_171221"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op_0_3y_250122"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op_10y_140622"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op_10y_171222"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op_3_10y_171221"
1861,"Iodine","I2",253.80856,254.81584,1.205,"lysimeter_op_7104_250122"
1861,"Iodine","I2",253.80856,254.81584,1.205,"thailand_sample_1"
1861,"Iodine","I2",253.80856,254.81584,1.205,"thailand_sample_6"
1861,"Iodine","I2",253.80856,254.81584,1.205,"thailand_sample_7"
6877,"Iproclozide [INN:BAN:DCF]","C11 H15 Cl N2 O2",242.08324,243.09052,14.428,"lysimeter_op_0_3y_171221"
6877,"Iproclozide [INN:BAN:DCF]","C11 H15 Cl N2 O2",242.08324,243.09052,14.428,"lysimeter_op_3_10y_171221"
5958,"Irosustat","C14 H15 N O5 S",309.06731,310.07459,8.159,"thailand_sample_7"
7779,"Isatoribine","C10 H12 N4 O6 S",316.04851,317.05579,1.273,"thailand_sample_5"
2575,"Isobutylmethylxanthine","C10 H14 N4 O2",222.11178,240.14561,1.989,"lysimeter_op0_34_140622"
2575,"Isobutylmethylxanthine","C10 H14 N4 O2",222.11178,240.14561,1.989,"lysimeter_op_0_3y_250122"
7660,"Isocarboxazid","C12 H13 N3 O2",231.10086,232.10814,8.116,"lysimeter_control_eg_171221"
7660,"Isocarboxazid","C12 H13 N3 O2",231.10086,232.10814,8.116,"lysimeter_eg_03y_171221"
7660,"Isocarboxazid","C12 H13 N3 O2",231.10086,232.10814,8.116,"lysimeter_op_10y_171222"
5724,"Isoformononetin","C16 H12 O4",268.07374,269.08102,12.983,"landfill_eg_3_10y"
5724,"Isoformononetin","C16 H12 O4",268.07374,269.08102,12.983,"thailand_sample_7"
5724,"Isoformononetin","C16 H12 O4",268.07374,269.08102,12.983,"thailand_sample_8"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"landfill_eg_3_10y"
4905,"Isophorone","C9 H14 O",138.10454,139.11182,14.158,"lysimeter_control_eg_171221"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_control_op_171221"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_control_op_260122"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_eg104_140622"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_eg3_104_140622"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_eg3_104_250122"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_eg3_104_250122_20221003231510"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_eg_03y_171221"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_op0_34_140622"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_op3_104_140622"
4905,"Isophorone","C9 H14 O",138.10454,139.11182,14.158,"lysimeter_op_0_3y_171221"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_op_0_3y_250122"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_op_3_10y_171221"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"lysimeter_op_7104_250122"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"thailand_sample_1"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"thailand_sample_2"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"thailand_sample_3"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"thailand_sample_4"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"thailand_sample_5"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"thailand_sample_6"
3160,"Isophorone","C9 H14 O",138.10454,139.11181,12.979,"thailand_sample_8"
4148,"Isopropyl beta-D-1-thiogalactopyranoside","C9 H18 O5 S",238.08828,239.09555,11.705,"landfill_eg_3_10y"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"crh_fst1"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"crh_fst2"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"crh_fst3"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"crh_fst4"
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"crh_fst5"
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"crh_inlet"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"landfill_eg_0_3y"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"landfill_eg_3_10y"
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"landfill_eg_y104"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"landfill_op_y104"
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_control_eg_140622"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_control_eg_171221"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_control_eg_250122"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_control_op_140622"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_control_op_171221"
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_control_op_260122"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_eg104_140622"
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_eg3_104_140622"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg3_104_250122"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg3_104_250122_20221003231510"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg_03y_171221"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg_03y_250122"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_eg_0_3y_14062022"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_eg_104_171221"
2110,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26328,0.809,"lysimeter_eg_3_10y_171221"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op0_34_140622"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op3_104_140622"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_0_3y_171221"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_0_3y_250122"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op_10y_140622"
2707,"Isopropyl tetradecanoate","C17 H34 O2",270.25604,271.26332,23.585,"lysimeter_op_10y_171222"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_3_10y_171221"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_3_10y_250122"
61,"Isopropyl tetradecanoate","C17 H34 O2",270.25601,271.26329,27.14,"lysimeter_op_7104_250122"
