"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
21,"Imidazopyridazin 1","C18 H18 N4 O",-4.05,306.14682,307.1541,15.496,"kps_pharmaceuticals_oct22",9401711.93596678,"francistown wwtp surface water"
59,"Imidazopyridazin 1","C18 H18 N4 O",-3.86,306.14688,307.15416,15.88,"kps_pharmaceuticals_oct22",1919547.83201477,"kasane wwtp (main) surface water"
21,"Imidazopyridazin 1","C18 H18 N4 O",-4.05,306.14682,307.1541,15.496,"kps_pharmaceuticals_oct22",4043736.50143304,"maun wwtp (main) waste water"
21,"Imidazopyridazin 1","C18 H18 N4 O",-4.05,306.14682,307.1541,15.496,"kps_pharmaceuticals_oct22",149582514.406229,"glen valley (reclamation) surface water"
21,"Imidazopyridazin 1","C18 H18 N4 O",-4.05,306.14682,307.1541,15.496,"kps_pharmaceuticals_oct22",35741741.7718344,"glen valley (recreational) surface water"
8802,"Immucillin g","C11 H15 N5 O4",0.37,281.11251,282.11979,4.691,"kps_pharmaceuticals_oct22",398457.689254427,"palapye wwtp (eff) waste water"
8802,"Immucillin g","C11 H15 N5 O4",0.37,281.11251,282.11979,4.691,"kps_pharmaceuticals_oct22",520999.24334544,"palapye wwtp surface water"
8802,"Immucillin g","C11 H15 N5 O4",0.37,281.11251,282.11979,4.691,"kps_pharmaceuticals_oct22",209198.196705447,"francistown wwtp surface water"
223,"Inavir","C21 H36 N4 O8",-2.8,472.25199,490.28583,10.038,"kps_pharmaceuticals_oct22",4109293.09581903,"palapye wwtp (eff) waste water"
223,"Inavir","C21 H36 N4 O8",-2.8,472.25199,490.28583,10.038,"kps_pharmaceuticals_oct22",8148108.27634193,"palapye wwtp surface water"
223,"Inavir","C21 H36 N4 O8",-2.8,472.25199,490.28583,10.038,"kps_pharmaceuticals_oct22",27944868.4051166,"francistown wwtp surface water"
223,"Inavir","C21 H36 N4 O8",-2.8,472.25199,490.28583,10.038,"kps_pharmaceuticals_oct22",1603829.76868316,"kasane wwtp (main) surface water"
1417,"Inavir","C21 H36 N4 O8",-2.92,472.25193,473.25917,8.245,"kps_pharmaceuticals_oct22",1733379.12487663,"kasane wwtp (overflow) surface water"
223,"Inavir","C21 H36 N4 O8",-2.8,472.25199,490.28583,10.038,"kps_pharmaceuticals_oct22",281696.448632123,"kasane (main) surface water"
223,"Inavir","C21 H36 N4 O8",-2.8,472.25199,490.28583,10.038,"kps_pharmaceuticals_oct22",1695298.35167671,"maun beach (after) surface water"
430,"Inavir","C21 H36 N4 O8",-2.93,472.25193,495.24115,9.015,"kps_pharmaceuticals_oct22",1614662.41265966,"glen valley (reclamation) surface water"
223,"Inavir","C21 H36 N4 O8",-2.8,472.25199,490.28583,10.038,"kps_pharmaceuticals_oct22",882802.285531897,"glen valley (recreational) surface water"
5663,"Indoleacetamide","C10 H10 N2 O",0.42,174.07939,175.08666,12.652,"kps_pharmaceuticals_oct22",1509830.96195808,"palapye wwtp (eff) waste water"
3123,"Indoleacetamide","C10 H10 N2 O",0.45,174.07939,175.08667,4.572,"kps_pharmaceuticals_oct22",2301533.37111952,"maun wwtp (main) waste water"
256,"Iohexol","C19 H26 I3 N3 O9",-0.58,820.87983,821.88712,4.8,"kps_pharmaceuticals_oct22",25090342.0746366,"francistown wwtp surface water"
5456,"Ioversol","C18 H24 I3 N3 O9",-1.05,806.86381,807.87109,3.481,"kps_pharmaceuticals_oct22",1467828.00995093,"glen valley (reclamation) surface water"
4754,"Iproniazid","C9 H13 N3 O",-2.49,179.10542,376.24419,4.923,"kps_pharmaceuticals_oct22",1655939.46608565,"francistown wwtp surface water"
799,"Isatin","C8 H5 N O2",0.62,147.03212,148.0394,8.142,"kps_pharmaceuticals_oct22",9922972.32120845,"glen valley (reclamation) surface water"
6678,"Isocarboxazid","C12 H13 N3 O2",0.5,231.10089,232.10817,7.517,"kps_pharmaceuticals_oct22",369205.941126504,"lecheng stream surface water"
6678,"Isocarboxazid","C12 H13 N3 O2",0.5,231.10089,232.10817,7.517,"kps_pharmaceuticals_oct22",286125.535588415,"lecheng spring surface water"
6419,"Isocarboxazid","C12 H13 N3 O2",0.4,231.10087,232.10814,8.441,"kps_pharmaceuticals_oct22",930217.739064553,"palapye wwtp (eff) waste water"
6678,"Isocarboxazid","C12 H13 N3 O2",0.5,231.10089,232.10817,7.517,"kps_pharmaceuticals_oct22",1106038.50048128,"kasane wwtp (main) surface water"
4114,"Isoniazid","C6 H7 N3 O",0.73,137.05901,138.06629,1.979,"kps_pharmaceuticals_oct22",707644.661402281,"palapye wwtp (eff) waste water"
4264,"Isoniazid","C6 H7 N3 O",0.79,137.05902,138.0663,8.226,"kps_pharmaceuticals_oct22",2216666.25932266,"francistown wwtp surface water"
4114,"Isoniazid","C6 H7 N3 O",0.73,137.05901,138.06629,1.979,"kps_pharmaceuticals_oct22",2302907.65557374,"glen valley (reclamation) surface water"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",-2.14,248.02095,249.02822,1.278,"kps_pharmaceuticals_oct22",937606.890839184,"lotsane dam surface water"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",-2.14,248.02095,249.02822,1.278,"kps_pharmaceuticals_oct22",670426.580399978,"kasane wwtp (overflow) surface water"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",-2.14,248.02095,249.02822,1.278,"kps_pharmaceuticals_oct22",328248.757364559,"maun beach (before) surface water"
6060,"Isopentenyl diphosphate-ta","C5 H14 O7 P2",-2.14,248.02095,249.02822,1.278,"kps_pharmaceuticals_oct22",1328808.6693235,"maun beach (after) surface water"
6420,"Isopentenyl pyrophosphate","C5 H12 O7 P2",-2.41,246.00523,247.01251,1.281,"kps_pharmaceuticals_oct22",1263305.01206197,"maun beach (after) surface water"
4844,"Isopropyl tetradecanoate","C17 H34 O2",0.31,270.25596,271.26324,23.528,"kps_pharmaceuticals_oct22",1904885.80965424,"palapye wwtp surface water"
6405,"Isoquinoline","C9 H7 N",0.96,129.05797,130.06525,6.412,"kps_pharmaceuticals_oct22",703734.250890864,"lecheng stream surface water"
6405,"Isoquinoline","C9 H7 N",0.96,129.05797,130.06525,6.412,"kps_pharmaceuticals_oct22",780028.788399201,"kasane (main) surface water"
6405,"Isoquinoline","C9 H7 N",0.96,129.05797,130.06525,6.412,"kps_pharmaceuticals_oct22",950001.829929026,"kasane (recreational) surface water"
6405,"Isoquinoline","C9 H7 N",0.96,129.05797,130.06525,6.412,"kps_pharmaceuticals_oct22",1270325.47899232,"maun wwtp (main) waste water"
6405,"Isoquinoline","C9 H7 N",0.96,129.05797,130.06525,6.412,"kps_pharmaceuticals_oct22",811611.492070314,"glen valley (reclamation) surface water"
7173,"Kebuzone","C19 H18 N2 O3",-2.1,322.13106,323.13834,19.029,"kps_pharmaceuticals_oct22",988562.676855029,"lecheng stream surface water"
7173,"Kebuzone","C19 H18 N2 O3",-2.1,322.13106,323.13834,19.029,"kps_pharmaceuticals_oct22",486463.936050645,"palapye wwtp (eff) waste water"
4041,"Kelatorphan","C14 H18 N2 O5",0.49,294.12172,295.12899,7.782,"kps_pharmaceuticals_oct22",2359824.04171503,"palapye wwtp (eff) waste water"
6798,"Ketanserin","C22 H22 F N3 O3",1.22,395.165,396.17228,18.557,"kps_pharmaceuticals_oct22",1130212.90358004,"lecheng stream surface water"
6798,"Ketanserin","C22 H22 F N3 O3",1.22,395.165,396.17228,18.557,"kps_pharmaceuticals_oct22",162630.439452533,"lotsane dam surface water"
6798,"Ketanserin","C22 H22 F N3 O3",1.22,395.165,396.17228,18.557,"kps_pharmaceuticals_oct22",194069.633757372,"kasane (main) surface water"
6798,"Ketanserin","C22 H22 F N3 O3",1.22,395.165,396.17228,18.557,"kps_pharmaceuticals_oct22",243686.673614223,"glen valley (reclamation) surface water"
6798,"Ketanserin","C22 H22 F N3 O3",1.22,395.165,396.17228,18.557,"kps_pharmaceuticals_oct22",988324.258631893,"glen valley (recreational) surface water"
4865,"Ketoprofen","C16 H14 O3",-0.42,254.09419,255.10146,8.915,"kps_pharmaceuticals_oct22",1889460.60257424,"kasane wwtp (main) surface water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",15237274.9591557,"lecheng stream surface water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",2349376.35308026,"lecheng spring surface water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",15680330.0543096,"palapye wwtp (eff) waste water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",3599444.63299628,"palapye wwtp surface water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",839956.711746905,"francistown wwtp surface water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",858592.874534354,"kasane (recreational) surface water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",553329.654754785,"maun beach (before) surface water"
396,"Kojic acid","C6 H6 O4",0.67,142.0267,143.03398,8.215,"kps_pharmaceuticals_oct22",359532.991314601,"glen valley (reclamation) surface water"
6015,"L-Domoic acid","C15 H21 N O6",0.46,311.13703,312.14431,9.279,"kps_pharmaceuticals_oct22",1344068.59907768,"glen valley (recreational) surface water"
4134,"L-Threoninol","C4 H11 N O2",1.76,105.07916,106.08644,18.553,"kps_pharmaceuticals_oct22",1073575.00415986,"lecheng stream surface water"
1474,"L-Threoninol","C4 H11 N O2",1.74,105.07916,106.08644,10.282,"kps_pharmaceuticals_oct22",4808620.37082093,"palapye wwtp (eff) waste water"
1474,"L-Threoninol","C4 H11 N O2",1.74,105.07916,106.08644,10.282,"kps_pharmaceuticals_oct22",6213334.34664641,"palapye wwtp surface water"
1474,"L-Threoninol","C4 H11 N O2",1.74,105.07916,106.08644,10.282,"kps_pharmaceuticals_oct22",3626047.66772355,"francistown wwtp surface water"
4134,"L-Threoninol","C4 H11 N O2",1.76,105.07916,106.08644,18.553,"kps_pharmaceuticals_oct22",436737.142838211,"maun beach (after) surface water"
1474,"L-Threoninol","C4 H11 N O2",1.74,105.07916,106.08644,10.282,"kps_pharmaceuticals_oct22",853099.376670255,"maun wwtp (main) waste water"
1474,"L-Threoninol","C4 H11 N O2",1.74,105.07916,106.08644,10.282,"kps_pharmaceuticals_oct22",629210.285695762,"glen valley (reclamation) surface water"
1474,"L-Threoninol","C4 H11 N O2",1.74,105.07916,106.08644,10.282,"kps_pharmaceuticals_oct22",483734.572635642,"glen valley (recreational) surface water"
4747,"L-Tyrosine","C9 H11 N O3",0.33,181.07395,182.08124,11.916,"kps_pharmaceuticals_oct22",818406.569680393,"palapye wwtp (eff) waste water"
4747,"L-Tyrosine","C9 H11 N O3",0.33,181.07395,182.08124,11.916,"kps_pharmaceuticals_oct22",668347.299179251,"palapye wwtp surface water"
2787,"L-Tyrosine","C9 H11 N O3",0.25,181.07394,182.08121,6.62,"kps_pharmaceuticals_oct22",3452223.68759867,"francistown wwtp surface water"
3958,"L-Tyrosine","C9 H11 N O3",0.37,181.07396,182.08124,10.568,"kps_pharmaceuticals_oct22",297822.557861688,"kasane wwtp (main) surface water"
5434,"L-Tyrosine","C9 H11 N O3",0.34,181.07396,182.08123,17.756,"kps_pharmaceuticals_oct22",766648.422923703,"kasane wwtp (overflow) surface water"
5434,"L-Tyrosine","C9 H11 N O3",0.34,181.07396,182.08123,17.756,"kps_pharmaceuticals_oct22",926899.087228487,"maun wwtp (main) waste water"
5434,"L-Tyrosine","C9 H11 N O3",0.34,181.07396,182.08123,17.756,"kps_pharmaceuticals_oct22",795977.7013658,"glen valley (reclamation) surface water"
5434,"L-Tyrosine","C9 H11 N O3",0.34,181.07396,182.08123,17.756,"kps_pharmaceuticals_oct22",626500.108566057,"glen valley (recreational) surface water"
6782,"Lactobionic acid","C12 H22 O12",3.26,358.11229,359.11957,18.146,"kps_pharmaceuticals_oct22",137601.304997862,"lecheng stream surface water"
6782,"Lactobionic acid","C12 H22 O12",3.26,358.11229,359.11957,18.146,"kps_pharmaceuticals_oct22",367251.590097034,"lotsane dam surface water"
1394,"Lactulose","C12 H22 O11",-0.41,342.11607,365.10527,1.235,"kps_pharmaceuticals_oct22",6484083.36194923,"lecheng spring surface water"
7591,"Lactulose","C12 H22 O11",4.65,342.1178,343.12508,19.419,"kps_pharmaceuticals_oct22",897880.200091547,"maun wwtp (main) waste water"
104,"Lamivudine","C8 H11 N3 O3 S",0.24,229.05217,230.05948,3.106,"kps_pharmaceuticals_oct22",10465019.3562145,"palapye wwtp (eff) waste water"
104,"Lamivudine","C8 H11 N3 O3 S",0.24,229.05217,230.05948,3.106,"kps_pharmaceuticals_oct22",11225727.5773157,"palapye wwtp surface water"
104,"Lamivudine","C8 H11 N3 O3 S",0.24,229.05217,230.05948,3.106,"kps_pharmaceuticals_oct22",50715140.600239,"francistown wwtp surface water"
104,"Lamivudine","C8 H11 N3 O3 S",0.24,229.05217,230.05948,3.106,"kps_pharmaceuticals_oct22",10328364.1985912,"maun wwtp (main) waste water"
104,"Lamivudine","C8 H11 N3 O3 S",0.24,229.05217,230.05948,3.106,"kps_pharmaceuticals_oct22",5543713.23529002,"glen valley (reclamation) surface water"
104,"Lamivudine","C8 H11 N3 O3 S",0.24,229.05217,230.05948,3.106,"kps_pharmaceuticals_oct22",8594173.28564447,"glen valley (recreational) surface water"
603,"Lamotrigine","C9 H7 Cl2 N5",0.37,255.00795,256.01522,9.954,"kps_pharmaceuticals_oct22",7433088.11469834,"palapye wwtp (eff) waste water"
603,"Lamotrigine","C9 H7 Cl2 N5",0.37,255.00795,256.01522,9.954,"kps_pharmaceuticals_oct22",8066971.66901359,"palapye wwtp surface water"
603,"Lamotrigine","C9 H7 Cl2 N5",0.37,255.00795,256.01522,9.954,"kps_pharmaceuticals_oct22",4906771.45765507,"francistown wwtp surface water"
603,"Lamotrigine","C9 H7 Cl2 N5",0.37,255.00795,256.01522,9.954,"kps_pharmaceuticals_oct22",4362864.73195618,"kasane wwtp (main) surface water"
603,"Lamotrigine","C9 H7 Cl2 N5",0.37,255.00795,256.01522,9.954,"kps_pharmaceuticals_oct22",6467561.06669622,"maun wwtp (main) waste water"
603,"Lamotrigine","C9 H7 Cl2 N5",0.37,255.00795,256.01522,9.954,"kps_pharmaceuticals_oct22",13258078.9150985,"glen valley (reclamation) surface water"
603,"Lamotrigine","C9 H7 Cl2 N5",0.37,255.00795,256.01522,9.954,"kps_pharmaceuticals_oct22",6216116.57329414,"glen valley (recreational) surface water"
3503,"Laninamivir","C13 H22 N4 O7",4.89,346.15054,347.15782,11.916,"kps_pharmaceuticals_oct22",1352919.91429241,"palapye wwtp (eff) waste water"
3503,"Laninamivir","C13 H22 N4 O7",4.89,346.15054,347.15782,11.916,"kps_pharmaceuticals_oct22",1196831.74482214,"palapye wwtp surface water"
3503,"Laninamivir","C13 H22 N4 O7",4.89,346.15054,347.15782,11.916,"kps_pharmaceuticals_oct22",2721237.78584055,"francistown wwtp surface water"
3503,"Laninamivir","C13 H22 N4 O7",4.89,346.15054,347.15782,11.916,"kps_pharmaceuticals_oct22",1104370.57458413,"kasane wwtp (main) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1585806.45652695,"lecheng stream surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1199899.78172437,"lecheng spring surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1439236.4378701,"palapye wwtp (eff) waste water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1859379.30211107,"palapye wwtp surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1626368.86885687,"lotsane dam surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1697688.61459609,"francistown wwtp surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",806263.21512349,"kasane wwtp (main) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",614482.360516786,"kasane wwtp (overflow) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1330442.73757288,"kasane (main) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",2512970.87300309,"kasane (recreational) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",864228.355894404,"maun beach (before) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",916142.411159677,"maun beach (after) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1654081.48739783,"maun wwtp (main) waste water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1388867.24265004,"glen valley (reclamation) surface water"
3355,"Lauryl sulfate","C12 H26 O4 S",2.85,266.15594,267.16322,21.028,"kps_pharmaceuticals_oct22",1738517.25756302,"glen valley (recreational) surface water"
1593,"Lenalidomide","C13 H13 N3 O3",0.48,259.09582,260.10309,12.329,"kps_pharmaceuticals_oct22",5770464.5678924,"maun wwtp (main) waste water"
1593,"Lenalidomide","C13 H13 N3 O3",0.48,259.09582,260.10309,12.329,"kps_pharmaceuticals_oct22",471710.62925368,"glen valley (recreational) surface water"
240,"Lerisetron","C18 H20 N4",-4.19,292.16757,293.17485,15.441,"kps_pharmaceuticals_oct22",2641886.87304633,"palapye wwtp (eff) waste water"
240,"Lerisetron","C18 H20 N4",-4.19,292.16757,293.17485,15.441,"kps_pharmaceuticals_oct22",3455273.73558243,"palapye wwtp surface water"
240,"Lerisetron","C18 H20 N4",-4.19,292.16757,293.17485,15.441,"kps_pharmaceuticals_oct22",362366.163766488,"francistown wwtp surface water"
1471,"Lerisetron","C18 H20 N4",-3.97,292.16764,315.15687,16.859,"kps_pharmaceuticals_oct22",4897599.73710631,"kasane wwtp (main) surface water"
1471,"Lerisetron","C18 H20 N4",-3.97,292.16764,315.15687,16.859,"kps_pharmaceuticals_oct22",2510266.64957012,"maun wwtp (main) waste water"
240,"Lerisetron","C18 H20 N4",-4.19,292.16757,293.17485,15.441,"kps_pharmaceuticals_oct22",23266799.0682516,"glen valley (reclamation) surface water"
1471,"Lerisetron","C18 H20 N4",-3.97,292.16764,315.15687,16.859,"kps_pharmaceuticals_oct22",3352830.53630217,"glen valley (recreational) surface water"
581,"Lersivirine","C17 H18 N4 O2",-3.89,310.14177,333.13101,11.93,"kps_pharmaceuticals_oct22",1256592.16946322,"lecheng spring surface water"
581,"Lersivirine","C17 H18 N4 O2",-3.89,310.14177,333.13101,11.93,"kps_pharmaceuticals_oct22",2357004.60541347,"palapye wwtp (eff) waste water"
581,"Lersivirine","C17 H18 N4 O2",-3.89,310.14177,333.13101,11.93,"kps_pharmaceuticals_oct22",2369916.78542774,"palapye wwtp surface water"
581,"Lersivirine","C17 H18 N4 O2",-3.89,310.14177,333.13101,11.93,"kps_pharmaceuticals_oct22",7062099.25575645,"kasane wwtp (overflow) surface water"
581,"Lersivirine","C17 H18 N4 O2",-3.89,310.14177,333.13101,11.93,"kps_pharmaceuticals_oct22",3276897.54513758,"maun wwtp (main) waste water"
309,"Lersivirine","C17 H18 N4 O2",-3.89,310.14177,333.13099,14.823,"kps_pharmaceuticals_oct22",21624370.7627035,"glen valley (reclamation) surface water"
309,"Lersivirine","C17 H18 N4 O2",-3.89,310.14177,333.13099,14.823,"kps_pharmaceuticals_oct22",3503145.9860798,"glen valley (recreational) surface water"
5513,"Lesogaberan","C3 H9 F N O2 P",4.69,141.03615,142.04343,3.04,"kps_pharmaceuticals_oct22",979741.757354752,"palapye wwtp surface water"
5513,"Lesogaberan","C3 H9 F N O2 P",4.69,141.03615,142.04343,3.04,"kps_pharmaceuticals_oct22",1464954.53244992,"glen valley (reclamation) surface water"
5513,"Lesogaberan","C3 H9 F N O2 P",4.69,141.03615,142.04343,3.04,"kps_pharmaceuticals_oct22",896431.762310693,"glen valley (recreational) surface water"
5968,"Levobunolol","C17 H25 N O3",0.32,291.18354,292.19081,9.501,"kps_pharmaceuticals_oct22",433034.459945049,"lotsane dam surface water"
84,"Levobunolol","C17 H25 N O3",0.39,291.18356,292.19084,6.319,"kps_pharmaceuticals_oct22",3636934.67968572,"kasane wwtp (main) surface water"
84,"Levobunolol","C17 H25 N O3",0.39,291.18356,292.19084,6.319,"kps_pharmaceuticals_oct22",61213376.209501,"kasane wwtp (overflow) surface water"
84,"Levobunolol","C17 H25 N O3",0.39,291.18356,292.19084,6.319,"kps_pharmaceuticals_oct22",5371453.94617549,"glen valley (recreational) surface water"
8960,"Levomequitazine","C20 H22 N2 S",1.03,322.1507,323.15798,8.572,"kps_pharmaceuticals_oct22",451421.833882542,"maun beach (after) surface water"
5549,"Lexiscan","C15 H18 N8 O5",0.91,390.14037,391.14765,10.479,"kps_pharmaceuticals_oct22",1577279.9894192,"francistown wwtp surface water"
2888,"Lidocaine","C14 H22 N2 O",0.54,234.17334,235.18062,7.977,"kps_pharmaceuticals_oct22",2433566.01851041,"palapye wwtp (eff) waste water"
2888,"Lidocaine","C14 H22 N2 O",0.54,234.17334,235.18062,7.977,"kps_pharmaceuticals_oct22",3318354.47388349,"palapye wwtp surface water"
2888,"Lidocaine","C14 H22 N2 O",0.54,234.17334,235.18062,7.977,"kps_pharmaceuticals_oct22",1781623.36099193,"francistown wwtp surface water"
2888,"Lidocaine","C14 H22 N2 O",0.54,234.17334,235.18062,7.977,"kps_pharmaceuticals_oct22",777748.783004216,"kasane wwtp (main) surface water"
3904,"Lifibrol","C21 H26 O4",0.36,342.18323,343.19051,14.278,"kps_pharmaceuticals_oct22",2439531.86948593,"maun beach (after) surface water"
1819,"Linagliptin","C25 H28 N8 O2",-2.85,472.23218,473.23945,11.375,"kps_pharmaceuticals_oct22",4981464.32675469,"francistown wwtp surface water"
6952,"Linoleic acid","C18 H32 O2",0.4,280.24034,281.24762,19.185,"kps_pharmaceuticals_oct22",505097.709543017,"kasane (recreational) surface water"
349,"Lopinavir","C37 H48 N4 O5",-0.2,628.36235,651.35156,18.876,"kps_pharmaceuticals_oct22",9238211.82987529,"palapye wwtp (eff) waste water"
349,"Lopinavir","C37 H48 N4 O5",-0.2,628.36235,651.35156,18.876,"kps_pharmaceuticals_oct22",12368707.7184168,"palapye wwtp surface water"
349,"Lopinavir","C37 H48 N4 O5",-0.2,628.36235,651.35156,18.876,"kps_pharmaceuticals_oct22",1835808.81562455,"francistown wwtp surface water"
349,"Lopinavir","C37 H48 N4 O5",-0.2,628.36235,651.35156,18.876,"kps_pharmaceuticals_oct22",5027681.05079314,"kasane wwtp (main) surface water"
349,"Lopinavir","C37 H48 N4 O5",-0.2,628.36235,651.35156,18.876,"kps_pharmaceuticals_oct22",1622306.28138202,"maun wwtp (main) waste water"
349,"Lopinavir","C37 H48 N4 O5",-0.2,628.36235,651.35156,18.876,"kps_pharmaceuticals_oct22",19244972.1204715,"glen valley (reclamation) surface water"
349,"Lopinavir","C37 H48 N4 O5",-0.2,628.36235,651.35156,18.876,"kps_pharmaceuticals_oct22",7777785.44449392,"glen valley (recreational) surface water"
316,"Lortalamine","C15 H17 Cl N2 O2",0.66,292.09805,293.10533,14.142,"kps_pharmaceuticals_oct22",15135632.2228026,"palapye wwtp (eff) waste water"
316,"Lortalamine","C15 H17 Cl N2 O2",0.66,292.09805,293.10533,14.142,"kps_pharmaceuticals_oct22",21337716.6399603,"palapye wwtp surface water"
316,"Lortalamine","C15 H17 Cl N2 O2",0.66,292.09805,293.10533,14.142,"kps_pharmaceuticals_oct22",9882712.00096865,"francistown wwtp surface water"
316,"Lortalamine","C15 H17 Cl N2 O2",0.66,292.09805,293.10533,14.142,"kps_pharmaceuticals_oct22",3947128.35955164,"glen valley (reclamation) surface water"
3284,"Lovastatin","C24 H36 O5",0.05,404.25629,405.26355,15.036,"kps_pharmaceuticals_oct22",2592502.50426959,"lecheng spring surface water"
1028,"Loxapine","C18 H18 Cl N3 O",0.98,327.11416,328.12146,7.091,"kps_pharmaceuticals_oct22",6575875.65071752,"maun wwtp (main) waste water"
1028,"Loxapine","C18 H18 Cl N3 O",0.98,327.11416,328.12146,7.091,"kps_pharmaceuticals_oct22",1714679.16693205,"glen valley (recreational) surface water"
3294,"Loxoprofen","C15 H18 O3",0.44,246.1257,247.13297,14.591,"kps_pharmaceuticals_oct22",1238453.77506893,"lecheng spring surface water"
1247,"Loxoprofen","C15 H18 O3",0.44,246.1257,247.13298,15.898,"kps_pharmaceuticals_oct22",1154155.32281523,"francistown wwtp surface water"
1084,"Loxoprofen","C15 H18 O3",0.51,246.12572,247.133,14.362,"kps_pharmaceuticals_oct22",7349532.34291252,"kasane wwtp (overflow) surface water"
1084,"Loxoprofen","C15 H18 O3",0.51,246.12572,247.133,14.362,"kps_pharmaceuticals_oct22",7002099.79849519,"maun wwtp (main) waste water"
8678,"Loxtidine","C19 H29 N5 O2",-3.33,359.23093,360.23821,14.673,"kps_pharmaceuticals_oct22",406657.315978521,"kasane (recreational) surface water"
8807,"Lucanthone","C20 H24 N2 O S",-2.98,340.15992,341.1672,22.084,"kps_pharmaceuticals_oct22",366809.816013111,"palapye wwtp surface water"
8807,"Lucanthone","C20 H24 N2 O S",-2.98,340.15992,341.1672,22.084,"kps_pharmaceuticals_oct22",161699.315488432,"kasane wwtp (overflow) surface water"
8807,"Lucanthone","C20 H24 N2 O S",-2.98,340.15992,341.1672,22.084,"kps_pharmaceuticals_oct22",156436.037638788,"kasane (main) surface water"
8807,"Lucanthone","C20 H24 N2 O S",-2.98,340.15992,341.1672,22.084,"kps_pharmaceuticals_oct22",121487.748888762,"maun beach (before) surface water"
8807,"Lucanthone","C20 H24 N2 O S",-2.98,340.15992,341.1672,22.084,"kps_pharmaceuticals_oct22",147328.686197335,"glen valley (reclamation) surface water"
8807,"Lucanthone","C20 H24 N2 O S",-2.98,340.15992,341.1672,22.084,"kps_pharmaceuticals_oct22",316641.722319497,"glen valley (recreational) surface water"
7507,"Lumiflavine","C13 H12 N4 O2",0.36,256.09612,257.10339,10.538,"kps_pharmaceuticals_oct22",446727.913558802,"kasane wwtp (main) surface water"
7507,"Lumiflavine","C13 H12 N4 O2",0.36,256.09612,257.10339,10.538,"kps_pharmaceuticals_oct22",416210.419416201,"glen valley (recreational) surface water"
5816,"Luseogliflozin","C23 H30 O6 S",0.37,434.17647,435.18375,8.534,"kps_pharmaceuticals_oct22",1127734.85081777,"palapye wwtp (eff) waste water"
5816,"Luseogliflozin","C23 H30 O6 S",0.37,434.17647,435.18375,8.534,"kps_pharmaceuticals_oct22",1195785.8972656,"palapye wwtp surface water"
5816,"Luseogliflozin","C23 H30 O6 S",0.37,434.17647,435.18375,8.534,"kps_pharmaceuticals_oct22",1136614.73289353,"francistown wwtp surface water"
